RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;43.9551;85.6445;225.9775
-0.1018;-0.4455;0.1961;43.7403;85.3319;226.0199
-0.2273;-0.8700;0.3122;43.5329;84.9991;226.0978
-0.3530;-1.3183;0.3944;43.3290;84.6514;226.1964
-0.4743;-1.8280;0.4716;43.1231;84.2677;226.2697
-0.5814;-2.4254;0.5585;42.8746;83.7872;226.3034
-0.6920;-3.0357;0.6303;42.6145;83.2436;226.3034
-0.7822;-3.7491;0.7540;42.3679;82.7306;226.3034
-0.8737;-4.5317;0.8822;42.1754;81.6968;226.1079
-0.9600;-5.4284;1.0595;41.9200;80.8614;225.9713
-1.0359;-6.4415;1.2801;41.6836;80.0703;225.8657
-1.0962;-7.5829;1.4868;41.4369;79.2086;225.7327
-1.1092;-8.8000;1.7275;41.1292;78.4672;225.7257
-1.1092;-10.1904;2.0553;40.7385;77.8108;225.7007
-1.1092;-11.6551;2.3855;40.3616;77.2103;225.6741
-1.0718;-13.2293;2.7548;39.9930;76.1612;225.3886
-0.9644;-14.9436;3.1919;39.5305;75.5211;225.3856
-0.8442;-16.8003;3.6865;39.0183;74.7093;225.1493
-0.6642;-18.7721;4.2360;38.4603;73.8040;224.7809
-0.4185;-20.8894;4.8584;37.8479;72.9619;224.4184
-0.0730;-23.1475;5.4639;37.1744;72.2109;224.1576
0.3135;-25.6139;6.2191;36.4783;71.5170;223.9593
0.7878;-28.2879;7.1038;35.7438;70.9018;223.9418
1.3460;-31.1524;8.0974;35.0125;70.3170;223.9418
1.9475;-34.1698;9.2552;34.2074;69.7335;223.9418
2.6178;-37.2839;10.5032;33.4039;69.1324;224.0357
3.3380;-40.5760;11.9349;32.5916;68.4673;224.1906
4.1075;-44.0779;13.5539;31.8187;67.7934;224.4316
4.8996;-47.7956;15.3491;31.1013;67.0819;224.6874
5.7872;-51.7346;17.3550;30.3907;66.2931;224.9547
6.7412;-55.9011;19.5792;29.7470;65.4247;225.2815
7.7470;-60.2808;21.7755;29.0485;64.4723;225.6391
8.8085;-64.9556;24.3817;28.3412;63.4150;226.1080
9.9404;-69.8616;27.2650;27.6025;62.1451;226.6127
11.1622;-75.0431;30.3451;26.8027;60.7182;227.1891
12.5103;-80.5121;33.5917;25.9780;59.0920;227.8812
13.9269;-86.2425;37.1348;25.2220;57.2726;228.7875
15.4250;-92.2920;41.0283;24.3995;55.2564;229.6611
17.0941;-98.7265;45.0878;23.4927;52.9909;230.5553
18.7632;-105.4837;49.4523;22.4033;50.2488;231.1971
20.4377;-112.5477;54.0718;21.0490;47.1366;231.7868
22.1240;-119.9417;58.9539;19.5670;43.3641;232.3922
23.9481;-127.8025;63.8463;18.1588;39.4811;233.1533
25.7880;-135.9345;69.1369;16.7850;35.3511;233.9967
27.5802;-144.2945;74.9635;15.4865;30.7993;235.0095
29.6384;-153.2770;80.4560;14.0276;26.1080;236.0405
31.6283;-162.3955;86.6113;12.6910;20.8673;237.1082
33.7003;-171.8195;93.0864;11.7326;15.5806;237.6996
35.9141;-181.5753;99.9022;10.6990;10.1036;238.9471
38.2576;-191.6023;107.0771;9.5686;3.8752;240.3533
40.7356;-201.9090;114.6900;8.4769;-2.9190;241.7630
43.3276;-212.4691;122.7104;7.4802;-10.1799;243.2968
46.0762;-223.2396;131.1122;6.5089;-17.8149;245.0672
48.9602;-234.2336;139.9100;5.6727;-25.9170;246.9667
51.9596;-245.3878;149.1785;5.0458;-34.4038;249.0499
55.1486;-256.6668;158.9151;4.9698;-43.2462;251.4263
58.5440;-268.0255;169.1840;4.9698;-52.3853;254.0221
62.2326;-279.5201;179.8512;4.9698;-61.6673;257.0087
66.2361;-290.9689;191.0730;5.1413;-71.3085;260.2738
70.6569;-302.3667;202.8380;5.4170;-81.3017;263.8461
75.4675;-313.5953;215.1753;5.8671;-91.4430;268.0896
80.7037;-324.6918;228.0163;6.3100;-101.8076;272.5519
86.2535;-335.4926;241.4479;6.9936;-112.2304;277.4984
92.0824;-346.0366;255.2928;8.0595;-122.8307;282.1317
98.1226;-356.2829;269.5418;9.3663;-135.1435;288.4389
104.3820;-366.1325;284.1831;11.3560;-146.3859;294.1098
110.8326;-375.6189;299.1798;13.6520;-157.5287;300.1431
