LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
539.4605;-51.9012;-3.8653;506.5124;36.0605;233.3561
539.5405;-51.8836;-3.5669;506.5652;36.4735;233.4884
539.6671;-51.8797;-3.2306;506.6428;36.9262;233.6745
539.8424;-51.8766;-2.8345;506.7552;37.3932;233.8702
540.0488;-51.8730;-2.4283;506.8444;37.9343;234.0927
540.2612;-51.8440;-2.0029;506.9636;38.4827;234.3521
540.5232;-51.8038;-1.5290;507.1194;39.0329;234.6064
540.8237;-51.7186;-1.0159;507.2728;39.6451;234.8443
541.1616;-51.6473;-0.5181;507.4431;40.2673;235.0912
541.5455;-51.5781;-0.0069;507.6529;40.9186;235.3551
542.0050;-51.5016;0.6064;507.8732;41.6438;235.6905
542.4432;-51.4459;1.2741;508.0999;42.4598;236.0573
542.9689;-51.3917;2.0079;508.3785;43.2492;236.3824
543.5513;-51.3703;2.8010;508.6849;44.1341;236.7579
544.2044;-51.3467;3.6666;508.9710;45.0815;237.1608
544.9652;-51.3278;4.5566;509.3281;46.0692;237.5592
545.8188;-51.3233;5.5694;509.7125;47.0968;237.9957
546.7806;-51.3233;6.6399;510.0984;48.2252;238.4677
547.7798;-51.3233;7.8699;510.5557;49.4465;238.9983
548.8908;-51.3489;9.1988;511.0635;50.7441;239.6007
550.1256;-51.4013;10.5670;511.6556;52.0187;240.1155
551.4302;-51.4750;11.9757;512.3197;53.4562;240.8134
552.8457;-51.6006;13.4251;513.0749;54.8082;241.3827
554.3790;-51.7200;14.8195;513.8966;56.1927;241.9193
556.0892;-51.8467;16.2003;514.8784;57.2727;242.1803
557.8321;-52.0165;17.6962;515.8427;58.4880;242.5267
559.5522;-52.2478;19.2208;516.7943;59.8212;242.9612
561.3148;-52.4729;20.7466;517.7658;61.1803;243.4337
563.1081;-52.7522;22.2984;518.7325;62.5481;243.9383
564.9772;-53.0461;23.9108;519.7493;63.9017;244.4641
566.8850;-53.3557;25.5663;520.8098;65.2224;245.0161
568.8398;-53.6907;27.2114;521.8267;66.6608;245.7868
570.8370;-54.0200;28.8376;522.9160;67.8534;246.3209
572.8285;-54.4053;30.5903;523.9605;68.9252;246.7952
574.9165;-54.7960;32.3983;524.9920;69.9496;247.2732
576.9669;-55.2506;34.2868;525.9051;70.9466;247.7878
579.1267;-55.6947;36.3514;526.6713;71.9572;248.3509
581.3170;-56.2032;38.5000;527.2966;72.9815;248.9406
583.5369;-56.7710;40.8583;527.8002;74.1030;249.6599
585.7819;-57.3957;43.3750;528.1936;75.3376;250.3462
588.0111;-58.0361;46.0892;528.7377;76.9033;251.0258
590.2619;-58.6939;49.0017;529.4262;78.3011;251.7804
592.4669;-59.3749;52.0381;530.0564;79.7929;252.5858
594.6812;-60.1183;55.1738;530.7264;81.3564;253.4573
596.8823;-60.9196;58.4846;531.3961;83.0821;254.4769
599.1322;-61.7766;61.9386;532.0718;84.8762;255.4473
601.4463;-62.5605;65.4351;532.7255;86.6559;256.3693
603.7476;-63.5685;69.1509;532.7433;89.7625;258.3318
606.1073;-64.6833;73.0858;533.1171;92.3337;259.7828
608.4290;-65.9288;77.2626;533.6254;94.7080;260.9658
610.8630;-67.3684;81.7827;534.1926;96.9164;262.0270
613.3670;-68.8752;86.5922;534.8240;98.9295;262.9732
615.9248;-70.6079;91.8282;535.4415;100.8894;263.9100
618.6350;-72.5033;97.5998;536.1205;102.7914;264.9013
621.3539;-74.4395;103.5330;536.7678;104.6107;265.8690
624.2035;-76.3990;109.7929;537.4905;106.2545;266.8965
627.1025;-78.4095;115.9251;538.3204;107.8086;268.0427
630.2654;-80.5786;122.9073;539.2866;109.1890;269.1927
633.5503;-83.0827;130.7116;540.3558;110.2972;270.3046
636.8342;-85.7227;138.4375;541.6539;111.1725;271.4818
640.3784;-88.5376;146.7739;543.1985;111.8697;272.8366
643.7342;-91.7132;154.7144;545.0464;112.0565;274.3802
647.3101;-95.1667;162.9049;547.0679;112.0565;275.8487
651.0839;-98.7173;171.8193;549.1685;112.0565;277.0507
654.8572;-102.5286;181.2056;551.6320;111.2773;278.5377
657.2785;-105.7028;191.0060;554.1843;110.1485;279.9968
660.3349;-109.0964;201.5209;557.0416;108.8810;281.8974
663.8454;-112.9579;212.0721;559.9979;107.4402;283.9562
667.1317;-116.9066;222.7858;563.0385;105.8316;286.1176
670.6503;-121.2549;233.8979;566.1779;103.9926;288.4697
673.6234;-125.5024;245.1931;569.3020;101.7915;290.8674
676.5627;-129.6769;256.8803;572.4770;99.4450;293.4838
679.4287;-134.0075;268.9059;575.6311;96.8916;296.2209
682.3184;-138.7914;280.7361;578.7915;93.9959;299.0944
684.6984;-143.1843;292.6985;581.9287;90.7879;302.0994
687.1204;-147.2947;305.4690;584.9431;87.3268;305.2852
689.5921;-151.8106;318.0586;587.9625;83.6005;308.6461
691.2019;-156.1523;329.9992;590.9238;79.7519;312.2352
692.8764;-159.9005;342.6818;593.8771;75.6181;315.9743
694.4032;-163.4677;355.6314;596.6351;71.2441;319.8475
694.8481;-166.3412;368.4776;599.4147;66.9354;323.9340
695.7422;-169.4988;381.9296;602.1094;62.4133;328.1756
696.9127;-172.1666;395.5357;604.7513;57.8564;332.6168
697.5708;-175.3155;408.5400;607.1748;53.1692;337.1018
698.0597;-178.4057;421.1500;609.6182;48.5141;341.8460
699.2592;-180.4990;435.7383;611.9512;43.9815;346.7604
699.2592;-183.2751;448.6626;614.1328;39.3106;351.6586
699.2592;-185.7309;461.2977;616.2798;35.2208;356.9089
698.9866;-188.3028;473.4706;618.3946;31.0789;362.0830
698.4559;-190.6735;485.2443;620.2035;26.4387;367.1365
697.8815;-192.6876;496.7485;621.7762;22.1145;372.4731
696.9707;-194.7484;507.4666;623.2097;17.9110;377.7773
696.4859;-196.4222;517.6593;624.5473;13.9173;383.0914
695.5386;-198.1191;527.3291;625.8384;10.0435;388.4421
693.2386;-201.5205;535.6313;626.9548;6.2943;393.5973
692.5106;-203.0311;545.1017;628.0176;2.7465;398.8703
690.9795;-205.0824;553.5534;628.9347;-0.5924;404.0288
689.7341;-206.5553;562.0228;629.9801;-3.6220;409.7175
688.5373;-207.6892;570.2240;630.3189;-6.9334;414.2667
686.4956;-209.8385;576.8612;630.7008;-9.7963;419.0345
684.9770;-211.6251;583.8746;630.9274;-12.4617;423.6781
683.4213;-213.0629;590.5675;630.9274;-14.9002;428.2299
681.7673;-214.1274;596.7969;630.9274;-17.4647;432.1682
680.0743;-215.3531;602.8034;630.7877;-19.6313;436.1761
678.3501;-216.4147;608.2700;630.6556;-21.5479;440.1864
676.5966;-217.4429;613.1873;630.4001;-23.3552;443.8001
674.8569;-218.4236;617.6839;629.8643;-25.0735;446.9437
