LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
526.6670;23.6349;25.4742;505.3840;117.7851;244.2969
527.2441;23.1662;26.0460;505.4418;118.4504;244.2969
527.9942;22.4879;26.8687;505.5564;119.2629;244.3024
529.0422;21.6645;28.0453;505.8050;120.1880;244.3044
530.2580;20.5087;29.4946;506.1899;121.2533;244.3291
531.7288;18.9470;31.2542;506.7333;122.4433;244.4523
533.5344;16.7822;33.6242;507.4711;123.7284;244.5990
535.2942;14.2186;36.1325;508.3898;125.0749;244.8084
537.4109;10.8197;39.2771;509.4396;126.4632;245.0615
539.6287;7.2573;42.5522;510.6601;127.8420;245.3778
542.2367;3.0283;46.8751;512.1624;129.0304;245.6405
545.0303;-1.4152;51.6740;513.8125;130.0834;246.0568
548.2458;-6.4246;57.2407;515.5538;131.0179;246.6906
551.7103;-11.6540;63.3009;517.4111;131.7905;247.4667
555.4201;-17.2680;69.6814;519.4392;132.3616;248.3483
559.4634;-23.2607;76.7748;521.5587;132.7591;249.3882
563.5691;-29.5467;84.0855;523.8009;132.7591;250.8224
568.0539;-36.1140;92.2390;526.3490;132.7591;251.8026
571.9410;-43.6310;101.7204;528.9840;132.1373;252.8349
576.6356;-51.7151;111.5970;531.8671;131.0714;253.9564
581.5581;-59.5446;121.8368;534.9050;129.6559;255.1685
586.5770;-67.2852;132.3916;538.1224;127.8363;256.3698
591.6210;-74.9974;143.3389;541.3587;125.7603;257.7792
596.7033;-82.6760;154.4787;544.8025;123.2224;259.1604
601.7375;-90.4629;165.9529;548.4149;120.2557;260.5666
606.9509;-98.2323;177.7292;552.2278;116.7694;262.0368
611.7599;-105.9570;189.6190;556.3013;112.8607;263.6033
617.1736;-112.5301;199.7913;560.6748;108.4420;265.2430
621.9932;-119.6339;210.7297;565.4523;103.3471;266.9191
626.4680;-126.6866;221.8213;570.0096;98.3352;269.1697
630.7946;-133.8026;233.0881;574.6318;93.2181;271.6779
634.3996;-141.0607;245.7818;579.2987;87.7454;274.1017
638.5109;-147.8552;257.2629;583.9572;82.1022;276.8183
642.3760;-154.6935;268.5921;588.5744;76.2332;279.6171
646.1346;-161.2947;279.3730;593.0983;70.1694;282.5660
649.6619;-167.8249;290.1462;597.7979;64.0751;285.9572
652.9756;-174.3427;300.5551;602.3065;57.7528;289.4887
655.9615;-180.7922;310.9998;606.7142;51.3865;293.2858
658.8056;-187.0880;321.3586;610.9570;44.9496;297.2294
661.4783;-193.3661;331.5512;614.9460;38.4349;301.2802
663.9585;-199.4530;341.4679;618.7944;32.0008;305.5501
666.1947;-205.4933;351.2078;622.4005;25.5647;309.9047
668.3156;-211.3907;360.6169;625.8005;19.2266;314.4090
670.2161;-217.1571;369.6357;629.0968;12.9957;319.1334
672.0188;-222.7134;378.3267;632.1947;6.9430;323.9435
673.5835;-228.1854;386.7020;635.0519;0.9924;328.7906
674.9734;-233.5303;394.7325;637.7873;-4.7702;333.7837
676.1740;-238.7182;402.3588;640.2923;-10.4015;338.7442
677.1513;-243.7717;409.7605;642.6510;-15.8138;343.7961
678.0545;-248.6315;416.7695;644.8004;-20.9930;348.9031
678.7412;-253.3827;423.5817;646.7240;-26.0042;353.8838
679.2678;-257.8930;430.1689;648.4415;-30.8370;358.7779
679.7063;-262.2490;436.4694;649.9396;-35.4748;363.6057
679.9722;-266.3691;442.5247;651.2787;-39.8363;368.3441
679.9722;-270.3228;448.3925;652.4748;-43.9537;373.0230
679.9722;-274.1354;453.8497;653.5518;-47.8621;377.6142
679.8448;-277.8002;458.9564;654.5636;-51.5367;382.1428
679.5094;-281.3366;463.6811;655.5229;-54.9572;386.6110
679.0364;-284.6879;468.0171;656.3522;-58.2234;390.8495
678.3848;-287.9527;472.0716;657.0822;-61.3217;394.9337
677.6486;-291.1115;475.8405;657.7131;-64.2033;398.8678
676.7861;-294.0207;479.4352;658.2519;-66.8737;402.5951
675.8244;-296.8014;482.7496;658.6439;-69.3847;406.1383
674.7852;-299.4644;485.7794;658.9421;-71.7719;409.5284
673.6293;-302.0408;488.5289;659.2028;-73.9733;412.7908
672.3902;-304.3759;491.0163;659.4355;-76.0377;415.9018
671.0762;-306.6402;493.2909;659.6242;-77.9675;418.9070
669.6986;-308.8500;495.3635;659.8013;-79.7118;421.7587
668.2626;-310.8743;497.1970;659.9306;-81.3700;424.4058
666.8320;-312.8404;498.7920;660.0004;-82.9313;426.8166
665.3481;-314.7584;500.1344;660.0004;-84.3732;429.0090
663.9965;-316.3949;501.4216;660.0004;-85.7157;430.9702
662.6207;-317.9619;502.5565;659.9608;-86.9460;432.6935
661.3087;-319.3870;503.5799;659.8171;-88.0692;434.2156
660.0277;-320.7136;504.4405;659.6445;-89.1625;435.5385
658.7745;-321.9671;505.1760;659.4761;-90.1341;436.7612
657.5163;-323.2630;505.6225;659.3244;-90.9895;437.8306
656.2514;-324.1396;506.2898;659.1868;-91.7685;438.8374
655.0023;-325.0464;506.7129;659.0660;-92.4841;439.6759
653.8117;-325.9102;506.9631;658.9201;-93.1052;440.4320
652.6558;-326.6777;507.1094;658.8073;-93.7276;440.9937
651.6118;-327.4336;507.1094;658.6524;-94.2499;441.4749
650.5953;-328.0869;507.1094;658.4960;-94.7201;441.8208
