RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-20.0810;88.0693;199.6791
-0.0413;-0.0091;-0.0160;-20.1539;87.8577;199.6430
-0.0955;-0.1834;-0.2009;-20.2444;87.6832;199.6174
-0.1959;-0.2523;-0.2538;-20.3526;87.4525;199.5877
-0.2780;-0.3040;-0.2718;-20.4596;87.2496;199.5730
-0.3233;-0.4427;-0.3336;-20.5516;87.0375;199.5405
-0.3617;-0.6012;-0.4427;-20.6295;86.8228;199.4892
-0.4508;-0.7407;-0.4878;-20.7030;86.6230;199.4427
-0.5201;-0.9216;-0.5959;-20.7812;86.4167;199.4002
-0.5618;-1.1142;-0.7017;-20.8495;86.2117;199.3617
-0.6182;-1.2641;-0.7623;-20.9245;85.9866;199.3066
-0.6366;-1.4333;-0.8218;-20.9666;85.7907;199.2381
-0.6405;-1.6479;-0.8885;-21.0186;85.6133;199.1917
-0.6405;-1.8278;-0.9134;-21.0382;85.4529;199.1343
-0.6366;-2.0527;-1.0064;-21.0416;85.2938;199.0316
-0.6154;-2.2697;-1.0731;-21.0626;85.1375;198.9474
-0.5394;-2.4413;-1.0731;-21.0637;84.9699;198.8640
-0.4393;-2.6517;-1.0746;-21.0868;84.8139;198.7904
-0.3558;-2.7136;-1.1144;-21.1071;84.6410;198.7303
-0.3297;-2.9045;-1.2037;-21.1102;84.4658;198.6360
-0.2268;-3.0843;-1.3345;-21.1113;84.2793;198.5315
-0.1709;-3.1755;-1.4113;-21.1292;84.0714;198.4663
-0.1032;-3.3127;-1.5236;-21.1447;83.8661;198.4005
0.0241;-3.4511;-1.5980;-21.1447;83.6743;198.3435
0.1745;-3.5385;-1.6042;-21.1447;83.4710;198.2868
0.3192;-3.7486;-1.7390;-21.1393;83.2752;198.2312
0.3924;-3.9167;-1.8086;-21.1361;83.0760;198.2159
0.5069;-4.0595;-1.8227;-21.1252;82.8745;198.1984
0.6322;-4.2603;-1.8833;-21.1053;82.6274;198.1651
0.7819;-4.5604;-2.0531;-21.0791;82.3631;198.1153
0.9242;-4.7642;-2.0761;-21.0500;82.1338;198.0804
1.0731;-4.9512;-2.0923;-21.0166;81.8942;198.0214
1.2162;-5.1529;-2.0948;-20.9714;81.6759;197.9822
1.4032;-5.3443;-2.1182;-20.9142;81.5147;197.9538
1.5512;-5.5395;-2.1345;-20.8611;81.3013;197.8872
