RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-14.4298;86.1452;202.9281
0.0974;0.0000;-0.0462;-14.4298;86.1001;202.9126
0.2532;-0.0558;-0.0569;-14.4298;86.0389;202.9006
0.3758;-0.0730;-0.0782;-14.4109;85.9566;202.9006
0.5365;-0.1303;-0.1205;-14.4052;85.8978;202.9273
0.7939;-0.1444;-0.1271;-14.3953;85.7998;202.9273
0.9455;-0.2799;-0.1358;-14.3953;85.7665;202.9459
1.2112;-0.3567;-0.1271;-14.4032;85.7160;202.9899
1.4026;-0.4621;-0.1271;-14.4032;85.6612;203.0204
1.7119;-0.5278;-0.0138;-14.4318;85.6029;203.0940
1.9649;-0.6158;0.0403;-14.4492;85.5439;203.1176
2.2657;-0.7053;0.1063;-14.4609;85.4773;203.1230
2.3007;-0.9193;0.1216;-14.5128;85.4311;203.1817
2.6889;-1.0128;0.2706;-14.5322;85.3973;203.2145
2.8153;-1.1812;0.2717;-14.6090;85.3463;203.2366
3.0424;-1.3368;0.3311;-14.6805;85.2832;203.2366
3.0460;-1.5406;0.3700;-14.7019;85.2079;203.2366
3.2044;-1.7686;0.3736;-14.7646;85.1077;203.1869
3.3930;-1.9453;0.3736;-14.7885;85.0592;203.1195
3.5310;-2.2054;0.4134;-14.9015;84.9740;203.0960
3.8798;-2.3422;0.4778;-14.9129;84.9136;203.0269
4.0262;-2.6284;0.4778;-14.9574;84.8158;202.9483
4.0886;-2.8613;0.4791;-14.9885;84.7315;202.8698
4.1276;-3.1655;0.4791;-14.9934;84.6094;202.7757
4.3200;-3.3868;0.4911;-15.0671;84.4909;202.7273
4.3312;-3.6846;0.5362;-15.1166;84.3867;202.6843
4.5055;-3.8873;0.5437;-15.1353;84.2673;202.6125
4.6026;-4.1429;0.5439;-15.1496;84.1624;202.5535
4.7360;-4.4010;0.5467;-15.1561;84.0542;202.4950
4.7796;-4.6867;0.5958;-15.1617;83.9644;202.4495
4.9181;-4.9450;0.6187;-15.1864;83.8941;202.4305
4.9966;-5.1287;0.6865;-15.2267;83.7398;202.3892
5.0027;-5.3880;0.6898;-15.2408;83.6474;202.3601
5.0976;-5.6052;0.7676;-15.2826;83.5370;202.3510
5.1130;-5.8546;0.7782;-15.3079;83.3939;202.3068
5.1130;-6.1014;0.8025;-15.3480;83.3575;202.3068
5.1016;-6.2811;0.9221;-15.4255;83.2134;202.3068
5.1016;-6.5032;0.9555;-15.5181;83.1607;202.3177
5.1247;-6.7240;0.9914;-15.6110;83.0824;202.3192
5.1016;-6.8977;1.0986;-15.7031;82.9892;202.3331
5.0876;-7.0807;1.2149;-15.8139;82.9145;202.3412
5.0876;-7.2810;1.2628;-15.9671;82.8071;202.3689
5.0829;-7.4942;1.2854;-16.1336;82.7148;202.4095
5.0803;-7.6682;1.3564;-16.3170;82.6278;202.4289
5.0662;-7.8770;1.4283;-16.5020;82.5167;202.4289
5.0197;-8.0352;1.4484;-16.6680;82.4093;202.4289
5.0194;-8.2005;1.5365;-16.8375;82.3648;202.4253
4.9901;-8.3897;1.5938;-16.9926;82.3053;202.4122
4.9808;-8.5614;1.6340;-17.1796;82.2553;202.4122
4.9901;-8.6994;1.6758;-17.3257;82.2552;202.4122
4.9901;-8.8541;1.7954;-17.4920;82.2070;202.4299
5.0087;-9.0029;1.8682;-17.6904;82.1736;202.4403
5.0602;-9.0108;1.9145;-17.8102;82.1539;202.4548
5.8845;-9.1848;2.2824;-17.9662;82.1539;202.4581
5.9598;-9.2317;2.4595;-18.0675;82.1736;202.4633
6.0551;-9.5235;2.7293;-18.1523;82.2464;202.4865
6.0932;-9.8012;2.9486;-18.2107;82.3460;202.4883
6.1313;-9.9017;3.2843;-18.3113;82.4484;202.5545
6.2910;-10.0765;3.7532;-18.3756;82.6737;202.6269
6.5513;-10.3309;4.2117;-18.5719;82.7522;202.7569
7.0268;-10.6387;4.6906;-18.7765;82.9561;202.9712
7.6519;-10.9537;5.1591;-19.0346;83.1821;203.1792
8.4648;-11.4047;5.7794;-19.2865;83.3735;203.2986
9.4372;-11.9535;6.5014;-19.5734;83.7034;203.4225
10.6635;-12.5452;7.3443;-19.9690;84.0612;203.5711
12.0539;-13.4671;8.2697;-20.4688;84.4628;203.7120
13.7857;-14.3518;9.4577;-21.1765;84.8846;203.8907
15.7836;-15.4854;10.8228;-22.0266;85.2861;204.0137
18.1828;-16.7614;12.3851;-23.1070;85.5981;204.1469
20.7179;-18.3248;14.2271;-24.4241;85.8707;204.3976
23.6575;-20.0049;16.3773;-25.9576;85.9033;204.6625
26.7947;-21.9716;18.8280;-27.6660;85.9033;204.9784
30.2282;-24.2567;21.6967;-29.4108;85.9033;205.3021
33.8903;-26.9078;25.1141;-31.1783;85.8163;205.6629
37.8665;-29.5102;29.5371;-32.9326;85.8098;206.0462
41.9593;-32.7416;34.3214;-34.7496;85.6579;206.7976
46.1205;-36.2716;39.6439;-36.5524;85.1683;207.3970
50.4318;-40.0756;45.6255;-38.3524;84.3500;208.1775
54.7880;-44.0744;52.1928;-40.0796;83.1878;209.1425
59.1862;-48.3413;59.2300;-41.4867;81.5825;210.2051
63.6568;-52.7320;66.9362;-42.7440;79.7363;211.4518
68.2224;-57.4171;75.0881;-43.5388;77.5180;212.7247
72.8934;-62.3500;83.7222;-44.1766;75.0195;214.1380
77.7860;-67.7218;92.7172;-44.4533;72.2727;215.5322
82.7581;-73.0269;102.2490;-44.4533;68.9594;217.0751
88.1014;-78.9399;112.4031;-44.4533;65.3463;218.6171
93.5773;-84.8795;122.8397;-43.9076;61.2825;220.1654
99.2473;-90.9841;133.7581;-43.0072;56.8425;221.7445
105.6353;-98.3069;144.5821;-41.7157;51.8285;223.5527
111.9516;-105.1529;156.1640;-40.1353;46.4182;225.4886
118.1121;-111.2269;168.6105;-38.2037;40.5381;227.5911
124.3662;-117.4134;181.2324;-36.0800;34.4156;229.7545
131.0428;-123.6039;194.6008;-33.4239;27.7362;232.0852
137.4948;-129.7106;208.1452;-31.0126;20.3450;235.1978
143.8936;-135.4953;222.0206;-27.8392;12.9188;238.0789
150.0030;-140.7756;235.6832;-24.5232;5.2040;241.4632
156.0222;-145.8468;249.3744;-20.6410;-3.9826;245.6308
160.6914;-149.5161;263.2148;-16.6110;-12.3547;249.9505
166.7330;-154.7143;276.8048;-12.7871;-18.6019;253.8451
