LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
431.8309;43.1731;35.2628;403.0125;162.3678;209.7759
431.8123;43.3268;35.2673;403.0495;162.6217;209.7962
431.7378;43.4815;35.2715;403.0501;162.8913;209.7973
431.6849;43.7284;35.2806;403.0501;163.1564;209.8110
431.6071;44.0195;35.3193;403.0495;163.4588;209.8402
431.5711;44.3533;35.3193;403.0250;163.7792;209.8417
431.4236;44.7254;35.3193;402.9826;164.0963;209.8423
431.3731;45.1296;35.2443;402.9194;164.4663;209.8656
431.3347;45.5973;35.2329;402.8247;164.8161;209.8789
431.2357;46.0347;35.2041;402.7084;165.2158;209.8839
431.1154;46.5117;35.1800;402.5669;165.5885;209.9071
430.9749;47.0047;35.1671;402.4560;166.0241;209.9094
430.8425;47.4193;35.1312;402.2817;166.4638;209.9086
430.7633;47.9315;35.1303;402.1466;166.8985;209.9094
430.6273;48.4045;35.1303;401.9716;167.3544;209.9140
430.4883;48.8243;35.1312;401.7819;167.8443;209.9188
430.3940;49.3290;35.1358;401.6104;168.3245;209.9140
430.3445;49.7940;35.1783;401.4153;168.8276;209.9188
430.3445;50.2567;35.2275;401.2094;169.3368;209.9188
430.3445;50.6770;35.2704;401.0487;169.8540;209.9065
430.3881;51.1001;35.3392;400.8580;170.3615;209.9033
430.5152;51.5665;35.4289;400.7033;170.9276;209.8905
430.6312;51.9379;35.4954;400.5625;171.4694;209.8864
430.7668;52.3682;35.5823;400.4177;172.0038;209.8438
430.9343;52.7976;35.6139;400.2862;172.5513;209.8139
431.1559;53.2954;35.8010;400.1735;173.0970;209.7564
431.3637;53.7007;35.8585;400.0636;173.6692;209.7251
431.5967;54.2281;35.9956;400.0033;174.2261;209.7060
431.8450;54.7261;36.0234;399.8903;174.8261;209.6583
432.1175;55.3012;36.0825;399.8058;175.3867;209.6148
432.3766;55.8332;36.1073;399.6976;176.0038;209.5968
432.6267;56.5129;36.1638;399.5945;176.6585;209.5948
432.9153;57.1863;36.1804;399.4742;177.2664;209.5863
433.1592;57.9096;36.1804;399.3741;177.9341;209.5850
433.4106;58.7280;36.1916;399.2253;178.5785;209.5850
433.6608;59.5030;36.2013;399.1296;179.2845;209.5863
433.7920;60.3457;36.2013;398.9912;180.0529;209.6400
434.0328;61.2694;36.1798;398.8843;180.7792;209.6505
434.2072;62.2154;36.1737;398.7154;181.5892;209.6516
434.3832;63.1843;36.1435;398.5772;182.4165;209.6678
434.5752;64.2192;36.1435;398.4551;183.3672;209.7291
434.7364;65.2975;36.1435;398.3428;184.3389;209.7837
435.0013;66.4121;36.1471;398.2353;185.3595;209.8169
435.2404;67.5139;36.2824;398.0830;186.4729;209.8571
435.7930;68.7538;36.4626;397.8564;187.6908;209.8918
436.5533;69.9459;36.7913;397.5406;188.9321;209.8918
437.7214;71.1077;37.1194;397.1238;190.2644;209.8918
439.3494;72.2714;37.7106;396.5364;191.6143;209.8379
441.5448;73.3767;38.4856;395.8028;193.0588;209.7405
444.3387;74.5490;39.4246;395.0466;194.4861;209.5967
447.7668;75.7829;40.5462;394.4186;195.8552;209.4371
451.7709;77.1107;42.0057;394.4131;197.2604;209.3052
456.6344;78.5077;43.4630;394.4131;198.5547;209.3052
462.3726;80.1400;45.2424;394.4131;199.7271;209.3052
468.9763;81.7024;47.3183;395.0206;200.8813;209.3520
476.5876;83.4311;49.7465;396.0795;201.8766;209.4634
485.1257;85.3059;52.6549;397.1038;202.5929;209.5554
494.5067;87.5413;56.2142;399.7203;203.5318;209.9866
504.6611;89.6010;60.2243;402.1003;204.2727;210.4738
515.5329;91.8943;65.5560;405.6177;205.2025;211.2948
527.0591;94.1031;71.2404;409.9152;206.1926;212.3343
539.2142;95.9666;77.6014;414.6389;207.1970;213.5519
551.8754;98.1975;85.0952;420.1298;208.3017;215.0410
