RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;31.6711;88.7269;222.2908
-0.0497;-0.0574;0.0267;31.6695;88.5769;222.2908
-0.1137;-0.0958;0.0285;31.6447;88.4472;222.2686
-0.1438;-0.1539;0.0285;31.6391;88.1485;222.0459
-0.1851;-0.2052;0.0285;31.6314;87.9374;221.9116
-0.2383;-0.2524;0.0352;31.5749;87.8883;221.8971
-0.2873;-0.3064;0.0432;31.5357;87.8869;221.8971
-0.3385;-0.3692;0.0498;31.5114;87.8869;221.8971
-0.3405;-0.4443;0.1072;31.4872;87.8869;221.9288
-0.3441;-0.5257;0.2114;31.4857;87.8782;221.9920
-0.3532;-0.6079;0.2933;31.4508;87.8782;222.0223
-0.3532;-0.7007;0.3640;31.4399;87.8544;222.0424
-0.3621;-0.8106;0.4532;31.4192;87.8092;222.0684
-0.3893;-0.9112;0.4998;31.3809;87.8092;222.1220
-0.4060;-1.0348;0.5506;31.3736;87.7313;222.1252
-0.4060;-1.1754;0.5506;31.3669;87.5861;222.1373
-0.4060;-1.3204;0.5506;31.3639;87.4177;222.1402
-0.2693;-1.4749;0.5050;31.3108;87.3608;222.1437
-0.1898;-1.6478;0.4948;31.2768;87.3608;222.2062
-0.1898;-1.8286;0.4948;31.2078;87.3608;222.3293
-0.1898;-2.0129;0.4948;31.1477;87.3608;222.4581
-0.2073;-2.2218;0.5425;31.0830;87.3608;222.5596
-0.2744;-2.4447;0.5926;31.0830;87.3431;222.6364
-0.3360;-2.6763;0.6524;31.0830;87.1875;222.6364
-0.3752;-2.9325;0.7193;31.1212;86.9182;222.6364
-0.4336;-3.2075;0.7983;31.1371;86.7186;222.5864
-0.5194;-3.5138;0.9184;31.1432;86.5917;222.5438
-0.8058;-3.8706;1.0145;31.1739;86.4769;222.5172
-0.9653;-4.2556;1.1690;31.1739;86.4769;222.5172
-1.0238;-4.7028;1.4623;31.1739;86.4769;222.5172
-1.1745;-5.2034;1.7966;31.1690;86.6573;222.5261
-1.3636;-5.8291;2.2056;31.1186;86.9036;222.5820
-1.5515;-6.5639;2.7631;31.0261;87.1329;222.5993
-1.7571;-7.4226;3.3854;30.8943;87.3849;222.6051
-1.9028;-8.4525;4.2411;30.6948;87.6931;222.6501
-2.0568;-9.5053;5.0734;30.4131;88.0526;222.7244
-2.2473;-10.7006;6.0966;30.0967;88.4709;222.8253
-2.4471;-11.9718;7.1453;29.7380;88.9205;222.9247
-2.7099;-13.3434;8.2554;29.3547;89.4383;223.0370
-3.0550;-14.8304;9.5171;28.9711;90.0200;223.1910
-3.4577;-16.5049;10.8993;28.5514;90.6469;223.3206
-3.8674;-18.2946;12.3747;28.1578;91.3442;223.4885
-4.3228;-20.3077;14.1192;27.7109;92.0596;223.6300
-4.7592;-22.5570;15.9750;27.2394;92.8014;223.7637
-5.2086;-25.0344;17.9845;26.7046;93.5344;223.8863
-5.6089;-27.7348;20.1127;26.1290;94.2664;224.0301
-5.9739;-30.7240;22.4759;25.4734;94.9885;224.1364
-6.3792;-33.9377;25.1223;24.8136;95.6842;224.2459
-6.7007;-37.3948;27.9828;24.1744;96.3493;224.3930
-6.9596;-41.1000;31.1949;23.5552;96.7103;224.3930
-7.2434;-44.9350;34.7051;22.7505;96.7786;224.3930
-7.3647;-49.0144;38.5490;22.0319;96.8781;224.3930
-7.4318;-53.3186;42.6088;21.4031;96.8781;224.3930
-7.4401;-57.8103;46.8579;20.7076;96.8781;224.4657
-7.4615;-62.4092;51.4052;19.8761;96.8781;224.7514
-7.5963;-67.0354;56.2458;18.9775;96.8781;225.1902
-7.7390;-71.7933;61.3309;18.0739;96.8677;225.6375
-7.8061;-76.6913;66.6250;17.1030;96.7221;226.2064
-7.8942;-81.7140;72.3769;16.1497;96.4354;226.7819
-7.9801;-86.7603;78.3643;15.1383;96.1556;227.5289
-7.9801;-91.8070;84.6814;14.1370;95.7949;228.2476
-7.9801;-96.8513;90.9146;12.9564;95.2502;229.0535
-7.8910;-101.8728;97.5163;11.8192;94.5789;229.9480
-7.6735;-106.9966;104.4756;10.6310;93.7111;230.9020
-7.3055;-112.0413;111.6805;9.4453;92.6869;231.9106
-6.9855;-117.1819;119.3252;8.1846;91.4380;232.9303
-6.5065;-122.4210;127.1315;6.9363;89.9866;234.2180
-6.0018;-127.7443;135.1649;5.5765;88.3176;235.4828
-5.0665;-133.6073;142.9485;4.2979;86.1272;236.4005
-4.5957;-139.1435;151.7184;3.1719;83.4457;237.2689
-3.9597;-144.7306;160.7189;1.9296;80.4010;238.6139
-3.2442;-150.3847;170.0575;0.4224;77.0316;240.1228
-2.4508;-156.1160;179.6801;-1.2002;73.7024;241.7617
-1.5818;-161.8412;189.5930;-2.7717;71.0928;243.4013
-0.6469;-167.5523;199.7633;-4.5051;67.6412;245.0179
0.4150;-173.3948;210.0824;-6.0631;63.7614;246.7041
1.5167;-179.0974;220.7969;-7.6830;59.5307;248.7229
2.8610;-184.8032;231.7017;-9.4943;54.6208;250.1932
4.4093;-190.4647;242.9894;-11.1722;49.3985;252.1493
6.1243;-196.0373;254.5820;-12.7665;43.9317;254.4464
7.9861;-201.5215;266.4303;-14.1263;38.4573;257.0226
10.0018;-206.9048;278.5384;-15.0404;31.3852;260.7402
12.1382;-212.1720;290.7848;-16.6178;24.5977;264.0310
14.3724;-217.3339;303.1216;-18.0841;17.7201;267.4635
16.6968;-222.4118;315.5769;-19.5479;10.7001;271.2245
19.1491;-227.3221;328.1665;-20.8891;3.5114;275.2052
21.7364;-232.0775;340.8716;-21.9966;-3.9175;279.2360
24.4004;-236.6449;353.6314;-23.1138;-11.2553;283.8478
27.2881;-241.0042;366.4593;-24.0369;-19.0260;288.5235
30.0094;-245.3048;379.1719;-24.8426;-26.9409;293.6577
32.8560;-249.3556;391.8431;-26.9716;-32.8221;302.1990
35.6546;-253.2481;404.3506;-26.9716;-41.1079;307.2403
38.5270;-256.9310;416.7407;-26.9716;-49.5033;312.1394
41.5250;-260.4710;429.0531;-26.8912;-58.1571;316.8184
44.5637;-263.7481;441.2350;-26.7967;-65.8226;323.5115
47.7105;-267.0351;453.3030;-26.5729;-73.7201;329.5030
50.6626;-269.9109;465.2222;NaN;NaN;NaN
53.7084;-272.4310;476.8209;NaN;NaN;NaN
56.6707;-274.9673;488.3109;NaN;NaN;NaN
59.7229;-277.3332;499.7261;NaN;NaN;NaN
62.7811;-279.5142;510.9463;NaN;NaN;NaN
65.9065;-281.5572;522.0231;-22.5926;-116.2635;372.8669
69.0579;-283.4410;532.8279;-22.1110;-122.1739;379.6726
72.2774;-285.1724;543.4570;-21.4860;-127.9128;386.7252
75.5153;-286.8359;553.8931;-20.7449;-133.4723;393.9162
78.5581;-288.3571;563.8892;-19.9017;-138.8630;401.1477
81.8200;-289.7516;573.6355;-18.8743;-144.0224;408.4113
85.0464;-291.0578;582.9985;-17.7786;-148.8919;415.5433
88.4454;-292.1985;591.8978;-16.6132;-153.5152;422.6090
91.8539;-293.3518;600.4928;-15.3569;-157.8740;429.5686
95.2523;-294.3975;608.7624;-14.0153;-161.9342;436.3912
98.6515;-295.3127;616.6633;-12.5810;-165.7120;442.9929
102.0592;-296.1414;624.2246;-11.0709;-169.3003;449.4551
105.4308;-296.8208;631.4265;-9.5322;-172.6080;455.6643
108.8004;-297.4397;638.3392;-7.9908;-175.6552;461.7154
112.1515;-297.9692;644.8713;-6.4239;-178.4790;467.5417
115.5036;-298.4042;651.0802;-4.8300;-181.1161;473.1913
118.7975;-298.8405;656.9150;-3.1935;-183.5167;478.5573
122.0006;-299.2039;662.4049;-1.4604;-185.7042;483.6357
125.1500;-299.5141;667.5238;0.3424;-187.7163;488.3964
128.1746;-299.8604;672.3012;2.1662;-189.5069;492.9091
131.1309;-300.2241;676.7376;4.0749;-191.1423;497.1350
133.9924;-300.5810;680.8233;6.0328;-192.6283;501.0749
136.7849;-300.9732;684.6342;7.9763;-193.9808;504.7203
139.4214;-301.3971;688.1622;9.8633;-195.1894;508.1647
141.9913;-301.9320;691.3886;11.7231;-196.2844;511.3207
144.4181;-302.4708;694.2935;13.6002;-197.2628;514.2447
146.7419;-303.0636;696.9523;15.4318;-198.1220;516.9299
149.0052;-303.6195;699.3054;17.2804;-198.8818;519.3444
151.1464;-304.1811;701.4126;19.0604;-199.5766;521.5258
153.2304;-304.6946;703.2404;20.7594;-200.1878;523.4371
155.2592;-305.1343;704.8533;22.3801;-200.7347;525.1485
157.2266;-305.5017;706.2559;23.9021;-201.2144;526.6731
159.1019;-305.9171;707.4442;25.3650;-201.6301;527.9883
160.9257;-306.1925;708.4503;26.7609;-202.0078;529.1260
162.6718;-306.4692;709.2719;28.1014;-202.3156;530.0819
164.3250;-306.7749;709.9229;29.3894;-202.5959;530.8684
165.9549;-306.9255;710.4267;30.6105;-202.8305;531.5209
167.4718;-307.1782;710.8201;31.7790;-203.0467;532.0534
168.8812;-307.5266;711.0448;32.8832;-203.2201;532.4595
170.2488;-307.7102;711.0670;33.9384;-203.3813;532.7667
171.4102;-307.9984;711.1237;34.9445;-203.5311;532.8321
172.4253;-308.0810;711.1244;35.9234;-203.6287;532.8321
173.1966;-308.0810;711.1244;36.8881;-203.6937;532.8321
173.7845;-308.0810;711.2685;37.8813;-203.7568;532.6430
174.2547;-308.0470;711.4979;38.8074;-203.8270;532.4592
174.6243;-307.8468;711.7891;39.6568;-203.8761;532.2241
174.8802;-307.5320;712.1836;40.3878;-203.9117;532.0352
175.0210;-307.2331;712.6312;41.0799;-203.9523;531.8623
175.0210;-306.8774;713.1422;41.7681;-203.9795;531.6936
175.0210;-306.4519;713.7665;42.4324;-204.0047;531.5803
175.0012;-306.1242;714.4788;43.0602;-204.0047;531.5803
174.8872;-305.7310;715.2611;43.6061;-204.0047;531.5803
174.7635;-305.2069;716.1924;44.0684;-203.9933;531.6351
174.6105;-304.9063;717.0868;44.4430;-203.9581;531.8000
174.5098;-304.7298;717.7806;44.7271;-203.8948;532.0328
174.4056;-304.7251;718.3878;44.9408;-203.7891;532.3200
174.3005;-304.7166;718.9779;45.0715;-203.6673;532.6243
174.2196;-304.6963;719.5133;45.0715;-203.5046;532.9323
174.2196;-304.6747;719.9494;45.0715;-203.3067;533.2560
174.2196;-304.6724;720.2693;44.9696;-203.1185;533.6341
174.2850;-304.6341;720.5428;44.7677;-202.9243;534.0532
174.3679;-304.5346;720.8360;44.5554;-202.7364;534.4897
174.4271;-304.3733;721.1248;44.3680;-202.5578;534.9209
174.4629;-304.2080;721.3778;44.1827;-202.3669;535.3047
174.4928;-304.0314;721.5899;44.0037;-202.1640;535.6248
174.5310;-303.8635;721.7188;43.7391;-201.9659;535.9518
174.5692;-303.6955;721.8478;43.4746;-201.7679;536.2788
174.6074;-303.5276;721.9767;43.2100;-201.5698;536.6058
174.6506;-303.3338;722.0044;42.9328;-201.3666;536.9220
174.7137;-303.1765;722.0044;42.6153;-201.1583;537.2040
174.8059;-303.0852;722.0044;42.2663;-200.9510;537.4842
510.7640;-239.7280;-898.9645;510.7640;-239.7280;-898.9645
