RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;6.7723;162.2659;149.9156
22.5341;73.8915;-50.4535;6.7271;162.3741;149.9134
22.5582;73.9257;-50.4535;6.6853;162.4690;149.8557
22.6874;73.9257;-50.4641;6.6853;162.5995;149.8170
22.8793;73.9257;-50.4675;6.6413;162.7636;149.7796
23.0212;73.8848;-50.4830;6.6379;162.9449;149.5490
23.2720;73.8235;-50.5210;6.5709;163.1914;149.4824
23.5598;73.6765;-50.5210;6.4820;163.4373;149.3769
23.8842;73.5220;-50.4830;6.3009;163.7537;149.2708
24.2820;73.2920;-50.4641;6.1270;164.1259;149.0974
24.7930;72.9645;-49.9711;5.9228;164.5744;148.8852
25.2315;72.5632;-49.6223;5.6835;165.1744;148.6506
25.7781;72.0021;-49.1821;5.3267;165.8094;148.4325
26.4700;71.3440;-48.4267;4.8172;166.4494;148.2077
27.3917;70.6373;-47.6936;4.0373;167.1583;148.1842
28.3911;69.7867;-46.7160;3.0830;167.9176;148.1842
29.5150;68.7061;-45.6105;1.9370;168.7649;148.1842
30.7261;67.4260;-44.2074;0.7145;169.7246;148.2483
32.0578;65.9319;-42.4518;-0.4890;170.9008;148.3399
33.4695;64.2160;-40.2909;-1.8140;172.1523;148.4609
34.8852;62.1882;-37.7931;-3.1375;173.6087;148.7247
36.5429;59.9129;-34.7643;-4.6800;175.0338;148.9885
38.2919;57.3913;-31.4274;-6.3449;176.4489;149.3208
40.2271;54.5081;-27.5325;-8.1798;177.7855;149.7592
42.3923;51.3989;-23.1338;-10.1318;179.0836;150.2759
44.6559;47.9683;-18.2446;-12.0283;180.0917;150.7300
46.8327;44.2621;-12.7804;-14.1035;181.1419;151.4569
48.9552;40.2921;-6.8965;-16.0563;181.8307;152.0300
50.9612;36.2531;-0.4878;-18.0974;182.7586;152.8954
52.7627;31.8414;6.2153;-19.9929;182.8375;153.4306
54.4818;27.2462;13.4349;-21.9265;182.8375;153.9616
56.0723;22.3446;21.1568;-23.8996;182.8375;154.4361
57.5556;17.2399;29.1386;-25.8438;182.4007;154.9733
58.9164;11.9031;37.5749;-28.0220;181.5508;155.4798
60.1760;6.6591;46.4456;-30.2040;180.4381;156.0834
61.3346;1.0969;55.7803;-32.4679;178.6121;156.7967
62.3839;-4.5870;65.6137;-34.5631;175.7066;157.2324
63.3263;-10.2807;75.8103;-37.2608;172.6310;158.8054
64.5516;-17.2856;85.5237;-39.1351;169.5065;159.9502
65.2828;-22.5631;97.1376;-40.9922;165.8091;161.0846
65.8957;-28.7483;108.9843;-42.6691;161.6330;162.3935
66.4771;-35.2891;121.2490;-44.4198;157.2444;163.8366
66.9257;-41.3616;133.9634;-46.0132;152.2064;165.5868
67.1819;-46.4081;147.2775;-47.5796;146.8260;167.6469
67.2143;-51.5527;161.4982;-49.2929;141.0585;170.0111
67.3591;-57.4982;175.8792;-51.0143;134.8760;172.7437
67.3591;-63.2546;189.9580;-52.9827;128.2569;176.0310
67.3591;-68.2835;205.0764;-54.3374;121.2091;179.2602
67.1192;-73.2740;220.3909;-55.2657;113.6681;182.8241
67.1192;-77.8030;235.8295;-56.4458;105.8358;187.1094
67.0390;-81.4591;251.3025;-57.4565;97.6367;191.9005
66.9268;-87.0259;268.7655;-58.3623;89.2592;197.1007
66.1220;-91.3366;284.5976;-59.6722;80.4945;203.9689
66.1220;-94.9501;300.5288;-59.9272;71.4556;210.1949
65.3059;-96.4055;315.5017;-60.9674;63.1117;217.4034
65.1988;-98.9063;332.0765;-61.5473;54.4142;226.7476
65.1988;-102.6200;348.8700;-61.5581;45.8810;234.9948
65.3059;-105.5932;364.7553;-61.5581;37.4138;241.7121
65.3345;-107.9351;380.9904;-61.5473;29.1467;251.2198
65.3899;-109.9855;396.9865;-60.8890;21.1556;260.4294
65.4381;-111.9243;412.5297;-60.1587;13.5044;270.1307
65.4381;-113.8317;428.2065;-59.0299;6.1455;280.1613
65.4972;-115.6652;443.6256;-57.5626;-0.8958;290.3884
65.5434;-116.8707;458.6462;-56.0206;-7.4887;300.9717
65.5434;-118.2361;473.5475;-54.1400;-13.7726;311.8583
65.9760;-119.8925;488.3323;-51.9647;-19.5051;322.9178
66.2759;-121.4810;502.5333;-49.5980;-24.8065;334.1756
