RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-6.4690;94.6274;192.2613
-0.0624;0.1066;0.0078;-6.4677;94.7204;192.3217
-0.0784;0.1187;0.4432;-6.4520;94.7504;192.4067
-0.1123;0.1727;0.5739;-6.4051;94.8148;192.4183
-0.1987;0.2940;0.5999;-6.3413;95.0074;192.4804
-0.2749;0.3699;1.0317;-6.2766;95.2184;192.5142
-0.3607;0.4814;1.2102;-6.2253;95.3940;192.5675
-0.4525;0.5792;1.2102;-6.1731;95.5956;192.5944
-0.7070;0.9008;1.2102;-6.1062;95.9118;192.6742
-0.9064;1.1158;1.3571;-6.0322;96.2123;192.6941
-0.9949;1.2014;1.3571;-5.9765;96.4935;192.7331
-1.0911;1.3014;1.5054;-5.9353;96.8173;192.7598
-1.2814;1.5196;1.7283;-5.8959;97.1575;192.7653
-1.4440;1.7196;1.9255;-5.8922;97.4345;192.7708
-1.6972;1.9885;2.1394;-5.7793;97.9010;192.7895
-1.9568;2.3138;2.2302;-5.7713;98.3055;192.8585
-2.1724;2.5721;2.2646;-5.7667;98.6301;192.8623
-2.3386;2.7974;2.3425;-5.7655;99.0054;192.8709
-2.6255;3.1638;2.5199;-5.7667;99.4772;192.8810
-2.9786;3.6125;2.5491;-5.7693;100.0007;192.8810
-3.1984;3.9550;2.5692;-5.7693;100.4410;192.9014
-3.4625;4.3426;2.5199;-5.8322;100.8552;192.9014
-3.8228;4.8139;2.6542;-5.8322;101.3831;192.9014
-4.1525;5.3357;2.7262;-5.8334;101.8953;192.9431
-4.4335;5.7516;2.6542;-5.8461;102.4511;192.9431
-4.7887;6.2955;2.6975;-5.9738;102.5432;192.8954
-5.1087;6.8711;2.6975;-6.0187;102.9549;192.8954
-5.4708;7.4490;2.5324;-6.0386;103.4157;192.9397
-5.8609;8.0568;2.5047;-6.0543;103.9079;192.9127
-6.2301;8.7250;2.5047;-6.0954;104.3642;192.8954
-6.5738;9.3532;2.4839;-6.1125;104.8229;192.8946
-6.9606;10.0579;2.4523;-6.1334;105.3891;192.8655
-7.3126;10.7342;2.3304;-6.1894;105.8872;192.8443
-7.7068;11.4517;2.2260;-6.2242;106.2352;192.8305
-8.0641;12.1730;2.1150;-6.2242;106.8048;192.7822
-8.4613;12.9754;1.9701;-6.2259;107.2703;192.6708
-8.8300;13.7291;1.8680;-6.2422;108.1060;192.2980
-9.1956;14.4813;1.7395;-6.2546;108.5405;192.2902
-9.5621;15.2202;1.5680;-6.2546;109.1296;192.2662
-9.8999;16.0369;1.4281;-6.3523;109.6136;192.2524
-10.2328;16.7768;1.2639;-6.4308;110.0798;192.1812
-10.6114;17.5649;1.0665;-6.5216;110.0798;192.1812
-10.9275;18.1047;1.0535;-6.6074;110.3432;192.1812
-11.1183;18.7823;0.7211;-7.9760;110.4880;195.0973
-11.4927;19.3974;0.6757;-8.0837;110.8250;195.0973
-11.7598;20.1667;0.4120;-8.1097;110.8250;195.0973
-12.1080;20.7977;0.3089;-8.1899;111.2364;195.0745
-12.3650;21.4431;0.1416;-8.2798;111.5675;195.0664
-12.3650;22.0159;0.0679;-8.2863;112.0604;195.0042
-12.3650;22.3152;-1.0304;-8.4122;112.3623;194.9964
-12.6070;22.4999;-5.0988;-8.4718;112.7106;194.8912
-12.6070;22.9266;-5.1098;-8.5129;113.0742;194.8655
-12.6577;23.3587;-5.1098;-8.5921;113.3563;194.8056
-12.9428;23.6709;-5.1098;-8.6494;113.6714;194.6873
-13.2748;24.0074;-5.0391;-8.7197;113.8780;194.5807
-13.5650;24.3010;-4.9575;-8.8031;114.1017;194.5793
-13.8040;24.5384;-4.8513;-8.8513;114.2678;194.4900
-14.0869;24.7279;-4.7472;-9.1896;114.3395;194.1257
-14.3395;24.8873;-4.7042;-9.1926;114.4239;194.0160
-14.5601;25.0113;-4.7042;-9.2384;114.6690;193.9971
-14.7572;25.0838;-4.7042;-9.2499;114.7978;193.9687
-14.9644;25.1668;-4.7439;-9.3026;114.9009;193.8649
-15.1090;25.1674;-4.7439;-9.3455;114.9662;193.7362
-15.2693;25.1674;-4.7439;-9.3455;115.0731;193.7295
-15.4219;25.1780;-4.6514;-9.3455;115.1368;193.6635
-15.6027;25.1816;-4.5698;-9.2720;115.3452;193.6235
-15.8489;25.2087;-4.3975;-9.0505;115.5985;193.6235
-16.1464;25.2345;-4.1997;-8.6561;115.9789;193.6635
-16.4596;25.3176;-3.9042;-8.2004;116.3965;193.7332
-16.8208;25.4435;-3.5475;-7.5378;116.9672;193.7596
-17.1661;25.5051;-3.1545;-6.9005;117.7044;195.2668
-17.5885;25.6803;-2.7030;-6.1043;118.5246;195.3605
-18.0787;25.7848;-2.1640;-5.2332;119.3801;195.3874
-18.5979;25.8319;-1.4712;-4.3276;120.5156;195.3966
-19.2860;25.8319;-0.7377;-3.5055;121.8040;195.3966
-20.0765;25.8319;0.1627;-2.5117;123.3500;195.5059
-21.0228;25.6667;1.3438;-1.6939;125.1344;195.5059
-22.1440;25.2958;2.6530;-1.0523;127.0933;195.3966
-23.4330;24.7193;4.2452;1.9695;130.1822;192.9441
-24.8905;24.0827;6.2253;1.9700;132.6174;192.9441
-26.6072;23.3640;8.4649;2.1248;134.8274;192.6977
-28.5238;22.6205;11.0065;2.5333;138.1105;192.6977
-30.6805;21.6971;13.9632;2.6489;140.7361;192.8144
-33.1589;20.8351;17.3535;3.8516;144.4832;192.8144
-35.9141;19.8030;21.2160;3.8516;147.5703;192.8144
-39.0357;18.6889;25.5879;3.8516;150.7205;193.3421
-42.6425;17.4126;30.4588;3.4184;153.6640;194.0119
