LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
523.0470;-35.6558;38.0848;506.0684;61.1897;255.0892
NaN;NaN;NaN;506.0293;61.2528;255.1011
NaN;NaN;NaN;505.9991;61.3251;255.1098
NaN;NaN;NaN;505.9764;61.4054;255.1098
NaN;NaN;NaN;505.9590;61.4948;255.1098
NaN;NaN;NaN;505.9545;61.5799;255.1096
NaN;NaN;NaN;505.9352;61.6642;255.0943
NaN;NaN;NaN;505.9174;61.7484;255.0831
NaN;NaN;NaN;505.8963;61.8343;255.0831
NaN;NaN;NaN;505.8743;61.9129;255.0831
479.2644;39.9744;439.1627;505.8428;61.9921;255.0944
NaN;NaN;NaN;505.8047;62.0637;255.1017
NaN;NaN;NaN;505.7686;62.1303;255.1184
NaN;NaN;NaN;505.7307;62.1969;255.1507
NaN;NaN;NaN;505.6867;62.2651;255.1771
NaN;NaN;NaN;505.6404;62.3289;255.2018
NaN;NaN;NaN;505.6019;62.3934;255.2389
NaN;NaN;NaN;505.5588;62.4656;255.2747
NaN;NaN;NaN;505.5093;62.5455;255.3159
NaN;NaN;NaN;505.4609;62.6250;255.3561
NaN;NaN;NaN;505.4124;62.7079;255.3896
NaN;NaN;NaN;505.3608;62.7997;255.4219
NaN;NaN;NaN;505.3118;62.8878;255.4480
NaN;NaN;NaN;505.2501;62.9839;255.4740
NaN;NaN;NaN;505.1882;63.0745;255.4894
NaN;NaN;NaN;505.1272;63.1619;255.5064
NaN;NaN;NaN;505.0544;63.2501;255.5121
NaN;NaN;NaN;504.9861;63.3312;255.5267
NaN;NaN;NaN;504.9033;63.4156;255.5503
NaN;NaN;NaN;504.8237;63.4900;255.5710
NaN;NaN;NaN;504.7396;63.5608;255.5937
NaN;NaN;NaN;504.6497;63.6297;255.6201
NaN;NaN;NaN;504.5622;63.6919;255.6524
NaN;NaN;NaN;504.4825;63.7404;255.6801
NaN;NaN;NaN;504.3937;63.7856;255.7056
NaN;NaN;NaN;504.2965;63.8291;255.7317
NaN;NaN;NaN;504.2090;63.8673;255.7647
NaN;NaN;NaN;504.1059;63.9090;255.7936
NaN;NaN;NaN;504.0096;63.9413;255.8201
NaN;NaN;NaN;503.9054;63.9670;255.8356
NaN;NaN;NaN;503.8032;63.9679;255.8410
NaN;NaN;NaN;503.7004;63.9679;255.8532
NaN;NaN;NaN;503.5869;63.9679;255.8629
NaN;NaN;NaN;503.4818;63.9480;255.8698
NaN;NaN;NaN;503.3757;63.9260;255.8816
NaN;NaN;NaN;503.2637;63.8970;255.8970
NaN;NaN;NaN;503.1583;63.8630;255.9147
NaN;NaN;NaN;503.0401;63.8283;255.9356
NaN;NaN;NaN;502.9183;63.7923;255.9545
NaN;NaN;NaN;502.8020;63.7489;255.9697
NaN;NaN;NaN;502.6961;63.7038;255.9969
NaN;NaN;NaN;502.5846;63.6523;256.0111
NaN;NaN;NaN;502.4789;63.5880;256.0257
NaN;NaN;NaN;502.3764;63.5155;256.0344
NaN;NaN;NaN;502.2673;63.4410;256.0344
NaN;NaN;NaN;502.1602;63.3620;256.0345
NaN;NaN;NaN;502.0483;63.2741;256.0345
NaN;NaN;NaN;501.9414;63.1799;256.0345
NaN;NaN;NaN;501.8361;63.0771;256.0345
NaN;NaN;NaN;501.7265;62.9684;256.0404
NaN;NaN;NaN;501.6126;62.8553;256.0575
NaN;NaN;NaN;501.4869;62.7403;256.0624
NaN;NaN;NaN;501.3652;62.6253;256.0707
NaN;NaN;NaN;501.2446;62.5145;256.0859
NaN;NaN;NaN;501.1202;62.4019;256.0929
NaN;NaN;NaN;501.0092;62.2861;256.1139
NaN;NaN;NaN;500.9052;62.1657;256.1378
NaN;NaN;NaN;500.8214;62.0299;256.1594
NaN;NaN;NaN;500.7384;61.8912;256.1873
NaN;NaN;NaN;500.6673;61.7520;256.2226
NaN;NaN;NaN;500.6099;61.6011;256.2604
NaN;NaN;NaN;500.5448;61.4519;256.2951
NaN;NaN;NaN;500.4776;61.3075;256.3367
NaN;NaN;NaN;500.4031;61.1617;256.3904
NaN;NaN;NaN;500.3448;61.0032;256.4293
NaN;NaN;NaN;500.2939;60.8385;256.4725
NaN;NaN;NaN;500.2493;60.6592;256.5259
NaN;NaN;NaN;500.2101;60.4734;256.5797
NaN;NaN;NaN;500.1777;60.2811;256.6294
NaN;NaN;NaN;500.1312;60.0940;256.7046
NaN;NaN;NaN;500.0885;59.9064;256.7578
NaN;NaN;NaN;500.0637;59.7093;256.7979
NaN;NaN;NaN;500.0539;59.5073;256.8319
NaN;NaN;NaN;500.0521;59.2938;256.8701
NaN;NaN;NaN;500.0521;59.0920;256.9142
NaN;NaN;NaN;500.0539;58.9102;256.9833
NaN;NaN;NaN;500.0571;58.7175;257.0382
NaN;NaN;NaN;500.0789;58.5102;257.0634
