LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
387.5856;63.1638;26.2806;347.2098;143.0515;218.4570
387.8016;62.9919;26.3904;347.2720;143.2095;218.3953
388.0332;62.7045;26.6027;347.3489;143.4131;218.3743
388.3728;62.3290;26.8387;347.4840;143.6039;218.3641
388.7859;61.7460;27.1779;347.6320;143.8127;218.3638
389.2380;60.9553;27.6034;347.7722;144.0378;218.3563
389.8756;59.9335;28.1764;348.0311;144.2486;218.3517
390.6624;58.5274;28.8418;348.3777;144.4765;218.3085
391.6850;56.7964;29.6296;348.9612;144.6138;218.2546
392.9049;54.6658;30.6639;349.6105;144.7492;218.1620
394.3091;52.0742;31.8888;350.3601;144.8930;217.9477
395.9700;49.0902;33.4553;351.3541;145.1781;217.8377
397.7915;45.5254;35.3565;352.5437;145.4156;217.6798
399.8187;41.3037;37.5739;353.9323;145.5433;217.5602
402.0503;36.5232;40.3668;355.3630;145.5433;217.3296
404.5514;31.0789;43.6550;357.0882;145.5433;217.3296
407.2394;25.1348;47.6312;359.1665;145.4713;217.3296
410.1677;18.3425;52.2805;361.4819;145.2392;217.5992
413.3118;11.3094;57.6989;363.4315;144.6019;217.6133
416.6392;3.6543;63.8621;365.8749;143.8360;217.9649
420.1796;-4.4437;71.0360;368.3391;142.7153;218.3470
423.9433;-12.9967;79.0524;370.9656;141.1141;218.8328
427.9600;-22.0969;88.1002;373.8608;139.1820;219.5998
432.3931;-31.2465;98.2309;376.7416;136.8665;220.3857
436.9888;-40.5650;109.0594;379.8307;133.9710;221.3983
441.9619;-49.7651;121.4388;383.0315;130.5730;222.5737
446.8804;-58.8679;133.3395;386.4039;126.6898;224.0678
452.0867;-68.3346;146.4560;389.9076;122.3538;225.6843
457.3377;-77.6033;159.9988;393.0970;117.1865;227.1699
462.7692;-86.4885;174.8745;396.8331;111.4983;229.2909
468.1096;-95.3744;190.2833;400.7029;105.3582;231.6302
474.0896;-103.2705;205.7771;405.1117;98.7972;234.7611
479.9007;-111.3548;222.4056;409.2960;91.4231;238.0408
485.1469;-119.4478;237.5182;414.2884;84.0066;242.4624
490.8964;-127.4417;254.3137;418.2051;75.9428;246.5398
496.2731;-134.9365;271.3119;421.8881;67.0991;250.9045
501.2045;-142.0654;287.8255;426.2454;58.4225;256.7458
505.2958;-148.9930;303.5996;430.4993;49.6906;263.1638
508.8233;-155.9751;318.5392;435.0069;40.9667;270.4690
514.0492;-161.8713;335.5092;439.0405;32.0645;278.3098
518.8730;-167.4243;351.8934;442.5564;22.5704;286.4057
522.7104;-173.6485;367.1505;445.8897;13.2767;294.9654
527.0609;-179.6145;382.8689;449.7945;4.9652;304.6746
531.2997;-184.8010;398.5564;451.5475;-4.5263;313.1485
535.1195;-189.6117;413.8239;454.4562;-12.3528;323.0603
538.2853;-194.5598;428.2827;457.2851;-19.7931;333.5925
541.4540;-199.1170;442.8981;459.8157;-26.5266;344.2714
544.4843;-202.9354;457.1838;461.8947;-33.0016;354.9505
547.1475;-206.7297;471.0625;463.6904;-38.9155;365.7419
549.4028;-210.1555;484.5521;465.1337;-44.4034;376.4636
551.5216;-213.4323;497.5877;466.3287;-49.4069;387.2337
553.1863;-216.3994;510.1100;467.2628;-53.9748;397.9154
554.5847;-219.1738;522.0621;468.1065;-57.9761;408.6386
555.5652;-221.8564;533.5469;468.7238;-61.5003;419.0366
556.2589;-224.5181;544.7067;468.7238;-64.7446;429.2846
556.2589;-226.6945;555.1197;468.7238;-67.7779;439.2270
556.2589;-228.7845;565.1428;468.5546;-70.3579;448.5475
556.0788;-230.5106;574.5338;468.2240;-72.4604;457.3434
555.3017;-231.8747;583.2905;467.7042;-74.3515;465.5584
554.1828;-233.4026;591.7517;466.9968;-76.0129;473.4767
552.7538;-234.6302;599.5314;466.2946;-77.0983;480.5844
551.4352;-235.8940;606.9998;465.3184;-78.2288;487.3255
549.6195;-236.8003;613.7548;464.1886;-79.2995;493.7607
547.7161;-237.7607;620.0267;462.9596;-80.2496;499.4430
545.6853;-238.5436;625.8840;461.6814;-81.0547;504.5958
543.4732;-239.1840;631.1231;460.2064;-81.8281;508.9180
541.1300;-239.6844;635.8867;458.9485;-82.4279;513.0058
538.7265;-239.9914;640.4164;457.5537;-82.8898;516.3014
536.4839;-240.1537;644.2928;456.2470;-83.2372;519.2053
534.6691;-240.1537;647.3327;455.0660;-83.2372;521.6937
533.4916;-240.1537;649.7408;453.9195;-83.2372;523.7161
532.6232;-239.9240;651.4736;452.9320;-83.0465;525.3778
531.9987;-239.7603;652.8793;451.9631;-82.9478;526.8396
531.8751;-239.5151;653.8161;451.2431;-82.8758;528.0608
388.5607;-98.1244;-838.6044;388.5607;-98.1244;-838.6044
