LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
388.4937;38.3188;-0.2781;NaN;NaN;NaN
388.3683;37.7121;-0.3056;NaN;NaN;NaN
388.3164;37.5786;-0.3149;NaN;NaN;NaN
388.2439;37.3200;-0.3877;NaN;NaN;NaN
388.1855;37.1194;-0.3924;NaN;NaN;NaN
388.1466;37.0425;-0.5367;NaN;NaN;NaN
388.1855;36.5402;-0.5367;NaN;NaN;NaN
388.2118;36.1385;-0.5367;NaN;NaN;NaN
388.1346;35.7648;-0.5353;NaN;NaN;NaN
388.1346;35.6277;-0.5353;NaN;NaN;NaN
388.2118;35.2650;-0.5064;NaN;NaN;NaN
388.2736;34.9741;-0.5064;NaN;NaN;NaN
388.1346;34.6808;-0.7566;NaN;NaN;NaN
388.0964;34.6518;-0.7932;NaN;NaN;NaN
388.3074;33.7924;-0.7566;NaN;NaN;NaN
388.1573;33.5708;-0.7932;NaN;NaN;NaN
388.0964;33.3628;-0.7932;NaN;NaN;NaN
388.0964;33.2916;-0.9510;NaN;NaN;NaN
387.9735;32.1441;-0.9625;NaN;NaN;NaN
387.9735;32.0125;-0.9625;NaN;NaN;NaN
387.9735;31.7180;-0.9724;NaN;NaN;NaN
388.0382;31.1776;-0.9510;NaN;NaN;NaN
388.3621;30.2152;-1.0838;NaN;NaN;NaN
388.3932;30.1887;-1.0895;NaN;NaN;NaN
388.3932;29.8110;-1.0895;NaN;NaN;NaN
388.4050;29.3194;-0.9386;NaN;NaN;NaN
388.7414;28.4220;-1.0802;NaN;NaN;NaN
388.7414;27.9611;-1.0802;NaN;NaN;NaN
388.7498;27.6925;-1.0626;NaN;NaN;NaN
388.9570;26.3037;-1.0802;NaN;NaN;NaN
388.9773;26.2837;-1.0802;NaN;NaN;NaN
388.9773;25.6355;-1.0626;NaN;NaN;NaN
389.0752;24.6850;-0.9653;NaN;NaN;NaN
389.1829;23.6682;-0.9274;NaN;NaN;NaN
389.2261;23.0534;-0.8912;NaN;NaN;NaN
389.2450;22.1237;-0.8756;NaN;NaN;NaN
389.5097;21.9705;-0.6928;NaN;NaN;NaN
389.5436;20.7500;-0.5639;NaN;NaN;NaN
389.6157;19.7860;-0.4703;NaN;NaN;NaN
389.6157;19.0129;-0.2540;NaN;NaN;NaN
389.9643;18.5572;-0.0248;NaN;NaN;NaN
389.9695;17.5330;0.2377;NaN;NaN;NaN
390.0086;16.5399;0.7356;NaN;NaN;NaN
390.1823;15.6858;1.2165;NaN;NaN;NaN
390.4928;15.0537;1.8241;NaN;NaN;NaN
390.6206;13.8410;2.4580;NaN;NaN;NaN
390.9340;12.8266;3.1528;NaN;NaN;NaN
391.3793;11.7531;3.9925;NaN;NaN;NaN
391.7720;10.5529;4.9088;NaN;NaN;NaN
392.2681;9.2237;5.9464;NaN;NaN;NaN
392.9856;7.8124;6.9308;NaN;NaN;NaN
393.6799;6.0778;8.0796;NaN;NaN;NaN
394.5401;4.3109;9.4659;NaN;NaN;NaN
395.5066;2.2158;11.0677;NaN;NaN;NaN
396.5014;-0.2250;12.7379;NaN;NaN;NaN
397.7898;-2.7438;14.7321;NaN;NaN;NaN
399.0549;-5.6422;16.8984;NaN;NaN;NaN
400.5495;-9.0775;19.1524;NaN;NaN;NaN
402.1208;-12.6336;21.7704;NaN;NaN;NaN
403.9980;-16.3390;24.6020;NaN;NaN;NaN
405.9363;-20.9071;27.6405;NaN;NaN;NaN
408.1610;-25.3045;31.0585;NaN;NaN;NaN
410.5267;-30.5256;34.6880;NaN;NaN;NaN
413.1092;-35.9950;38.7577;NaN;NaN;NaN
415.8896;-41.9843;43.1309;NaN;NaN;NaN
418.8638;-48.3067;47.8030;NaN;NaN;NaN
421.9824;-54.7169;52.7969;NaN;NaN;NaN
425.1004;-61.4877;58.1776;NaN;NaN;NaN
428.2634;-68.8410;63.9060;NaN;NaN;NaN
431.5205;-76.3486;70.0841;NaN;NaN;NaN
434.8229;-84.3668;76.7378;NaN;NaN;NaN
438.2123;-92.6324;83.8338;NaN;NaN;NaN
441.6545;-101.0258;91.5842;NaN;NaN;NaN
445.1612;-109.4265;99.7519;NaN;NaN;NaN
448.7427;-118.8302;108.4088;NaN;NaN;NaN
452.4293;-128.6417;117.6134;NaN;NaN;NaN
455.9395;-138.2886;127.3327;NaN;NaN;NaN
459.4266;-148.1710;137.4388;NaN;NaN;NaN
462.8007;-158.4387;148.0579;NaN;NaN;NaN
465.8954;-168.6122;159.1180;NaN;NaN;NaN
468.8283;-178.6459;170.6577;NaN;NaN;NaN
471.6704;-188.8714;182.2803;NaN;NaN;NaN
473.9383;-198.6792;194.3750;NaN;NaN;NaN
476.0380;-208.8892;207.4021;NaN;NaN;NaN
477.7785;-218.8515;220.7088;NaN;NaN;NaN
479.1013;-228.4816;234.2992;NaN;NaN;NaN
479.9099;-238.1518;248.7548;NaN;NaN;NaN
480.5326;-247.3369;263.1146;NaN;NaN;NaN
481.0326;-256.2631;277.6057;NaN;NaN;NaN
481.0326;-265.1642;291.9831;NaN;NaN;NaN
481.0326;-273.2002;307.1209;NaN;NaN;NaN
480.3592;-281.7323;321.5106;NaN;NaN;NaN
479.8737;-289.2301;336.8021;NaN;NaN;NaN
478.8972;-296.7775;351.7044;NaN;NaN;NaN
477.5585;-303.8318;366.6017;NaN;NaN;NaN
476.6354;-310.5231;381.6423;NaN;NaN;NaN
474.7859;-317.2964;396.1633;NaN;NaN;NaN
472.9930;-323.6163;410.0648;NaN;NaN;NaN
471.2777;-329.9355;423.7554;NaN;NaN;NaN
469.9570;-335.5743;438.3204;NaN;NaN;NaN
