RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;18.2128;160.5483;151.0238
0.2680;0.0000;-0.1552;18.2128;160.4650;151.0234
0.5576;-0.0318;-0.3154;18.2128;160.3508;150.9616
0.8526;-0.0717;-0.4996;18.3042;160.2616;150.8679
1.0705;-0.0899;-0.6681;18.4340;160.1890;150.8208
1.5220;-0.2525;-0.8247;18.4973;160.0624;150.8156
1.8675;-0.3684;-0.9391;18.6513;159.8538;150.7641
2.2607;-0.4817;-0.9851;18.8778;159.6028;150.6752
2.5101;-0.5368;-1.0082;19.1060;159.4302;150.6677
2.9147;-0.7190;-1.0082;19.3629;159.2761;150.6608
3.4883;-1.0129;-0.9990;19.6471;159.1333;150.6561
3.5988;-1.0487;-0.9851;20.0067;158.9843;150.6284
3.7602;-1.1286;-0.9645;20.2146;158.7746;150.6145
4.4621;-1.4527;-0.9586;20.4797;158.6004;150.6145
4.8540;-1.6773;-0.9486;20.7547;158.4686;150.6012
5.2121;-1.9153;-0.9486;21.0232;158.3387;150.5967
5.5491;-2.1389;-0.8783;21.3192;158.1569;150.6012
5.9372;-2.4411;-0.8641;21.6035;158.0065;150.6125
6.2763;-2.7353;-0.7424;21.9303;157.9039;150.5967
6.6378;-3.0581;-0.6428;22.2461;157.7744;150.5967
7.0663;-3.3572;-0.5302;22.5506;157.5926;150.5063
7.4228;-3.6834;-0.4381;22.9047;157.4782;150.4309
7.9176;-4.0002;-0.3402;23.2014;157.3448;150.3900
8.3334;-4.2902;-0.2283;23.4686;157.1833;150.3615
8.7866;-4.5867;-0.0834;23.7333;156.9798;150.2497
9.0824;-4.7842;-0.0498;24.0534;156.7943;150.1386
9.8246;-5.1822;0.0741;24.3754;156.6737;150.0285
9.8471;-5.2394;0.1098;24.5868;156.4714;149.9675
10.6029;-5.6074;0.1791;24.8342;156.2921;149.8856
11.1741;-6.0291;0.1927;25.0888;156.1063;149.8207
11.6474;-6.3156;0.2120;25.3430;155.9384;149.8157
12.1073;-6.5753;0.2120;25.5411;155.7883;149.7782
12.6536;-6.8548;0.2461;25.7510;155.5386;149.7440
13.0757;-7.0075;0.2120;26.0616;155.3292;149.6479
13.8062;-7.4146;0.2461;26.3459;155.1081;149.6161
14.3023;-7.7951;0.2461;26.6637;154.8446;149.5123
15.0811;-8.1752;0.2461;26.9773;154.5771;149.4179
15.6345;-8.4450;0.2537;27.2696;154.3325;149.4042
16.4254;-8.8372;0.2588;27.5945;154.0637;149.3708
17.1089;-9.1582;0.2588;27.9444;153.8011;149.3443
17.5964;-9.4958;0.2883;28.3309;153.5482;149.3175
18.0606;-9.7474;0.3458;28.7245;153.2590;149.3175
18.5156;-10.0082;0.3719;29.1133;153.0169;149.3175
19.3427;-10.4693;0.4677;29.4737;152.7693;149.3733
19.8157;-10.7330;0.5264;29.8320;152.4915;149.3788
20.2634;-11.0074;0.6874;30.2377;152.2374;149.3987
20.8486;-11.4369;0.7177;30.6252;152.0042;149.4452
21.2668;-11.7292;0.8317;30.9232;151.7303;149.5435
21.6327;-12.0282;0.9422;31.2354;151.5222;149.5482
22.0532;-12.3430;1.0662;31.5060;151.3085;149.5688
22.4113;-12.6891;1.1407;31.7226;151.0984;149.5702
22.8382;-12.9918;1.2562;31.8387;150.9635;149.5688
23.1824;-13.3923;1.3511;31.8509;150.8278;149.5482
23.4253;-13.7253;1.4109;31.8509;150.5966;149.5130
23.7923;-14.1151;1.4432;31.8509;150.3413;149.3786
23.9490;-14.3872;1.5076;31.7758;150.1399;149.2541
24.3684;-14.8327;1.5742;31.6801;150.0028;149.1265
24.5363;-15.3829;1.7068;31.5298;149.8839;148.9985
24.6750;-15.5611;1.9349;31.3513;149.8054;148.8279
24.7379;-16.0321;2.1006;31.1030;149.7823;148.6828
25.0072;-16.6931;2.4451;30.7327;149.7328;148.5675
25.0764;-17.2144;2.7897;30.2697;149.5750;148.4685
25.3332;-17.9182;3.2384;29.7752;149.3915;148.3745
25.5412;-18.5744;3.7563;29.2385;149.2159;148.3011
25.8278;-19.3330;4.3113;28.7368;149.0241;148.2493
26.0939;-20.1079;5.0861;28.1666;148.9160;148.2173
26.3777;-21.0046;5.9664;27.5159;148.9160;148.2131
26.6337;-21.0046;5.9664;26.9402;148.9160;148.2070
26.9568;-21.0046;5.9664;26.1532;148.9357;148.2131
59.9244;40.5213;-40.1719;25.2971;148.9739;148.2131
61.2820;40.5213;-40.1719;24.3422;149.0696;148.2561
62.8975;40.5213;-40.1719;23.2563;149.1155;148.3738
64.7477;38.3716;-38.3418;22.0660;149.1155;148.5296
66.7364;36.2849;-36.1274;20.8008;149.1155;148.7273
68.9503;33.7326;-33.9138;19.5997;149.1009;148.8964
71.1463;31.2575;-31.4718;18.3488;149.1009;149.1279
73.3808;28.8403;-28.7452;17.2039;149.0846;149.3979
75.7937;26.2148;-25.7125;16.1565;149.0846;149.5407
78.3087;23.1648;-22.6413;15.1569;149.1009;149.6998
80.9141;20.1671;-19.0507;14.0641;149.0846;149.9165
83.5707;17.3959;-15.1995;12.7325;149.0513;150.4453
86.4732;14.0564;-10.9891;11.4080;149.0299;150.5678
89.5791;10.4773;-6.2134;9.7097;148.3788;150.8283
92.8395;6.9999;-0.4779;7.7266;147.4574;151.1640
96.4034;2.2689;5.6872;5.7381;146.2785;151.5298
100.1084;-2.4421;13.2968;3.7510;144.9212;152.0291
104.0630;-7.8135;22.1710;1.9000;143.0279;152.6321
108.2101;-13.7725;32.4085;0.1961;140.6245;153.6543
112.5498;-20.2918;43.9002;-1.2723;137.2637;155.0801
117.2364;-27.6387;56.7434;-2.2963;132.8529;156.8501
122.4473;-36.2826;70.7066;-2.5477;127.2588;158.8201
127.6929;-45.1408;86.6381;-2.5477;120.8116;161.0065
133.3165;-55.2742;103.8706;-2.5477;113.2491;163.2202
139.4253;-65.7207;121.0107;-1.3182;104.1555;165.5068
146.1126;-77.7069;139.2011;1.6737;92.0247;168.4977
151.2037;-88.8969;154.7066;3.6679;81.1943;171.4917
158.4082;-99.5669;176.3989;8.3499;67.3114;175.3451
166.2987;-109.7531;198.5355;13.3765;52.6569;180.0106
174.2402;-120.8430;218.8401;19.5336;37.1073;185.6688
182.1357;-132.0709;238.7575;25.5777;21.0732;192.8768
190.4788;-143.9602;258.7739;33.2043;4.9609;200.8382
198.7873;-154.3461;278.9452;43.8130;-11.2896;209.1491
207.1050;-165.2065;298.4997;53.9488;-27.6735;220.6367
215.3176;-176.1279;318.5502;62.6570;-42.5701;231.6292
225.1427;-187.9724;339.1874;71.3211;-56.3936;241.8265
233.3234;-198.1232;358.2852;80.9081;-70.0538;254.2484
241.4549;-208.3446;375.9885;90.4032;-82.6166;266.6646
248.3562;-216.4059;394.6483;99.8916;-94.1221;279.0347
255.4039;-225.0055;411.8794;109.5922;-104.3370;292.5645
259.9528;-230.5961;428.2364;118.8623;-113.2226;305.3614
267.0548;-237.4618;443.7821;127.5950;-120.6994;317.4579
273.9833;-243.6908;458.5539;136.4327;-127.0932;329.1633
280.6751;-249.0553;472.4243;144.9626;-132.4735;340.7051
287.2956;-254.0314;485.6268;152.8368;-136.9905;352.0131
293.3603;-257.6497;497.8257;160.2924;-140.5591;363.0107
299.2421;-260.6532;508.9365;167.4083;-143.2198;373.3786
304.9506;-263.0538;518.7273;173.8272;-145.1066;383.6144
310.3140;-264.8335;527.3306;179.8529;-146.2915;393.2548
315.6823;-266.4145;535.7093;185.2931;-146.4860;402.6124
320.6621;-267.2352;543.1968;190.5568;-146.4860;410.4857
325.4063;-267.2352;549.8416;195.3422;-146.4860;417.6361
329.7287;-267.2352;555.7382;199.7734;-145.7668;424.2353
333.7115;-267.2324;560.7002;203.9306;-144.6229;429.8824
