LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
530.3367;-95.1228;-10.4922;500.2894;-10.4855;227.7603
530.3131;-95.0241;-10.5105;500.2894;-10.3631;227.7603
530.2966;-94.9238;-10.5359;500.2894;-10.3313;227.7603
530.2842;-94.8050;-10.5534;500.3742;-10.3188;227.7106
530.2842;-94.6897;-10.5747;500.5425;-10.3124;227.5972
530.2842;-94.5755;-10.5950;500.6541;-10.2900;227.5886
530.2930;-94.4538;-10.6065;500.6832;-10.2282;227.5879
530.3108;-94.3316;-10.6389;500.7488;-10.1683;227.5694
530.3383;-94.2117;-10.6650;500.8556;-10.1022;227.5552
530.3645;-94.0980;-10.7067;500.9591;-10.0243;227.5356
530.3912;-93.9864;-10.7426;501.0264;-9.8927;227.5315
530.4286;-93.8723;-10.7624;501.0559;-9.8125;227.5305
530.4765;-93.7621;-10.7894;501.1022;-9.7307;227.5267
530.5388;-93.6468;-10.8092;501.1414;-9.6482;227.5267
530.6091;-93.5358;-10.8312;501.1547;-9.5140;227.5044
530.6922;-93.4382;-10.8312;501.2605;-9.4506;227.4610
530.7945;-93.3498;-10.8312;501.3349;-9.3674;227.4523
530.9350;-93.2693;-10.8283;501.3739;-9.2443;227.4397
531.1357;-93.2021;-10.7544;501.4578;-9.0732;227.4346
531.4258;-93.2021;-10.6060;501.6621;-8.8818;227.3326
531.7527;-93.2021;-10.4070;501.9957;-8.6121;227.1357
532.1071;-93.3170;-10.0928;502.4587;-8.3338;226.9836
532.4880;-93.5456;-9.7180;502.8850;-7.9603;226.9304
532.9381;-93.9694;-9.2125;503.3719;-7.5220;226.9304
533.4121;-94.5767;-8.5580;503.8697;-6.9827;226.9304
533.9960;-95.4865;-7.5904;504.4478;-6.5483;226.9948
534.6388;-96.7471;-6.3820;504.4651;-5.2458;227.2134
535.4536;-98.1837;-5.0480;505.2282;-4.7014;227.2352
536.4249;-99.7937;-3.5703;505.9358;-3.8893;227.3271
537.5508;-101.7029;-1.9738;506.8988;-3.1422;227.4871
538.8452;-103.8983;-0.0868;507.1751;-1.4689;227.9876
540.2399;-106.4455;2.0529;508.3530;-0.9031;228.1192
541.7439;-109.3672;4.4502;509.0662;0.2398;228.3583
543.3141;-112.6879;7.1675;510.2935;0.9774;228.6376
545.0423;-116.3629;10.1211;511.0612;2.4231;229.3031
546.8811;-120.4209;13.4953;511.7390;4.2049;230.3671
548.7452;-124.8753;17.2753;512.9615;5.1125;230.9935
550.6129;-129.7608;21.4937;514.4611;5.5896;231.4056
552.5187;-135.1421;26.1765;515.6810;5.9048;232.6719
554.5426;-140.9653;31.4036;516.7525;6.6116;233.8239
556.6028;-147.2995;37.2148;518.3085;6.6116;234.6954
558.6788;-154.1237;43.5095;520.5029;6.6116;235.1746
560.9737;-161.2303;50.4224;522.8092;5.8397;235.8916
563.3705;-168.5647;57.7302;525.0518;5.2161;236.9743
563.9570;-173.9878;66.2436;527.5059;4.2345;238.0585
566.1431;-181.1529;75.5183;530.0449;3.0314;239.2855
568.3097;-188.3877;84.6887;532.7922;1.3415;240.5646
570.5913;-196.3108;94.0836;535.6412;-0.8044;241.9243
572.9956;-204.5729;103.7195;538.6199;-3.2355;243.4822
575.2344;-213.0221;113.6382;541.7271;-6.0393;245.2157
577.7107;-222.4371;124.4946;544.8454;-9.0928;247.2041
580.0443;-231.7278;135.1539;547.8825;-12.6178;249.3227
