RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;44.6290;84.2777;221.6032
-0.0600;-0.3155;0.0867;44.7613;84.6628;221.6325
-0.2261;-0.8218;0.5253;44.8765;85.1247;221.6325
-0.5451;-1.7118;1.5492;44.9336;85.6688;221.6325
-0.9211;-2.5734;2.3716;44.9336;86.3073;221.5612
-1.4189;-3.7803;3.6545;44.9336;87.0286;221.5069
-2.0018;-4.9705;4.8463;44.8044;87.8433;221.4217
-2.6977;-6.2578;6.0742;44.6311;88.7293;221.4217
-3.4655;-7.6430;7.3335;44.3768;89.6521;221.4217
-4.2954;-9.1789;8.7204;44.0731;90.5894;221.4227
-5.1665;-10.9722;10.3545;43.7188;91.5384;221.5538
-6.0584;-12.9373;12.1188;43.2929;92.4417;221.7315
-6.9628;-15.2365;14.1328;42.6668;93.3105;221.9249
-7.9080;-17.8134;16.4985;41.9691;94.2385;222.1663
-8.9875;-20.7111;18.9998;41.2872;95.3009;222.5558
-10.2390;-23.9794;21.7350;40.7309;96.2587;222.5558
-11.6359;-27.6061;24.8232;40.0987;96.3086;222.5558
-13.0961;-31.4266;27.9949;39.4331;96.3086;222.4616
-14.5203;-35.7166;31.4348;38.6861;96.3086;222.2456
-15.6379;-40.4598;34.6830;37.7917;95.9357;222.0749
-17.0704;-45.3176;38.6560;36.7319;95.3580;222.0561
-18.6805;-50.2824;43.0457;35.5885;94.5990;222.0561
-20.3564;-55.4281;47.7258;34.1152;94.1750;222.0561
-22.2077;-60.7875;52.6791;33.3998;93.9787;222.9954
-24.0277;-66.3815;57.7917;32.4247;93.5243;223.1657
-26.0090;-72.0602;63.2407;31.1838;93.5243;223.7612
-27.9446;-78.0856;68.9856;30.7216;91.2795;223.9402
-29.9859;-84.2784;75.1582;29.7329;89.0233;224.3337
-32.0496;-90.6253;81.7630;28.2276;86.9236;224.3337
-34.0987;-97.1067;88.8291;26.4324;84.9055;225.0603
-35.9947;-103.6754;96.3180;24.3658;82.8822;225.9666
-37.6444;-110.3937;104.1979;22.0390;80.3737;227.1263
-39.0220;-117.3712;112.6228;19.6152;77.8427;228.2695
-39.9366;-124.7843;121.4409;16.8981;74.4650;229.6427
-40.4737;-132.7021;130.8577;14.2369;70.7250;231.2437
-40.7818;-141.1274;140.8948;12.0322;66.6720;232.7697
-41.0277;-150.0117;151.4015;10.2313;61.9527;233.9573
-41.3063;-159.2874;162.1630;8.9014;56.6683;235.1283
-41.8476;-168.5981;173.4623;7.7267;50.7123;236.3962
-42.5256;-177.9871;184.8918;6.3424;45.6924;238.8770
-43.3431;-187.4495;196.4810;4.7188;39.1593;240.4246
-44.2979;-196.8851;208.1292;2.9758;32.0296;242.0078
-45.2563;-206.3507;219.7222;1.2016;24.4430;243.6935
-46.2440;-215.6901;231.2867;-0.6915;16.3595;245.5102
-46.7335;-225.5353;242.2924;-2.5880;7.7476;247.4572
-47.8834;-234.3423;254.2284;-4.5126;-1.1618;250.0798
-48.6846;-243.3683;265.9234;-6.3125;-10.3625;252.7792
-49.2741;-251.8704;277.8554;-7.8996;-19.5696;256.0768
-49.2741;-261.7915;288.4640;-9.6592;-28.6366;260.5682
-49.2741;-270.7273;299.8538;-11.8156;-38.5947;265.0967
-49.2741;-280.1984;310.8596;-13.4260;-48.8606;270.0470
-49.4380;-289.9866;321.2303;-14.6737;-59.3646;275.6853
-49.6142;-299.7936;331.0180;-14.6737;-70.3567;281.6668
-49.8527;-310.8848;340.0736;-14.6737;-81.9715;287.9426
-50.6265;-322.8154;348.0985;-14.1922;-94.2052;294.6056
-51.0735;-335.6990;356.2894;-12.7092;-107.1269;301.7023
-51.0768;-349.9819;363.3213;-10.6968;-120.7136;309.0642
-51.0768;-363.5961;371.2558;-8.6173;-134.5803;316.9822
-51.1025;-377.2626;379.4256;-6.3379;-148.9417;325.0156
-51.1025;-390.8522;387.4615;-4.1750;-162.2894;334.0674
-51.0367;-403.3657;396.5019;-1.9854;-175.1688;342.9009
-50.9549;-415.5062;405.3270;0.3934;-187.2410;351.7716
-50.8223;-425.9827;414.0104;3.0868;-198.3139;360.5786
-50.7546;-435.1884;422.0575;6.1266;-208.1801;369.0429
-50.2129;-442.5447;429.3899;9.4772;-216.6432;377.0110
-49.3891;-449.0549;436.3434;12.8453;-223.5615;384.4693
-48.2802;-455.1224;442.4835;15.7618;-229.2756;391.4347
-47.1984;-460.6279;448.2396;17.5245;-233.7329;398.0153
-46.0543;-465.9128;453.7892;18.1514;-237.3034;404.1211
-44.4522;-470.1980;459.0320;18.1764;-240.2680;409.9163
-42.9167;-474.0245;463.5115;18.1962;-242.9791;415.1548
-41.3255;-477.1633;467.7285;18.4340;-245.5769;419.8286
-39.0198;-479.8674;471.7317;19.0637;-248.1027;423.8348
-36.7192;-482.0990;475.8354;19.8273;-250.4117;427.2553
-34.2203;-483.9626;480.1522;20.4990;-252.4216;429.9132
-31.7734;-485.3478;484.6623;20.6777;-253.7780;432.2622
-29.3133;-486.3561;489.1548;20.6868;-254.6788;434.2307
-27.2169;-486.8936;492.7696;20.6868;-255.2143;435.9450
-25.3349;-486.9529;495.6368;20.6779;-255.2160;437.3118
-23.8468;-486.9529;497.3158;20.6777;-255.2160;438.3391
-21.9401;-486.9529;499.0028;20.4473;-255.2160;438.8140
456.7680;-645.6858;715.7021;NaN;NaN;NaN
456.7680;-648.4716;719.5367;NaN;NaN;NaN
475.4457;-310.5249;-913.3734;475.4457;-310.5249;-913.3734
