RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-24.1180;86.6856;200.9985
0.2622;0.0000;-0.0849;-23.9277;86.7301;200.8813
0.5706;0.0000;-0.1689;-23.7890;86.7555;200.8120
0.8646;-0.0035;-0.1927;-23.6538;86.8018;200.7266
1.1967;-0.0380;-0.1927;-23.5043;86.8815;200.6371
1.5529;-0.0417;-0.1961;-23.3497;86.9603;200.5186
1.8849;-0.0546;-0.2324;-23.2488;87.0320;200.4210
2.3913;-0.1506;-0.2324;-23.1496;87.0984;200.3065
2.9890;-0.2775;-0.1961;-23.0616;87.1632;200.2109
3.5164;-0.4109;-0.1961;-23.0104;87.2112;200.1426
4.0517;-0.4903;-0.1335;-22.9437;87.2679;200.0673
4.6677;-0.6083;0.0009;-22.9048;87.2987;199.9768
5.2820;-0.6555;0.1568;-22.8680;87.3391;199.8913
5.8215;-1.0230;0.1952;-22.8300;87.3772;199.8167
6.3710;-1.3138;0.2195;-22.8146;87.4322;199.7735
7.0361;-1.4990;0.3781;-22.8066;87.4927;199.7140
7.6922;-1.8174;0.3828;-22.8066;87.5577;199.6486
8.4115;-2.0563;0.5472;-22.8066;87.6421;199.5684
9.0737;-2.2581;0.6314;-22.8338;87.7361;199.5025
9.9347;-2.7925;0.7373;-22.8592;87.8625;199.4309
10.9162;-3.4007;0.9509;-22.9153;87.9667;199.3989
11.9040;-3.9376;1.2764;-23.0004;88.0882;199.3439
12.9427;-4.4955;1.6946;-23.0891;88.2267;199.2801
14.0953;-5.1023;2.2033;-23.2224;88.3551;199.2370
15.3128;-5.8316;2.6677;-23.4062;88.4847;199.2257
16.5882;-6.5931;3.2515;-23.5864;88.6066;199.1630
17.8862;-7.3911;3.9546;-23.7532;88.8394;199.1127
19.3437;-8.2784;4.8206;-24.0228;89.0642;199.1127
20.9528;-9.3164;5.8089;-24.3382;89.1838;199.1127
22.6161;-10.4588;6.8299;-24.7065;89.3353;199.1716
24.4352;-11.7483;8.0463;-25.1578;89.4298;199.2214
26.3774;-13.1394;9.4184;-25.6855;89.4938;199.3091
28.4577;-14.6898;11.0455;-26.2194;89.5244;199.4533
30.5815;-16.4531;12.8117;-26.8275;89.5244;199.6661
32.8187;-18.3737;14.8042;-27.4484;89.5244;199.8686
35.1801;-20.5293;17.0510;-28.0600;89.4006;200.1033
37.6436;-22.9559;19.6215;-28.7258;89.1548;200.3531
40.1707;-25.6325;22.3876;-29.4436;88.7561;200.6777
42.7200;-28.5669;25.4728;-30.2019;88.1766;201.0734
45.3537;-31.7224;28.9569;-31.1378;87.5874;201.7892
48.0466;-35.1630;32.8546;-31.9278;86.5516;202.3406
50.6988;-39.1020;37.0014;-32.7241;85.3338;202.8985
53.3751;-43.4465;41.2785;-33.4171;83.9345;203.5265
56.0935;-47.8521;46.0332;-34.1145;82.2188;204.2179
58.6958;-51.7979;51.2352;-34.6784;80.4203;204.8641
61.3857;-56.6021;56.7247;-35.2340;78.3078;205.5906
64.1351;-61.8526;62.6264;-35.9893;75.7803;206.6419
66.9316;-67.3643;69.0204;-36.8378;73.0446;207.8654
69.8226;-73.2088;76.0177;-37.5125;69.8900;209.1450
72.8279;-79.3861;83.5674;-38.1896;66.5813;210.6243
75.8986;-85.8672;91.8417;-38.8400;62.9587;212.3039
78.9100;-92.4474;100.9803;-39.3699;59.1387;214.1663
81.9413;-99.6089;111.0115;-39.9900;55.1537;216.2864
84.9225;-106.2852;121.6657;-40.5149;50.8525;218.7716
87.9409;-113.4411;133.1153;-41.0098;46.2399;221.5359
90.9007;-120.6873;145.2938;-41.5620;41.3057;224.7300
93.8799;-127.6834;158.7672;-42.0424;36.1423;228.1727
96.3176;-134.0149;172.3567;-42.4891;30.6863;231.9808
99.0275;-140.9390;186.6245;-42.8977;24.9440;236.1504
101.4635;-147.1632;201.5852;-43.0535;18.7071;240.7636
104.0238;-154.0174;216.9682;-43.0535;12.3822;245.5409
106.4259;-161.2888;232.9770;-43.0535;5.8185;250.6483
108.9644;-168.6302;248.8505;-42.8771;-1.0661;256.1992
110.6204;-173.7556;265.6007;-42.4752;-8.8720;262.3325
112.6880;-179.5879;282.2975;-42.1047;-16.0528;268.5249
115.0525;-186.3009;299.0174;-41.8120;-23.6785;275.6648
116.1240;-190.1776;316.3550;-41.2843;-31.8579;282.9256
118.0180;-195.1317;333.2316;-39.8226;-40.4230;290.6613
119.7736;-199.2791;349.8496;-38.5143;-48.6207;298.6439
121.6816;-203.4093;366.3318;-37.0307;-56.7717;306.6509
123.3204;-208.1093;383.2845;-34.7624;-64.8792;315.1309
125.3620;-212.5039;400.3712;-32.3440;-72.8130;323.9376
127.3998;-216.9084;416.6868;-29.7616;-80.8716;333.2493
129.5879;-221.0600;433.2017;-26.7598;-88.4594;342.6371
131.7841;-225.1974;449.5633;-23.5434;-96.0423;352.5584
134.5313;-229.0843;465.0949;-20.1577;-103.2277;362.6219
137.1246;-232.7716;480.6997;-16.5655;-110.1356;373.0745
139.8773;-236.0798;496.0990;-12.9596;-116.5853;383.3724
142.7049;-239.2808;510.9845;-8.9678;-122.6014;393.7374
145.7570;-242.1748;525.5571;-4.5366;-128.2386;404.2519
149.0905;-244.9789;539.3390;0.1047;-133.5742;414.8439
151.8858;-247.4119;553.2190;4.6135;-138.3851;424.8408
155.2139;-249.8368;566.0685;9.5611;-143.0159;434.4439
158.4958;-251.8011;579.5401;13.7966;-146.8561;444.8981
161.9042;-253.8581;592.1211;18.8016;-150.6316;454.6909
165.4789;-255.7579;604.7195;23.5874;-153.8108;464.4553
169.2431;-257.4429;617.1318;28.3830;-156.6056;474.0355
172.5391;-258.5964;628.4662;33.5102;-159.1932;483.0576
175.5111;-259.8026;638.9879;38.3234;-161.3595;491.9782
178.7114;-260.7021;649.5542;43.0059;-163.1480;500.7921
181.8728;-261.4570;659.8522;47.4683;-164.5104;509.5568
185.0489;-262.0445;670.1228;52.0143;-165.7267;517.9136
187.9716;-262.2343;679.6513;56.2491;-166.4366;525.9589
190.7062;-262.2343;688.6457;60.8035;-167.1300;533.3850
193.5091;-262.2343;697.2856;64.9121;-167.4785;540.6750
196.0382;-261.8136;705.4202;69.0290;-167.7303;547.4657
198.4989;-261.3041;712.9615;73.1233;-167.7303;553.8262
200.8575;-260.9377;720.4122;77.0356;-167.7303;559.8128
202.9663;-260.4248;727.5279;80.7208;-167.4235;565.6116
204.9559;-259.9779;734.2996;84.2223;-167.0289;570.9677
206.7938;-259.3383;740.6842;87.3109;-166.3843;576.2286
208.5986;-258.5637;746.5778;90.2761;-165.6450;581.2444
210.4752;-258.0631;752.1327;93.2025;-164.8603;585.8613
212.1425;-257.3574;757.2296;96.1037;-163.9865;590.3021
213.8160;-256.5563;761.9763;98.8236;-162.9358;594.6226
215.4606;-256.0207;766.4013;101.6739;-161.9880;598.4600
216.9881;-255.3611;770.6556;103.8833;-160.5308;602.8007
218.6110;-254.8737;774.5424;105.8019;-158.9220;607.0326
220.2257;-254.6289;778.2379;107.9768;-157.6159;610.8308
221.8932;-254.3727;781.5260;110.0363;-156.2978;614.6364
223.5917;-254.2742;784.7059;112.0142;-154.9712;618.2937
225.3564;-254.2742;787.5719;113.9093;-153.7053;621.8774
227.1579;-254.2742;790.2413;115.8168;-152.4367;625.3762
229.0130;-254.3454;792.7879;117.8390;-151.2205;628.6531
230.8674;-254.5099;795.2404;119.8877;-150.1059;631.8320
232.6690;-254.6368;797.6155;122.0718;-149.3725;634.6657
234.4781;-254.8190;799.8870;124.1031;-148.1887;637.6616
236.2357;-254.9341;802.1467;126.1326;-146.8030;640.8503
237.9737;-254.9341;804.3339;128.3564;-145.7394;643.5703
239.7003;-254.9341;806.4819;130.7011;-144.7511;646.0122
241.4318;-254.8748;808.4458;133.1235;-143.7707;648.2590
243.2776;-254.8714;810.4024;135.6196;-142.7788;650.3643
245.0239;-254.7465;812.1671;138.1556;-141.8890;652.1143
246.7634;-254.5096;813.8158;140.7029;-141.0832;653.6587
248.4486;-254.0684;815.2609;143.1033;-140.3412;654.8984
250.1006;-253.5968;816.4728;145.3342;-139.6140;656.0779
251.7836;-253.0400;817.5675;147.2682;-138.8851;657.1030
253.4967;-252.4883;818.4964;149.0996;-138.3031;657.9559
255.1611;-251.8686;819.1590;150.7730;-137.8178;658.6164
256.8219;-251.1640;819.5940;152.3152;-137.4578;658.9857
258.6001;-250.5732;819.5940;153.6132;-137.0203;659.1682
260.3987;-249.8653;819.5940;154.8485;-136.7075;659.1682
262.0401;-249.2360;819.3265;155.9681;-136.3980;659.1682
263.6034;-248.6457;818.7912;157.0615;-136.1678;658.7434
265.0185;-248.1203;818.1609;158.1172;-135.9761;658.1645
266.2586;-247.7271;817.4601;159.1074;-135.8333;657.4566
267.3008;-247.4349;816.6687;160.0093;-135.6964;656.6254
268.1353;-247.2295;815.9029;160.7125;-135.5206;655.8516
268.6964;-247.0088;815.0983;161.2880;-135.3138;655.0441
269.0608;-246.8505;814.3285;161.8247;-135.0839;654.2551
269.2840;-246.6838;813.5345;162.3940;-134.9201;653.4099
1676.6554;-287.6803;-1112.3602;1713.0819;-216.0411;-937.3082
1677.5742;-289.9190;-1116.5448;1720.7983;-220.3240;-940.5539
349.6769;-109.0046;-842.7422;349.6769;-109.0046;-842.7422
