LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
514.9801;-135.3680;-5.1761;499.6891;-42.4495;232.9277
515.0299;-135.3814;-5.1463;499.7831;-42.4495;232.8672
515.0991;-135.3876;-5.1062;499.8877;-42.5299;232.8566
515.1413;-135.4098;-5.0773;500.0310;-42.5960;232.8287
515.2052;-135.4244;-5.0464;500.1549;-42.6145;232.8133
515.2949;-135.4244;-5.0077;500.3603;-42.7990;232.8133
515.3989;-135.4244;-4.9594;500.5102;-42.7990;232.8133
515.5073;-135.4244;-4.9170;500.5102;-42.7990;232.8133
515.6231;-135.4181;-4.8642;500.5280;-42.5173;232.8714
515.7480;-135.4173;-4.8238;500.5280;-42.3118;232.9176
515.8764;-135.4086;-4.7799;500.5280;-42.1637;232.9447
516.0030;-135.4033;-4.7444;500.5767;-42.0436;232.9548
516.1373;-135.3981;-4.7117;500.6497;-41.9621;232.9594
516.2784;-135.3914;-4.6706;500.7969;-41.9621;232.9594
516.4141;-135.3849;-4.6331;500.8605;-41.9621;232.9594
516.5566;-135.3504;-4.5865;501.2165;-41.9621;232.8920
516.7046;-135.3182;-4.5500;501.3284;-41.9114;232.8920
516.8574;-135.2716;-4.5125;501.3284;-41.9114;232.8920
517.0307;-135.2046;-4.4875;501.3448;-41.5941;232.9441
517.2026;-135.1253;-4.4467;501.3448;-41.3415;232.9956
517.3769;-135.0315;-4.3826;501.3448;-41.1284;233.0411
517.5589;-134.9268;-4.3333;501.3636;-41.0306;233.0411
517.7377;-134.8316;-4.2857;501.4350;-41.0306;233.0411
517.9248;-134.7250;-4.2334;501.6541;-41.0306;232.9721
518.1150;-134.6137;-4.2015;501.8664;-41.0306;232.8923
518.3103;-134.5032;-4.1775;501.9324;-41.0306;232.8923
518.4923;-134.4051;-4.1729;501.9324;-40.8688;232.8923
518.6680;-134.3036;-4.1643;501.9324;-40.4858;232.9534
518.8475;-134.1870;-4.1465;501.9324;-40.1883;233.0260
519.0493;-134.0564;-4.1068;501.9324;-39.9753;233.0851
519.2418;-133.9355;-4.0586;501.9645;-39.7897;233.1460
519.4348;-133.8085;-4.0013;501.9820;-39.5664;233.2198
519.6287;-133.6813;-3.9341;502.0250;-39.5543;233.2902
519.8387;-133.5498;-3.8632;502.0724;-39.4430;233.3818
520.0791;-133.3972;-3.7853;502.0724;-39.3738;233.3896
520.3294;-133.2569;-3.6992;502.0724;-39.2665;233.3995
520.6058;-133.1211;-3.6128;501.9332;-38.9806;233.4269
520.9656;-132.9736;-3.4958;501.8208;-38.7759;233.4466
521.4032;-132.8760;-3.3823;501.7777;-38.5784;233.4916
521.9135;-132.7957;-3.2293;501.7577;-38.3140;233.5579
522.5712;-132.6664;-2.9755;501.7577;-38.2015;233.6069
523.2746;-132.6664;-2.6112;501.7777;-37.8292;233.7115
524.0654;-132.6664;-2.0952;501.8102;-37.5601;233.7969
524.9596;-132.7664;-1.4633;501.8108;-37.3853;233.8045
525.8850;-132.9902;-0.6454;501.9464;-36.5473;233.8114
526.9572;-133.2919;0.3305;501.9464;-36.0825;233.8114
527.9625;-133.6920;1.4972;501.8174;-35.1869;233.8114
529.1273;-134.2420;2.7037;501.9464;-33.8655;233.8114
530.6468;-134.9814;4.1170;501.9676;-32.3437;233.8114
532.3170;-135.9710;5.6982;502.2349;-30.8353;234.1022
534.2217;-137.0801;7.4145;503.0404;-29.6686;234.1401
536.2779;-138.2869;9.2533;504.0416;-28.4727;234.1850
538.4765;-139.6365;11.3511;505.0991;-27.0973;234.4237
540.8249;-141.1261;13.6562;506.2040;-25.5446;234.7279
543.2898;-142.8015;16.2114;507.2751;-23.6680;235.1828
545.7652;-144.7353;19.0929;508.4528;-21.7495;235.7742
548.3686;-146.8626;22.2652;509.6666;-19.8459;236.3029
551.0884;-149.2244;25.8150;510.8982;-17.8178;236.8934
553.9351;-151.7287;29.7568;512.2002;-15.8265;237.4987
556.9847;-154.3799;34.0734;513.2364;-13.1487;238.5919
560.2293;-157.1877;38.7282;514.4856;-11.0317;239.5417
563.5967;-160.1912;43.8303;515.7083;-8.4711;240.5181
567.1601;-163.3247;49.3991;517.1979;-6.6401;241.1078
570.8544;-166.5506;55.2825;518.6873;-4.7653;241.9128
574.6402;-169.8903;61.6513;520.1748;-2.4670;243.1189
578.4364;-173.3684;68.4243;521.7291;-0.2856;244.2944
582.3443;-176.9075;75.6197;523.4768;1.7531;245.4034
586.1093;-180.8038;84.0262;525.2885;3.5755;246.4284
589.8011;-184.6515;92.4386;527.2398;4.9933;247.3869
593.7048;-188.3258;101.0729;529.2085;5.9007;248.0877
597.3958;-192.1780;110.0759;531.1943;6.5965;248.7314
601.0895;-195.9799;119.5437;533.3061;7.2554;249.6578
604.9001;-199.6867;129.3703;535.3840;7.8298;250.6359
608.8360;-203.1842;139.0059;537.3875;8.4651;251.8936
612.0157;-206.0367;149.1598;539.6029;8.9507;253.5508
615.6980;-209.0420;159.9782;541.7001;8.9542;255.2070
617.8267;-210.7288;171.2112;543.5810;8.9542;256.3744
620.4804;-212.8732;182.8053;545.5157;8.9542;257.7610
623.5437;-215.6706;194.5643;547.6613;8.4910;259.5049
626.8234;-219.1058;206.3497;550.0500;7.9757;261.4102
629.7555;-222.1666;218.2110;552.4302;7.2366;263.5329
632.8117;-225.2593;230.1968;555.0234;7.1995;266.3853
637.2065;-229.9417;243.0912;557.5829;6.6380;268.3921
640.3188;-233.6873;255.2547;560.1495;5.4703;270.2613
642.9393;-236.7689;267.5860;562.7077;3.8473;272.1769
645.3345;-239.3570;279.9582;565.2466;2.0002;274.1641
647.2202;-241.4041;292.2203;567.7155;-0.0537;276.1860
649.2133;-243.3796;304.6268;570.3693;-2.3127;278.2102
651.1849;-245.3204;317.0294;572.9518;-4.9964;280.4109
652.7951;-247.0579;329.0976;575.5929;-8.0577;282.7383
654.2623;-248.7067;341.2270;578.2635;-11.3992;285.2283
655.5634;-250.1816;353.6362;580.9127;-14.9645;287.8486
656.7488;-251.6667;365.8365;583.5846;-18.6482;290.6375
657.7199;-253.1363;377.7873;586.1989;-22.5903;293.5769
658.0717;-254.6831;389.8730;588.9528;-26.7557;296.5833
658.0717;-255.1914;401.3530;591.7731;-30.7621;300.0625
658.1753;-255.3528;413.1343;594.4602;-35.1576;303.5455
