RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-23.9933;86.6842;201.9792
-0.0836;-0.0796;-0.0484;-24.0433;86.6026;201.9617
-0.1723;-0.1417;-0.0556;-24.0978;86.5046;201.9295
-0.2917;-0.2213;-0.0862;-24.1499;86.4184;201.8994
-0.3875;-0.2833;-0.0951;-24.2026;86.3235;201.8704
-0.5350;-0.3652;-0.1049;-24.2821;86.2098;201.8535
-0.6708;-0.3961;-0.1049;-24.3362;86.1002;201.8221
-0.7978;-0.4654;-0.1049;-24.4121;85.9816;201.8059
-0.9169;-0.5195;-0.0923;-24.4936;85.8466;201.7727
-1.0610;-0.5528;-0.0690;-24.5798;85.7144;201.7725
-1.1851;-0.6310;-0.0690;-24.6700;85.5569;201.7464
-1.2825;-0.7151;-0.0690;-24.7578;85.4075;201.7210
-1.3713;-0.8498;-0.0891;-24.8302;85.2872;201.7034
-1.4610;-0.9763;-0.1014;-24.9209;85.1408;201.7006
-1.5672;-1.0897;-0.1039;-24.9916;84.9517;201.6612
-1.6463;-1.2404;-0.1060;-25.0762;84.7733;201.6518
-1.7699;-1.3742;-0.1263;-25.1385;84.5801;201.6193
-1.8251;-1.5545;-0.1545;-25.2064;84.3747;201.6013
-1.8881;-1.7408;-0.1657;-25.2814;84.1576;201.6006
-1.9424;-1.8898;-0.1691;-25.3514;83.9198;201.5710
-2.0003;-2.1366;-0.2430;-25.4239;83.6928;201.5489
-2.0684;-2.3173;-0.2562;-25.4965;83.4447;201.5031
-2.0998;-2.4941;-0.2982;-25.5552;83.2396;201.4770
-2.2003;-2.6838;-0.3830;-25.5952;82.9897;201.4239
-2.2213;-2.8933;-0.4209;-25.6281;82.7554;201.3900
-2.2399;-3.1133;-0.4981;-25.6615;82.4710;201.3517
-2.2733;-3.3234;-0.5482;-25.6788;82.2015;201.2964
-2.2743;-3.5377;-0.5681;-25.7212;81.9265;201.2947
-2.2743;-3.7600;-0.6267;-25.7348;81.6734;201.2469
-2.2733;-3.9732;-0.6575;-25.7410;81.4290;201.1941
-2.2571;-4.2097;-0.7047;-25.7452;81.1606;201.1641
-2.2360;-4.4683;-0.7708;-25.7694;80.8691;201.1434
-2.2254;-4.7062;-0.8446;-25.7762;80.4943;201.0904
-2.1416;-4.9871;-0.8446;-25.7808;80.1980;201.0719
-2.0611;-5.3068;-0.8498;-25.7817;79.9192;201.0117
-1.9142;-5.6395;-0.8498;-25.7946;79.6669;201.0010
-1.8099;-6.0453;-0.8410;-25.8375;79.3897;200.9466
-1.5878;-6.5149;-0.8031;-25.9228;79.1086;200.9134
-1.2007;-7.0892;-0.6364;-26.0649;78.8048;200.9119
-0.5896;-7.7809;-0.2125;-26.3214;78.4710;200.9030
0.1879;-8.7873;0.2441;-26.6558;78.0973;200.9030
1.0277;-9.9146;0.8301;-27.1175;77.7411;200.9134
2.1482;-11.4260;1.4957;-27.7026;77.4051;200.9840
3.3861;-13.0285;2.2780;-28.5332;76.8912;201.2175
4.7966;-14.7896;3.4538;-29.5871;76.1480;201.6019
6.4727;-16.9803;4.9236;-30.9018;75.1790;202.1735
8.3967;-19.5728;6.7620;-32.2063;74.1136;202.7126
10.7578;-22.9331;9.0789;-33.5872;72.9445;203.2890
13.5168;-26.9210;11.9093;-35.0304;71.6687;203.8570
16.8221;-31.6918;15.4107;-36.6807;70.2385;204.5512
20.6778;-37.1999;19.6211;-38.5293;68.6899;205.3804
25.1299;-43.3219;24.7679;-40.4864;66.7409;206.2378
30.1638;-49.8405;30.2142;-42.5397;64.3400;207.2926
35.7917;-56.9921;37.7107;-44.5934;61.5355;208.8612
41.9626;-64.9796;46.2663;-46.1434;58.0692;210.3260
48.5479;-73.6182;55.9281;-47.2871;53.8878;212.0664
55.4759;-82.8856;66.8465;-48.1160;49.2552;214.0413
62.6797;-92.8812;78.9248;-48.1160;43.9868;216.0905
70.0010;-103.5119;92.0620;-48.1160;37.7872;218.3617
77.3482;-114.5348;106.1143;-48.0802;30.8199;220.5598
84.8231;-126.1398;120.7490;-46.5625;22.8075;222.8046
92.6182;-138.5435;135.5583;-44.4077;13.7070;225.3312
100.6320;-151.3315;150.9143;-42.0382;2.9378;228.9881
108.9655;-164.7160;166.8053;-38.5074;-8.2982;232.4113
117.2649;-177.7113;183.2906;-33.9647;-20.7492;236.4085
125.9465;-191.6796;200.1159;-28.6512;-33.2323;240.2945
134.4510;-205.3518;217.4014;-22.5579;-46.0518;244.6750
142.8878;-218.7251;234.8913;-15.6935;-58.9916;249.4246
151.2729;-232.2758;252.0781;-8.2644;-72.7883;255.1355
159.6809;-246.0119;269.3211;-0.2818;-86.4052;261.4078
167.8113;-258.8482;286.2745;8.1997;-99.9121;268.3959
175.4348;-270.8297;303.2243;16.2663;-113.3232;276.3221
184.1463;-284.3647;319.6581;24.1532;-126.4024;285.0208
191.8494;-295.1523;336.3635;35.2908;-139.8576;292.5513
198.2607;-304.2839;352.5056;44.5296;-152.1355;301.3125
206.5448;-318.6935;367.4385;54.2860;-164.0221;309.9993
214.3312;-329.1496;383.0770;64.4707;-175.7290;318.9042
221.2269;-340.1231;397.2913;74.7055;-186.5569;327.6532
227.9532;-351.4876;411.3037;85.0829;-197.0490;336.6072
234.0759;-361.5958;424.7158;95.3689;-206.8382;345.6989
240.0578;-372.0165;437.4874;105.2154;-215.8805;355.0111
246.0320;-382.5211;449.4673;114.8326;-224.1911;364.1252
251.4850;-391.7883;461.1496;124.3261;-231.9700;373.1377
257.0368;-400.7046;472.1246;133.4322;-239.2526;382.2066
262.4031;-408.9231;481.8945;142.2544;-245.7295;391.1381
267.6716;-416.5228;490.7699;150.7181;-251.6762;400.1183
273.1365;-424.1404;498.9766;158.8132;-257.0482;409.2521
278.6440;-431.4195;506.3206;166.5617;-261.8676;418.3320
284.0060;-438.3252;512.8586;173.6821;-266.2150;427.4564
289.1428;-444.6387;518.6794;180.4784;-269.9235;436.2529
293.9761;-449.9666;523.7794;187.0312;-273.0524;444.4860
298.5579;-455.0555;528.1731;193.1139;-275.6900;452.0856
302.7120;-459.0061;531.9501;199.1610;-277.7467;458.4819
306.5317;-462.2044;535.1144;204.4295;-279.2239;463.9908
309.9706;-464.5133;537.9418;209.0856;-280.4505;468.6552
313.0779;-466.0571;540.4021;212.8887;-281.4960;472.6701
315.8955;-466.2926;542.7236;216.1532;-282.1655;475.7023
318.4510;-466.2926;544.8448;218.8548;-282.5370;477.7381
320.7202;-466.2926;546.8053;221.0903;-282.5370;478.7987
322.7903;-464.9819;548.6039;222.5271;-282.5370;478.7987
324.7390;-463.1165;550.1711;222.5271;-282.2410;478.7987
326.4430;-460.8153;551.5847;222.5271;-281.4771;478.1544
341.6588;141.5445;474.8228;382.4946;47.5734;16.5226
341.5236;141.5755;474.7049;382.4249;47.7617;16.4231
373.7081;-137.9336;-842.2781;373.7081;-137.9336;-842.2781
