RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;40.2621;81.8739;226.8427
-0.0077;-0.0934;-0.0153;40.1541;81.7368;226.7979
-0.0125;-0.2141;-0.0487;40.0518;81.5902;226.7458
-0.0318;-0.3705;-0.1159;39.9455;81.4350;226.6866
-0.0801;-0.5414;-0.1979;39.8282;81.2681;226.6230
-0.3047;-0.7259;-0.3464;39.7135;81.0839;226.5601
-0.3384;-0.9514;-0.4299;39.6015;80.8714;226.4642
-0.4061;-1.2081;-0.5602;39.4830;80.6393;226.3629
-0.4729;-1.4794;-0.6901;39.3759;80.3834;226.2381
-0.4775;-1.7896;-0.7811;39.2946;80.0972;226.0874
-0.4906;-2.1269;-0.9377;39.2169;79.7816;225.9231
-0.5386;-2.5089;-1.0663;39.1220;79.4453;225.7583
-0.5479;-2.9212;-1.1943;39.0445;79.1166;225.6066
-0.5479;-3.3655;-1.3853;38.9831;78.7673;225.4372
-0.5118;-3.8241;-1.5411;38.9172;78.3927;225.2507
-0.5118;-4.3244;-1.6691;38.8633;77.9890;225.0624
-0.4836;-4.8483;-1.7882;38.8183;77.5792;224.8582
-0.4007;-5.3933;-1.9171;38.7748;77.1637;224.6575
-0.2615;-5.9737;-2.0177;38.7338;76.7373;224.4653
-0.1265;-6.5812;-2.1043;38.6914;76.3070;224.2764
-0.0803;-7.2171;-2.1827;38.6575;75.8668;224.0555
0.0013;-7.8663;-2.3602;38.6540;75.4234;223.8856
0.1481;-8.5382;-2.3923;38.6521;74.9740;223.7106
0.2965;-9.2169;-2.4405;38.6438;74.5388;223.5455
0.3039;-9.9377;-2.5728;38.6362;74.0841;223.3682
0.5037;-10.6637;-2.5777;38.6362;73.6338;223.1749
0.5293;-11.4004;-2.6538;38.6362;73.1953;223.0441
0.6921;-12.1428;-2.7153;38.6632;72.7588;222.9375
0.9797;-12.9440;-2.7154;38.6632;72.3313;222.7886
1.0547;-13.7386;-2.7524;38.6632;71.8545;222.6189
1.3549;-14.5677;-2.7727;38.6585;71.3644;222.4402
1.5534;-15.3661;-2.7727;38.6256;70.9102;222.2724
1.7654;-16.1858;-2.7676;38.6256;70.4283;222.1391
1.9479;-17.0487;-2.7676;38.6256;69.9509;222.0068
2.1687;-17.9054;-2.7326;38.6327;69.4691;221.8909
2.3691;-18.7392;-2.7274;38.6530;68.9860;221.7352
2.5882;-19.6620;-2.6396;38.6540;68.5208;221.5885
2.7530;-20.5124;-2.5933;38.6917;68.0629;221.4884
2.9737;-21.4369;-2.4773;38.7462;67.6482;221.3913
3.1562;-22.3360;-2.4236;38.7896;67.1967;221.2110
3.3782;-23.3231;-2.2165;38.7896;66.8116;221.0790
3.5283;-24.2918;-2.0391;38.7896;66.4963;220.9765
3.6963;-25.3534;-1.7365;38.7290;66.2270;220.8377
3.8010;-26.4868;-1.3795;38.6054;66.0276;220.7253
3.8706;-27.6488;-0.9690;38.4956;65.8536;220.3715
3.9380;-28.9192;-0.5315;38.2922;65.8536;220.2019
4.0025;-30.3181;0.0040;37.9857;65.8536;220.1747
4.0549;-31.7957;0.6413;37.7378;65.9058;219.9695
4.1344;-33.4009;1.3748;37.4997;65.9717;219.6183
4.1915;-35.1325;2.2036;37.2688;66.1215;219.2983
4.2379;-36.9945;3.1474;37.0124;66.3592;219.0606
4.3103;-38.9884;4.2070;36.7149;66.6193;218.8049
4.3390;-41.0999;5.4324;36.2933;67.0780;218.8049
4.3842;-43.3789;6.7946;35.8016;67.5353;218.8049
4.4162;-45.7983;8.3602;35.1983;68.0516;218.7981
4.4927;-48.4297;10.1153;34.5940;68.5208;218.7948
4.5824;-51.2514;11.9120;33.9561;68.8937;218.8194
4.7570;-54.3510;14.1577;33.2804;69.2922;218.8194
5.0396;-57.7048;16.6748;32.5404;69.7135;218.8961
5.3776;-61.3129;19.5074;31.6978;70.1481;219.0955
5.8359;-65.1864;22.5845;30.5640;70.4425;219.3086
6.3566;-69.2405;25.9729;29.4776;70.7878;219.6616
6.9336;-73.5233;29.7850;28.3998;70.7878;220.1579
7.4774;-78.1331;34.0352;27.3564;70.7878;220.3398
8.0268;-82.9879;38.5477;26.3597;69.9103;220.5005
8.5928;-88.0512;43.4298;25.2670;69.4505;221.0024
9.1086;-93.4123;48.5255;24.3287;68.5954;221.6871
9.7483;-99.1076;53.6811;23.4106;67.4379;222.2391
10.3303;-104.9439;59.2808;22.4559;66.2383;222.9220
10.8804;-110.9999;65.1799;21.4648;64.8610;223.6839
11.5160;-117.2989;71.4188;20.3167;63.2895;224.3603
12.1902;-123.8163;78.0288;19.0911;61.3152;225.0862
12.9403;-130.5890;84.9675;17.8911;59.1556;225.9876
13.7785;-137.5734;92.3165;16.6368;56.7771;227.0215
