LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
376.4237;55.8267;20.0218;343.7280;143.0813;209.3945
376.6879;55.9067;20.1977;343.6060;143.0813;209.4159
376.9742;55.9067;20.3934;343.5741;143.0772;209.4571
377.2301;55.9067;20.5097;343.5741;143.0296;209.5373
377.9649;55.8981;20.8318;343.5741;142.8978;209.6614
378.7078;55.6748;21.1100;343.7548;142.6696;209.6740
379.7296;55.1631;21.3331;343.9276;142.1179;209.6740
381.0110;54.3509;21.5838;344.5135;141.7653;209.6614
382.8652;53.2507;21.9226;345.4652;141.1700;209.6501
385.1504;51.6797;22.3312;346.7043;140.4282;209.6210
387.9906;49.7251;22.7766;348.1392;139.4610;209.4946
391.3976;47.3509;23.4113;349.7415;138.2665;209.2870
395.3475;44.4658;24.1929;351.6672;136.8381;209.2648
399.9715;41.1396;25.5538;353.8706;135.1017;209.2648
405.0750;37.2156;27.2059;356.3523;133.0835;209.2648
410.7046;32.6871;29.2025;359.0723;130.7583;209.4928
416.9132;27.6268;31.8430;362.1041;128.1313;209.9262
423.6059;21.9798;34.9832;365.4180;125.1750;210.5170
430.7232;15.9759;38.6782;369.0480;121.8776;211.3295
438.3078;9.1121;42.7776;373.0133;118.2440;212.3799
446.3355;1.8362;47.3355;377.3889;114.1177;213.6646
454.8370;-5.9154;52.4641;381.9742;109.6335;215.0905
463.6881;-14.2293;58.2441;386.9924;104.6675;216.8149
473.0491;-23.1990;64.4729;392.1656;99.2319;218.7190
482.4950;-32.3597;71.7662;397.6082;93.6371;221.0360
492.4260;-41.8614;79.1199;403.1492;87.4585;223.4328
502.5154;-51.7204;87.6759;408.9218;80.9908;226.3186
512.7356;-61.3845;96.5935;414.7669;74.2464;229.5560
522.8575;-71.3774;106.5273;420.8843;67.0575;233.2376
533.3685;-81.1944;116.5154;426.3971;59.5689;236.4668
543.4625;-91.0124;127.8741;432.0772;51.9016;240.4018
553.5564;-100.8305;139.2327;437.9282;44.0327;244.8352
563.4876;-110.7871;151.0487;443.6798;35.6167;249.1694
572.9830;-120.4446;163.3061;449.7254;27.1266;254.2972
582.3784;-130.2495;175.9890;455.6528;18.7080;259.9327
591.4499;-139.3536;188.7446;461.5006;10.4134;265.7795
600.3062;-148.4972;201.8522;467.5545;1.6045;271.8919
608.8880;-157.9777;215.1911;473.3929;-7.0145;278.3063
617.2490;-166.8337;228.6453;479.3478;-15.7790;285.0123
625.2139;-175.7882;242.3100;484.8976;-24.4496;291.8141
632.9654;-184.2042;255.8493;490.4891;-32.9080;298.9507
640.1988;-192.6267;269.5111;495.8903;-41.2013;306.2871
647.0064;-200.8868;283.2400;500.3021;-48.9732;311.2904
653.3295;-208.6703;296.5057;503.3335;-53.4388;320.5127
659.4395;-216.4411;309.7826;508.6705;-62.4640;327.2934
665.1511;-223.8919;322.6777;513.2768;-70.0784;334.9503
670.5862;-231.2303;335.6399;517.9927;-78.1859;342.7356
675.4613;-238.2465;348.1980;522.7992;-87.0031;349.7995
680.0936;-245.2452;360.7389;527.9060;-95.2521;359.4268
684.3618;-251.7018;372.9937;531.4445;-102.3067;366.3514
688.5969;-258.0737;384.7283;534.8365;-109.2981;373.4621
691.9857;-264.1355;396.4389;538.0434;-116.1842;380.6382
695.1244;-270.0318;407.7702;540.8964;-122.7530;387.6047
697.8792;-275.7082;418.6554;543.4436;-129.2560;394.3065
700.2590;-281.1696;429.2533;545.7219;-135.5610;400.9312
702.2194;-286.4913;439.4326;547.5660;-141.4887;406.7994
703.3137;-291.6249;449.1923;549.1961;-147.1007;412.4659
704.5000;-296.6432;458.4262;550.3796;-152.1718;417.2647
705.2013;-301.3673;467.0771;551.5416;-157.1850;422.5727
705.2013;-305.7967;475.2997;552.7184;-162.2351;428.6020
705.2013;-310.2394;483.0314;553.7745;-167.1761;434.3468
705.0706;-314.4892;490.2843;554.3744;-171.4671;439.0712
704.8309;-318.5660;497.0426;554.7403;-175.6269;443.2405
703.6608;-322.6670;503.3320;554.9409;-179.4696;447.1091
702.8098;-326.5861;508.8537;554.9409;-183.0052;450.7730
701.5479;-330.4499;513.9377;554.9409;-186.5087;454.2178
700.2775;-334.1834;518.4534;554.8683;-189.8987;457.2398
699.0589;-337.6582;522.2434;554.4659;-192.9573;459.9152
697.6258;-340.9880;525.5438;553.8135;-195.7446;462.1257
696.2436;-344.1705;528.4203;553.0479;-198.4023;463.9868
694.8525;-347.1933;530.8090;552.4127;-200.8839;465.7541
693.4818;-350.1424;532.8695;551.7294;-203.1353;467.1634
692.0428;-352.7513;534.5130;551.0945;-205.0068;468.3212
690.5099;-355.1765;535.9435;550.5195;-206.7254;469.2706
689.0531;-357.5294;537.0672;550.0285;-208.0204;469.9336
687.6458;-359.5841;537.8968;549.6528;-209.2743;470.2945
686.3610;-361.5424;538.4825;549.4244;-210.6055;470.2945
685.1729;-363.3139;538.8011;549.4244;-211.6932;470.2945
684.0205;-364.8345;538.8011;549.4244;-211.9772;470.2507
683.0514;-366.2347;538.8011;549.6515;-211.9772;470.0033
366.0413;-130.9890;-844.4695;366.0413;-130.9890;-844.4695
