RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;25.0681;93.1956;224.8612
-0.0115;0.1196;0.0000;25.1163;93.2853;224.8508
-0.0262;0.2453;0.0000;25.1724;93.3920;224.8333
-0.0395;0.3794;-0.0142;25.2272;93.4998;224.8333
-0.0464;0.5091;-0.0320;25.2800;93.6127;224.8333
-0.0636;0.6740;-0.0320;25.3264;93.7294;224.8487
-0.0787;0.8314;-0.0320;25.3684;93.8497;224.8855
-0.0926;1.0008;-0.0176;25.4118;93.9729;224.9346
-0.0985;1.1700;-0.0078;25.4683;94.1114;224.9700
-0.1081;1.3524;0.0015;25.5312;94.2545;225.0004
-0.1145;1.5442;0.0096;25.6149;94.4059;225.0239
-0.1237;1.7380;0.0171;25.6940;94.5528;225.0680
-0.1250;1.9319;0.0180;25.7744;94.7143;225.1056
-0.1346;2.1505;0.0298;25.8569;94.8788;225.1256
-0.1504;2.3920;0.0481;25.9484;95.0681;225.1261
-0.1711;2.6372;0.0762;26.0446;95.2681;225.1342
-0.2061;2.8997;0.1016;26.1383;95.4922;225.1694
-0.2366;3.1426;0.1339;26.2367;95.7238;225.2053
-0.2752;3.3900;0.1846;26.3255;95.9560;225.2399
-0.2956;3.6325;0.2141;26.4191;96.1942;225.2657
-0.3164;3.8768;0.2281;26.5055;96.4360;225.2893
-0.3341;4.1540;0.2363;26.5958;96.6829;225.2987
-0.3632;4.4432;0.2484;26.6965;96.9329;225.3135
-0.3948;4.7483;0.2610;26.8031;97.1874;225.3552
-0.4309;5.0592;0.2867;26.9074;97.4523;225.4158
-0.4665;5.3800;0.3130;27.0155;97.7301;225.4322
-0.4784;5.7046;0.3268;27.1145;97.9980;225.4853
-0.4836;6.0499;0.3291;27.2184;98.2683;225.5289
-0.4872;6.4013;0.3440;27.3404;98.5700;225.5337
-0.5207;6.7759;0.3669;27.4473;98.8411;225.5874
-0.5540;7.1588;0.3866;27.5687;99.1530;225.6209
-0.5736;7.5372;0.4180;27.6875;99.4739;225.6399
-0.5832;7.9418;0.4425;27.8026;99.7915;225.6573
-0.5854;8.3363;0.4813;27.9199;100.1144;225.6576
-0.5952;8.7477;0.5162;28.0359;100.4215;225.6843
-0.6177;9.1833;0.5199;28.1278;100.7157;225.7359
-0.6184;9.6134;0.5323;28.2168;101.0324;225.7822
-0.6212;10.0490;0.5457;28.3418;101.3661;225.8031
-0.6326;10.4900;0.5457;28.4548;101.6834;225.8505
-0.6517;10.9699;0.5457;28.5687;101.9915;225.8854
-0.6570;11.4775;0.5507;28.6572;102.3174;225.9779
-0.6610;11.9411;0.5441;28.7776;102.6259;226.0155
-0.6641;12.3731;0.5441;28.9232;102.9557;226.0187
-0.6808;12.8711;0.5459;29.0680;103.2969;226.0309
-0.6894;13.3501;0.5459;29.1929;103.5905;226.0559
-0.6900;13.7927;0.5441;29.3127;103.8865;226.0619
-0.6959;14.2262;0.5221;29.4382;104.2104;226.0650
-0.7065;14.6939;0.5135;29.5642;104.5381;226.0877
-0.7180;15.1428;0.4988;29.6705;104.8434;226.1320
-0.7422;15.5857;0.4794;29.7739;105.1452;226.1736
-0.7423;16.0062;0.4448;29.8771;105.4230;226.2149
-0.7573;16.4464;0.4324;29.9928;105.7217;226.2583
-0.7751;16.9148;0.4036;30.1127;106.0305;226.2926
-0.7940;17.3619;0.3805;30.2408;106.3428;226.3227
-0.8219;17.8118;0.3570;30.3650;106.6479;226.3427
-0.8287;18.2333;0.3405;30.4676;106.9141;226.3711
-0.8534;18.7010;0.3383;30.5724;107.1772;226.4006
-0.8705;19.1323;0.3278;30.7034;107.4965;226.4166
-0.8762;19.5490;0.3080;30.7915;107.7526;226.4623
-0.8762;19.9398;0.3070;30.9133;108.0245;226.4835
-0.8778;20.3298;0.3015;31.0448;108.2940;226.5018
-0.8762;20.7248;0.2800;31.1579;108.5387;226.5351
-0.8756;21.1009;0.2735;31.2810;108.8032;226.5654
-0.8559;21.4717;0.2617;31.3860;109.0402;226.5969
-0.8383;21.8408;0.2608;31.4967;109.2769;226.6305
-0.8058;22.1945;0.2595;31.6287;109.5634;226.6656
-0.7804;22.5525;0.2504;31.7456;109.7889;226.7037
-0.7553;22.8791;0.2379;31.8579;110.0038;226.7170
-0.7190;23.2185;0.2379;31.9759;110.2162;226.7245
-0.6845;23.5467;0.2312;32.1234;110.4703;226.7273
-0.6612;23.8646;0.2289;32.2429;110.6800;226.7587
-0.6182;24.1789;0.2246;32.3629;110.8963;226.7709
-0.5694;24.4864;0.2246;32.5027;111.1442;226.7865
-0.5123;24.8063;0.2246;32.6250;111.3698;226.8153
-0.4775;25.1230;0.2464;32.7553;111.5813;226.8434
-0.4474;25.4269;0.2550;32.8816;111.7882;226.8587
-0.4084;25.7286;0.2573;33.0140;111.9999;226.8758
-0.3639;26.0222;0.2619;33.1811;112.2552;226.8771
-0.3174;26.3191;0.2846;33.3109;112.4718;226.9078
-0.2720;26.6136;0.3160;33.4432;112.6981;226.9302
-0.2248;26.9057;0.3368;33.5806;112.9439;226.9593
-0.1831;27.2142;0.3411;33.7200;113.2025;226.9898
-0.1425;27.5248;0.3434;33.8622;113.4733;227.0217
-0.1196;27.8533;0.3476;33.9846;113.7367;227.0584
-0.1011;28.1813;0.3476;34.1085;113.9881;227.0875
-0.0832;28.5015;0.3500;34.2369;114.2535;227.1210
-0.0522;28.8279;0.3476;34.3661;114.5212;227.1579
-0.0216;29.1487;0.3474;34.5098;114.7961;227.1883
-0.0091;29.4975;0.3468;34.6509;115.0953;227.2220
0.0151;29.8296;0.3468;34.8013;115.4108;227.2449
0.0866;30.1730;0.3468;34.9608;115.7265;227.2661
0.1670;30.5073;0.3943;35.1216;116.0465;227.2932
