RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;35.6355;87.1166;223.9161
0.0351;0.0267;0.1780;35.6056;87.1166;224.0493
0.0351;0.0267;0.3169;35.5637;87.1166;224.2109
0.0351;0.0267;0.4742;35.5169;87.0903;224.3500
-0.0405;-0.0293;0.6022;35.4504;87.0450;224.5051
-0.0929;-0.1397;0.8212;35.3588;86.9957;224.6597
-0.2478;-0.2696;0.9755;35.2618;86.8417;224.7538
-0.3729;-0.4623;1.2010;35.1384;86.7584;224.9007
-0.4851;-0.7078;1.4586;34.9888;86.6453;225.0491
-0.7345;-0.9889;1.5977;34.8045;86.5019;225.2094
-0.9363;-1.3273;1.8315;34.5785;86.3440;225.3608
-1.0823;-1.7804;2.1624;34.3382;86.1674;225.5298
-1.2930;-2.2822;2.4960;34.0824;85.9583;225.6980
-1.5882;-2.8438;2.7121;33.8014;85.6874;225.8181
-1.8488;-3.4616;3.0184;33.5271;85.3889;225.8987
-2.1381;-4.1382;3.3157;33.2390;85.0077;225.9479
-2.4413;-4.9121;3.6398;32.9298;84.6201;226.0269
-2.7751;-5.7137;3.9077;32.5959;84.1869;226.0624
-3.0975;-6.5639;4.1597;32.2853;83.7207;226.0928
-3.3906;-7.5160;4.4529;31.9381;83.1823;226.1174
-3.7264;-8.4713;4.6654;31.5893;82.6267;226.1366
-4.0022;-9.4516;4.8954;31.2487;82.0149;226.1412
-4.2702;-10.5383;5.2079;30.9168;81.3707;226.1415
-4.5608;-11.5546;5.3500;30.6038;80.7086;226.1484
-4.8102;-12.6627;5.5482;30.3014;79.9750;226.1484
-5.0824;-13.7462;5.6997;30.0008;79.2263;226.1415
-5.3377;-14.9078;5.8849;29.7174;78.4410;226.1216
-5.5560;-16.0265;6.0092;29.4602;77.6115;226.1016
-5.8640;-17.1570;6.0683;29.2192;76.7610;226.0879
-6.0584;-18.3239;6.2043;28.9873;75.9235;226.0825
-6.3103;-19.4568;6.2485;28.7680;75.0587;226.0747
-6.4795;-20.6146;6.3545;28.5777;74.1733;226.0689
-6.6213;-21.7778;6.4380;28.4004;73.2916;226.0689
-6.7277;-22.9253;6.5620;28.2627;72.4020;226.0689
-6.8219;-24.0540;6.6690;28.1545;71.4969;226.0851
-6.8328;-25.1912;6.8740;28.0663;70.6068;226.1025
-6.8812;-26.2827;6.9690;27.9917;69.7468;226.1298
-6.9205;-27.3593;7.0511;27.9781;68.8766;226.1298
-6.9205;-28.4352;7.1230;27.9781;68.0173;226.1298
