RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;24.6742;96.9967;223.0461
-0.0593;0.0004;0.0170;24.7473;97.0145;223.0829
-0.0858;0.1582;0.0170;24.8130;97.0228;223.1050
-0.1230;0.2971;0.0170;24.8856;97.0327;223.1297
-0.1455;0.4673;-0.0387;24.9518;97.0363;223.1723
-0.1838;0.6173;-0.0779;25.0174;97.0476;223.1952
-0.2191;0.7774;-0.1556;25.0870;97.0749;223.2495
-0.2704;0.8800;-0.2056;25.1511;97.0921;223.2879
-0.3236;0.9280;-0.2493;25.2149;97.1085;223.3140
-0.3943;0.9821;-0.2630;25.2808;97.1155;223.3450
-0.4496;1.0101;-0.3081;25.3261;97.1155;223.3754
-0.5076;1.0478;-0.3481;25.3707;97.1155;223.4041
-0.5618;1.0751;-0.3483;25.3982;97.0912;223.4288
-0.5989;1.0909;-0.3850;25.4391;97.0690;223.4448
-0.6355;1.0909;-0.3874;25.4776;97.0504;223.4643
-0.6685;1.0909;-0.4045;25.5323;97.0318;223.4781
-0.6882;1.0787;-0.4045;25.5844;97.0039;223.4870
-0.7105;1.0623;-0.3850;25.6362;96.9775;223.4971
-0.7421;1.0458;-0.3758;25.6886;96.9537;223.5156
-0.7682;1.0324;-0.3607;25.7391;96.9355;223.5282
-0.7958;1.0133;-0.3095;25.7925;96.9190;223.5375
-0.8244;0.9865;-0.2961;25.8274;96.8865;223.5691
-0.8484;0.9540;-0.2572;25.8674;96.8180;223.5691
-0.8564;0.9075;-0.2236;25.9082;96.7610;223.5691
-0.8730;0.8644;-0.1984;25.9595;96.7180;223.5616
-0.8805;0.8072;-0.1951;26.0073;96.6830;223.5366
-0.9177;0.7813;-0.1343;26.0601;96.6664;223.5366
-0.9443;0.7421;-0.1072;26.1118;96.6664;223.5366
-0.9632;0.6830;-0.0763;26.1544;96.6653;223.5718
-1.0004;0.6365;-0.0178;26.1951;96.6653;223.5995
-1.0473;0.5888;0.0712;26.2266;96.6713;223.6114
-1.0927;0.5241;0.1473;26.2519;96.7145;223.6858
-1.1455;0.4234;0.2521;26.2519;96.7667;223.7629
-1.2370;0.3002;0.4434;26.2519;96.8310;223.8642
-1.3264;0.1011;0.6363;26.1940;96.9015;223.9831
-1.4885;-0.2024;0.9469;26.0951;96.9954;224.1207
-1.7501;-0.6044;1.4020;25.9474;97.1410;224.2887
-2.1742;-1.1723;1.9888;25.7314;97.3069;224.4837
-2.7839;-1.9469;2.7296;25.4474;97.5006;224.7177
-3.5775;-3.1258;3.7225;25.0600;97.7180;224.9901
-4.6132;-4.7721;5.0654;24.5402;97.9023;225.2768
-5.9180;-6.7488;6.6058;23.8533;98.0353;225.5916
-7.5346;-9.2030;8.3666;22.9934;98.0353;225.9369
-9.5420;-12.1144;10.4219;21.8089;98.0353;226.2811
-11.9930;-15.4887;12.7547;20.2374;97.9563;226.6376
-14.9393;-19.3942;15.3997;18.3725;97.6612;227.0532
-18.4154;-23.7865;18.5105;16.2837;97.2669;227.5201
-22.4180;-28.7643;22.0348;13.9572;96.7129;228.0036
-26.9646;-34.3270;26.1025;11.4076;95.9327;228.4839
-32.0181;-40.4809;30.7069;8.5873;94.8590;229.0306
-37.5777;-47.1597;35.9352;5.5077;93.4798;229.6761
-43.5744;-54.3932;41.7385;2.0677;91.7507;230.4348
-50.0284;-62.2217;48.1460;-1.6470;89.6158;231.3603
-56.8684;-70.5716;55.2126;-5.7837;86.9417;232.3628
-64.0691;-79.4795;62.9442;-10.3052;83.7381;233.5395
-71.5565;-88.8774;71.3479;-15.0274;80.1931;234.8604
-79.3203;-98.6478;80.4466;-19.9965;76.2586;236.4014
-87.3128;-108.7178;90.2458;-25.1944;71.9232;238.1744
-95.4589;-119.0433;100.7585;-30.6500;67.1618;240.1572
-103.6963;-129.5467;111.9919;-36.2782;62.0020;242.3787
-112.0033;-140.1453;123.8631;-42.1526;56.4498;244.8668
-120.2099;-150.8247;136.3046;-48.0962;50.5146;247.5925
-128.3789;-161.4985;149.2675;-54.1487;44.2215;250.6616
-136.4239;-172.0942;162.7270;-60.3180;37.5305;253.9429
-144.3216;-182.6260;176.6991;-66.3683;30.5903;257.6771
-151.9837;-193.0621;191.1223;-72.5868;23.3419;261.7352
-159.3381;-203.3553;206.0115;-78.7776;15.7699;266.1077
-166.3825;-213.4316;221.2514;-84.8505;8.1675;270.9922
-173.1227;-223.3090;236.7442;-90.9296;0.2812;276.2730
-179.5251;-232.8613;252.4971;-96.9343;-7.7940;281.8755
-185.6204;-242.2421;268.3330;-102.8418;-15.9604;287.8309
-191.3651;-251.2523;284.3141;-108.4024;-24.2443;293.9032
-196.7485;-259.9437;300.3772;-113.8117;-32.7365;300.3197
-201.8658;-268.3651;316.3908;-119.0657;-41.2687;306.9751
-206.4416;-276.2508;332.2259;-124.0050;-49.8095;313.9295
-210.5908;-283.9366;347.6621;-128.7630;-58.5122;320.7712
-214.7072;-291.2278;363.2599;-133.2817;-66.8286;328.3967
-218.4181;-298.4141;378.6129;-137.3147;-74.9985;336.1587
-221.8536;-305.3129;393.7353;-141.0148;-83.1543;343.6975
-224.9830;-312.0663;408.5561;-144.4370;-91.2377;351.3351
-227.8688;-318.5804;423.0527;-147.5528;-99.1581;359.1949
-230.4786;-324.9211;437.2238;-150.4026;-107.0060;367.3396
-232.8233;-331.0932;451.0044;-152.9134;-114.3628;375.8096
-234.8777;-337.2229;464.3265;-155.3956;-121.7223;384.1159
-236.7921;-343.0546;477.3763;-157.5967;-129.0297;392.4013
-238.5664;-348.7394;490.0329;-159.4920;-136.2850;400.6581
-239.9657;-354.6667;501.7501;-161.2071;-143.5846;408.7774
-241.5811;-359.8137;513.6497;-162.4204;-150.6815;416.8448
-242.8863;-365.2869;524.7713;-163.4465;-157.6118;424.9361
-244.0833;-370.6433;535.3896;-164.2180;-164.3458;432.8303
-245.1961;-375.9795;545.5314;-164.7625;-170.8617;440.7602
-246.1470;-381.2361;555.1820;-165.1491;-177.2215;448.5271
-247.0076;-386.4012;564.4211;-165.2307;-183.4181;456.2071
-247.7285;-391.5594;573.2087;-165.2307;-189.4229;463.7030
-248.4006;-396.5398;581.6206;-165.2307;-195.3332;470.9458
-248.9549;-401.5432;589.5340;-164.9322;-201.0353;478.0395
-249.0723;-407.2927;596.2660;-164.4683;-206.6003;484.9131
-249.7030;-411.3120;603.9346;-163.9184;-212.0488;491.5462
