RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;36.2001;82.1074;225.6679
-0.0850;0.0600;-0.1252;36.1403;82.1008;225.6232
-0.1160;0.0978;-0.2485;36.0854;82.1008;225.5754
-0.1394;0.1035;-0.3055;36.0191;82.1008;225.5278
-0.1783;0.1516;-0.4735;35.9648;82.1032;225.4782
-0.1970;0.1897;-0.6139;35.9067;82.1211;225.4306
-0.1970;0.2326;-0.7318;35.8425;82.1356;225.3654
-0.1970;0.2752;-0.8461;35.7827;82.1606;225.3115
-0.1771;0.2981;-0.9663;35.7232;82.1811;225.2439
-0.1115;0.3212;-1.1242;35.6672;82.1970;225.1580
-0.0675;0.3473;-1.2816;35.6194;82.2219;225.0803
-0.0293;0.3642;-1.5036;35.5673;82.2500;225.0158
0.0016;0.3814;-1.6910;35.5275;82.2666;224.9380
0.0476;0.3995;-1.8407;35.4840;82.2808;224.8555
0.0980;0.4386;-1.9408;35.4409;82.2823;224.7577
0.1469;0.4872;-2.0478;35.4103;82.2823;224.6638
0.2523;0.5675;-2.1109;35.3784;82.2823;224.5665
0.4740;0.6640;-2.2534;35.3533;82.2774;224.4636
0.6528;0.7445;-2.3463;35.3353;82.2760;224.3764
0.6528;0.7469;-2.4114;35.3193;82.2654;224.2857
0.6528;0.7469;-2.6107;35.3004;82.2538;224.1993
0.6528;0.7469;-2.7616;35.2894;82.2363;224.1101
0.6528;0.7469;-2.9388;35.2752;82.2363;224.0336
0.6538;0.7612;-3.0963;35.2639;82.2359;223.9587
0.8097;0.8032;-3.2012;35.2601;82.2348;223.8805
0.8676;0.8125;-3.3397;35.2542;82.2348;223.8028
1.1228;0.8797;-3.3692;35.2378;82.2285;223.7221
1.1339;0.8820;-3.4937;35.2307;82.2234;223.6424
1.1777;0.8964;-3.6094;35.2262;82.2226;223.5704
1.2000;0.8964;-3.7469;35.2192;82.2182;223.4906
1.2427;0.9312;-3.8808;35.2115;82.2109;223.4046
1.3287;0.9626;-4.0021;35.2010;82.2041;223.3160
1.4368;0.9959;-4.0923;35.1848;82.1962;223.2252
1.5843;1.0224;-4.1599;35.1654;82.1767;223.1192
1.9327;1.0827;-4.1748;35.1456;82.1497;223.0126
2.0633;1.0827;-4.2251;35.1233;82.1253;222.9174
2.0795;1.0827;-4.3887;35.1057;82.0880;222.8106
2.1084;1.0706;-4.5331;35.0896;82.0441;222.7047
2.1720;1.0706;-4.6785;35.0776;82.0031;222.6194
2.2558;1.0706;-4.8072;35.0719;81.9744;222.5548
2.3676;1.0708;-4.9161;35.0508;81.9286;222.4616
2.4325;1.0781;-5.0375;35.0472;81.9009;222.4056
2.6109;1.1054;-5.0845;35.0404;81.8727;222.3450
2.6551;1.1154;-5.2034;35.0355;81.8643;222.3222
2.7181;1.1225;-5.2590;35.0174;81.8371;222.2796
2.9709;1.2077;-5.2808;34.9974;81.8049;222.2294
3.0229;1.2087;-5.2828;34.9785;81.7788;222.1833
3.2098;1.2087;-5.2828;34.9520;81.7676;222.1483
3.4093;1.2087;-5.2941;34.8965;81.7443;222.0875
3.4093;1.1967;-5.3054;34.8392;81.7351;222.0134
3.4239;1.0328;-5.4557;34.7749;81.7351;221.9676
3.5052;0.9310;-5.5217;34.6992;81.7351;221.9083
3.6403;0.9258;-5.5217;34.6221;81.7520;221.8657
3.8417;0.8967;-5.5217;34.5222;81.7582;221.8142
3.9408;0.8389;-5.4894;34.4227;81.7632;221.7719
3.9408;0.7030;-5.4894;34.3168;81.7689;221.7361
3.9408;0.4786;-5.4894;34.1960;81.7689;221.7103
3.9131;0.3081;-5.5370;34.0737;81.7689;221.6750
3.9017;0.1317;-5.6022;33.9453;81.7543;221.6329
3.9017;-0.0391;-5.6022;33.8159;81.7346;221.5869
3.9017;-0.0969;-5.6022;33.6746;81.7248;221.5542
3.9790;-0.2106;-5.5244;33.5365;81.6883;221.4997
4.0475;-0.3605;-5.4398;33.3885;81.6490;221.4638
4.0475;-0.5148;-5.3801;33.2401;81.5771;221.4068
4.0475;-0.7084;-5.3411;33.0900;81.4746;221.3503
4.0203;-0.9313;-5.3411;32.9303;81.3622;221.3248
3.9431;-1.1772;-5.3411;32.7780;81.2307;221.2953
3.7306;-1.5006;-5.3744;32.6230;81.0773;221.2722
3.5072;-1.8096;-5.5066;32.4642;80.9093;221.2722
3.3837;-2.0500;-5.5066;32.2911;80.7354;221.2722
3.2700;-2.3159;-5.5066;32.1336;80.5629;221.2955
3.2595;-2.5396;-5.4983;31.9937;80.3713;221.3244
3.2487;-2.8026;-5.4167;31.8570;80.1946;221.3814
3.2281;-3.1322;-5.3431;31.7149;79.9729;221.3938
3.1119;-3.4899;-5.2661;31.5395;79.7884;221.4553
2.9543;-3.8793;-5.1547;31.3703;79.6157;221.5085
2.9350;-4.2446;-4.9353;31.1881;79.4616;221.5559
2.9350;-4.7222;-4.6640;30.9820;79.3672;221.6603
2.9350;-5.2155;-4.2742;30.7520;79.3672;221.8129
3.0376;-5.7216;-3.7642;30.4924;79.3672;221.9476
3.1172;-6.2727;-3.1169;30.1525;79.4450;222.0982
3.2061;-7.0955;-2.4744;29.7626;79.6015;222.2706
3.3575;-7.7157;-1.6599;29.2936;79.8576;222.4544
3.5466;-8.5479;-0.6983;28.7563;80.2174;222.6736
3.7120;-9.5078;0.3998;28.1443;80.6858;222.9175
3.8575;-10.6207;1.6519;27.5062;81.2766;223.2062
3.9179;-11.8285;3.0268;26.7868;82.0142;223.5305
3.9179;-13.1369;4.5476;25.9934;82.8683;223.8725
3.9179;-14.5504;6.2034;25.1841;83.9006;224.3363
3.7830;-16.1278;8.0465;24.2456;85.0422;224.7885
3.6236;-17.8601;10.1209;23.2367;86.3421;225.3951
3.4305;-19.7938;12.4608;22.1769;87.8041;226.1542
3.2888;-21.9427;15.0661;21.0114;89.3281;226.8737
3.2888;-24.3031;17.9668;19.9645;90.9723;227.2266
3.2888;-26.8861;21.1965;18.7506;92.5383;227.8547
3.4139;-29.6907;24.7649;17.5116;94.1201;228.7120
3.7858;-32.7730;28.7158;16.2326;95.7224;229.6742
4.3496;-36.0753;33.0086;14.9101;97.2842;230.6922
5.1029;-39.6269;37.6760;13.5596;98.7943;231.7417
6.0448;-43.4284;42.7279;12.1941;100.2311;232.8302
7.1288;-47.4026;48.1470;10.6219;101.1193;233.8982
8.3202;-51.5329;53.8876;9.2736;101.9619;235.2172
9.5823;-55.7668;59.9261;7.9787;102.8962;236.4124
10.8974;-60.0983;66.2582;6.5877;103.6675;237.5393
12.3005;-64.5525;72.7951;5.0924;104.3178;238.6995
13.7078;-68.9233;79.6168;3.5458;104.8422;240.0937
15.3676;-73.6231;86.5364;2.0357;105.1944;241.5369
17.2349;-78.2730;93.7851;0.5793;105.3305;242.9985
19.2613;-83.0157;101.2449;-0.7857;105.3305;244.5858
21.4776;-87.8034;108.9081;-1.9907;105.3305;246.0838
23.7912;-92.5931;116.7718;-3.2237;104.9461;247.8211
26.2096;-97.4816;124.6693;-4.2825;104.0222;248.8470
28.7361;-102.3568;132.6198;-5.1571;103.0824;250.1181
31.3496;-107.1200;140.6385;-5.9478;101.8263;251.2803
33.8316;-112.0430;148.6283;-6.4210;100.3999;252.5440
36.5017;-116.7734;156.6309;-7.0487;98.7475;253.5464
39.2928;-121.4298;164.6206;-7.6946;96.8489;254.4949
42.1876;-126.0456;172.6038;-8.4251;94.6268;255.3936
45.3782;-130.0675;180.2715;-9.0866;92.0579;256.1038
48.4210;-134.4918;188.2283;-9.6371;89.3315;256.8203
51.4717;-138.8854;196.0756;-10.1218;86.3085;257.5723
54.5430;-143.2003;203.7142;-10.6120;83.0879;258.2021
57.6364;-147.1585;210.7496;-11.0275;79.6129;258.7023
60.4946;-151.9023;218.4987;-11.3085;76.7370;258.8712
63.6995;-155.7652;225.1661;-11.5094;73.4555;259.2242
66.9301;-159.4816;231.5232;-11.5197;69.8529;259.5248
70.2195;-163.0557;237.6112;-11.5197;65.9923;259.9665
73.4202;-166.4940;243.5068;-11.5197;61.4391;260.8052
76.6394;-169.8005;249.0957;-11.4522;56.6714;261.6389
79.6970;-172.9462;254.3120;-11.2561;52.1703;262.2180
82.7712;-176.0409;259.1444;-10.9798;47.8363;262.6741
85.7179;-178.8629;263.5948;-10.8667;43.9006;263.4909
88.6004;-181.5294;267.8039;-10.6152;39.9787;263.7923
91.4557;-184.0537;271.5872;-10.4432;36.4336;264.4402
94.0947;-186.4229;275.4121;-10.2122;33.0530;264.9722
96.7124;-188.5433;278.7934;-10.1543;29.9642;265.6856
99.2521;-190.3585;281.7976;-10.1356;27.0013;266.3938
101.6685;-192.0510;284.6938;-9.9948;24.0728;266.8758
103.9844;-193.5780;287.2937;-9.3461;21.1450;266.9635
106.1978;-194.9528;289.7943;-8.6859;18.7770;266.9635
108.3187;-196.1361;292.1532;-8.1435;16.6309;266.9635
110.2811;-197.1577;294.2978;-4.5865;13.0978;266.2026
112.1650;-198.0287;296.2633;-1.6446;11.1475;266.2026
113.9021;-198.7440;298.1076;0.3682;9.4741;266.2026
115.5518;-199.3018;299.6921;0.3682;8.1311;266.8060
117.1537;-199.7308;301.1503;0.3682;7.6062;267.3694
118.6690;-200.0068;302.5430;-0.0625;7.2968;270.3356
120.1149;-200.1237;303.8317;-2.1609;7.1081;270.7308
121.4961;-200.1237;305.0593;-3.5129;6.8517;270.7840
122.8253;-200.1237;306.1876;-4.3119;6.3865;270.9072
124.0746;-199.9749;307.1721;-4.6792;5.9050;271.0063
125.2932;-199.7891;308.0360;-4.7970;5.4652;271.2183
126.4603;-199.5859;308.7762;-4.7970;5.1282;271.3920
127.5526;-199.3574;309.4448;-4.7970;4.8583;271.6129
128.5259;-199.1552;309.9979;-4.6605;4.6112;271.8132
129.5340;-198.8610;310.3604;-4.3956;4.3504;271.9666
130.4994;-198.5951;310.6465;-4.1848;4.2110;272.1858
131.4315;-198.3755;310.8139;-3.9384;4.1166;272.3360
132.3827;-198.1381;310.8545;-3.6920;4.0222;272.4862
133.3547;-197.8473;310.8545;-3.5230;3.8428;272.7101
134.3826;-197.4983;310.8545;-3.3784;3.6877;272.8651
135.4406;-197.1417;310.7732;-3.2238;3.6877;272.8977
136.4178;-196.6977;310.6323;-3.0691;3.6877;272.9303
137.3328;-196.2109;310.2372;-2.9145;3.6966;272.9629
138.1028;-195.7992;309.8017;-2.7737;3.7564;272.9629
138.7309;-195.3744;309.4334;-2.6207;3.8582;272.9629
139.2572;-195.0769;309.3583;-2.3710;4.0198;272.9237
139.5878;-194.8776;309.3583;-2.1838;4.1870;272.9139
139.7682;-194.6885;309.3583;-1.9703;4.3232;272.9069
139.8693;-194.5381;309.3583;-1.7449;4.4713;272.9069
832.6612;627.0694;-1301.0125;804.8360;883.6024;-1306.7050
833.0941;627.4043;-1300.8390;805.0876;883.7583;-1306.6369
487.3371;-349.5385;-898.9911;487.3371;-349.5385;-898.9911
