RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-21.9334;95.4145;197.7824
0.0340;-0.0580;0.1495;-21.9798;95.5462;197.7824
0.0622;-0.1768;0.1777;-22.0160;95.6843;197.7704
0.0901;-0.2441;0.2602;-22.0586;95.8380;197.7648
0.1725;-0.3714;0.3228;-22.0888;96.0026;197.7342
0.1895;-0.4803;0.3289;-22.1454;96.1723;197.7342
0.2899;-0.6654;0.3363;-22.1694;96.3661;197.7342
0.3561;-0.8071;0.3728;-22.1997;96.5853;197.7469
0.3561;-0.9812;0.4378;-22.1997;96.7741;197.7479
0.3561;-1.0871;0.5811;-22.1997;96.9625;197.7796
-20.6579;-73.5185;55.6290;-22.1774;97.1641;197.7933
-20.6579;-73.5217;55.6764;-22.1499;97.3419;197.7933
-20.6579;-73.6496;55.7195;-22.1102;97.5330;197.7933
-20.6495;-73.6820;55.8429;-22.0740;97.6919;197.7752
-20.6031;-73.7384;55.8539;-22.0029;97.8739;197.7152
-20.6031;-73.7530;56.1365;-21.9350;98.0551;197.6414
-20.6495;-73.8109;56.3162;-21.8537;98.2179;197.4994
-20.7015;-73.8331;56.7067;-21.7690;98.4071;197.3875
-20.7015;-73.8331;56.9247;-21.7125;98.5226;197.2616
-20.8001;-73.8331;57.1411;-21.6041;98.7408;197.0958
-20.8001;-73.8520;57.4898;-21.5296;98.9128;196.9738
-20.8001;-73.8957;57.7194;-21.4509;99.1065;196.8480
-20.7662;-73.8225;57.8541;-21.3357;99.3180;196.6954
-19.6841;-73.8006;57.8646;-21.2635;99.5568;196.5850
-19.6077;-73.7752;58.0295;-21.1697;99.8199;196.4717
-19.5712;-73.7752;58.3192;-21.0932;100.0397;196.3422
-19.2769;-73.7752;58.5620;-21.0443;100.2638;196.2294
-18.9449;-73.7895;58.8628;-21.0443;100.5233;196.1352
-18.6379;-73.7938;59.1737;-21.0443;100.8279;196.0518
-18.3567;-73.8505;59.4400;-21.0524;101.1365;195.9751
-18.1643;-73.8611;59.8455;-21.0928;101.4401;195.9068
-17.8876;-73.9017;60.2145;-21.1676;101.7991;195.8758
-17.6145;-73.9242;60.5897;-21.2669;102.1851;195.8033
-17.3836;-73.9350;60.9833;-21.3543;102.5281;195.6782
-17.1499;-73.9350;60.9833;-21.5150;102.9226;195.6074
