LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
369.0630;56.5561;17.3043;343.2376;142.2679;209.4642
369.0644;56.6196;17.3351;343.1003;142.3426;209.4657
369.1088;56.6903;17.3890;343.0008;142.4117;209.5033
369.1132;56.7414;17.4786;342.8764;142.4840;209.5255
369.1264;56.8076;17.5348;342.8245;142.5530;209.6196
369.2341;56.9347;17.6412;342.7333;142.6261;209.6977
369.2909;57.0815;17.7573;342.6411;142.6605;209.7068
369.3915;57.1136;17.7829;342.5263;142.7392;209.7629
369.4048;57.2331;17.8965;342.4102;142.8282;209.8060
369.4367;57.3285;17.9612;342.3165;142.9379;209.9118
369.4913;57.4368;18.0129;342.2117;143.0147;209.9475
369.4913;57.5283;18.0363;342.0997;143.1232;209.9867
369.4913;57.6105;18.0756;342.0009;143.2363;210.0453
369.4846;57.6891;18.1327;341.9035;143.3655;210.0905
369.4450;57.7787;18.1710;341.8226;143.4729;210.1521
369.4258;57.8980;18.2686;341.7366;143.5974;210.2013
369.3903;57.9870;18.3160;341.6748;143.7173;210.2585
369.3512;58.1181;18.3949;341.5921;143.8307;210.2910
369.2301;58.1774;18.4393;341.5116;143.9323;210.3200
369.2301;58.2809;18.5097;341.4370;144.0729;210.3788
369.2121;58.4365;18.5809;341.3582;144.2473;210.4811
369.1666;58.5987;18.6301;341.2704;144.3801;210.5448
369.1666;58.6964;18.6818;341.1936;144.4906;210.5986
369.1455;58.8356;18.7119;341.1240;144.6018;210.6560
369.1455;58.9933;18.7851;341.0488;144.7084;210.7176
369.1455;59.1468;18.8127;340.9750;144.8012;210.7857
369.1635;59.3513;18.9048;340.9189;144.9057;210.8717
369.1982;59.4677;19.0121;340.8259;144.9966;210.9156
369.2022;59.6255;19.0669;340.7348;145.1209;210.9824
369.2022;59.7695;19.1273;340.6472;145.2251;211.0272
369.2212;59.9198;19.1657;340.5671;145.3435;211.0900
369.2212;60.0420;19.1940;340.4877;145.4370;211.1202
369.2212;60.1874;19.2183;340.4110;145.5348;211.1556
369.1801;60.3028;19.2259;340.3284;145.6180;211.1596
369.1100;60.4196;19.2276;340.2360;145.7107;211.1747
368.9884;60.4985;19.2326;340.1303;145.8252;211.2008
368.8791;60.5870;19.2705;340.0409;145.9382;211.2412
368.8765;60.7181;19.3161;339.9498;146.0505;211.2791
368.8523;60.8165;19.3649;339.8661;146.1621;211.3309
368.8320;60.9306;19.4327;339.7622;146.2940;211.3783
368.8320;61.0834;19.4971;339.6510;146.4292;211.4275
368.8080;61.1398;19.5190;339.5444;146.5541;211.4734
368.8080;61.3182;19.6128;339.4355;146.6844;211.5198
368.7635;61.4160;19.6629;339.3304;146.8175;211.5642
368.7635;61.5151;19.7218;339.2117;146.9442;211.5861
368.7000;61.6192;19.7723;339.0957;147.0868;211.6128
368.6011;61.7217;19.8514;338.9885;147.2400;211.6540
368.5229;61.8149;19.9021;338.8813;147.3823;211.6646
368.4358;61.9222;19.9783;338.7635;147.5205;211.6646
368.3555;62.0454;20.0277;338.6279;147.6610;211.6646
368.2736;62.1439;20.1147;338.4839;147.8207;211.6390
368.1881;62.2260;20.1213;338.3195;147.9991;211.6339
368.1257;62.3199;20.1604;338.1478;148.2183;211.6239
368.1257;62.4264;20.1791;337.9781;148.4395;211.6231
368.1257;62.4872;20.2264;337.8087;148.6801;211.6231
368.2046;62.5656;20.3366;337.5813;148.9418;211.5293
368.4312;62.6206;20.4912;337.3321;149.2743;211.4180
368.6765;62.6276;20.7317;337.0804;149.6558;211.3436
369.0353;62.6948;21.0262;336.8512;150.0420;211.2928
369.6151;62.6948;21.3295;336.5721;150.5268;211.2559
370.3216;62.6948;21.7576;336.3102;151.1707;211.2144
371.1820;62.5604;22.2994;335.7701;151.6803;211.0658
372.2241;62.3432;23.0247;335.5578;152.4941;211.0120
373.5159;61.8776;23.8305;335.5578;153.5228;210.9930
375.0031;61.1585;24.8634;335.5578;154.6462;210.9854
376.8543;60.2053;26.1106;335.8447;155.8691;210.8661
379.0780;59.0035;27.5320;336.2640;157.3352;210.7372
381.5041;57.5079;29.3100;336.8717;158.7884;210.5078
