RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-18.7134;85.0436;202.7332
0.0315;-0.1010;0.0987;-18.7059;84.8561;202.9095
0.0630;-0.2008;0.2685;-18.6663;84.6770;203.0341
0.1039;-0.3382;0.4553;-18.6005;84.5444;203.1888
0.1743;-0.4996;0.7168;-18.5180;84.4523;203.2954
0.1959;-0.7599;0.8118;-18.4878;84.3589;203.4095
0.2462;-1.0075;0.9774;-18.4544;84.3007;203.4733
0.2607;-1.2499;1.1157;-18.4361;84.2819;203.4926
0.2612;-1.5327;1.2074;-18.4361;84.2819;203.4926
0.2673;-1.8104;1.2966;-18.4361;84.2819;203.4926
0.2703;-2.0567;1.3693;-18.4548;84.3261;203.4400
0.2816;-2.3166;1.4352;-18.5304;84.4019;203.3670
0.2703;-2.5533;1.5297;-18.5931;84.5006;203.2792
0.2703;-2.8027;1.5298;-18.6662;84.6248;203.2022
0.2565;-3.0708;1.5551;-18.6738;84.7619;203.0381
0.2080;-3.2528;1.5569;-18.8656;84.8098;203.0138
0.1996;-3.4860;1.5641;-18.9146;84.9084;202.8972
0.1111;-3.6819;1.5814;-18.9978;85.0270;202.8590
0.0613;-3.8147;1.6845;-19.1363;85.0416;202.8374
-0.0929;-3.9987;1.7539;-19.1995;85.1240;202.8374
-0.1608;-4.1731;1.9147;-19.2574;85.2030;202.8374
-0.2420;-4.3574;2.0919;-19.3271;85.2717;202.9500
-0.3907;-4.4914;2.2473;-19.4255;85.2826;203.1153
-0.5588;-4.5993;2.4205;-19.4827;85.2826;203.2901
-0.7833;-4.6205;2.6228;-19.5490;85.2826;203.4886
-0.9930;-4.6676;2.8858;-19.6777;85.2426;203.7386
-1.2124;-4.7100;3.1415;-19.7737;85.2187;203.9795
-1.4355;-4.7715;3.3028;-19.8226;85.2004;204.2109
-1.6488;-4.8018;3.4800;-19.8624;85.1940;204.4472
-1.9138;-4.8116;3.6389;-19.9398;85.1891;204.7372
-2.1807;-4.8167;3.8306;-20.0609;85.0888;204.8542
-2.4694;-4.8174;4.0186;-20.0609;85.0452;204.9969
-2.7422;-4.8174;4.2177;-20.1133;84.9981;205.0502
-2.9942;-4.8446;4.3594;-20.1716;84.9656;205.0803
-3.2842;-4.8490;4.4793;-20.2428;84.9162;205.2096
-3.5945;-4.8663;4.5247;-20.2428;84.9005;205.2096
-3.9909;-4.8798;4.5794;-20.3276;84.8634;205.2743
-4.3827;-4.9023;4.5856;-20.4237;84.8510;205.3679
-4.6922;-4.9570;4.7164;-20.4995;84.8510;205.4167
-5.0279;-5.0200;4.7803;-20.5943;84.8510;205.4592
-5.4131;-5.0981;4.8052;-20.7274;84.8607;205.5269
-5.8008;-5.1938;4.8634;-20.8718;84.9046;205.5937
-6.1713;-5.2636;5.0802;-21.0958;84.9144;205.7103
-6.5075;-5.4137;5.1511;-21.2632;84.9987;205.8086
-6.6719;-5.4704;6.1824;-21.4987;85.1208;205.9786
-7.0074;-5.6552;6.4323;-21.7952;85.2204;206.1492
-7.3111;-5.9093;6.5943;-22.1372;85.3569;206.2919
-7.6673;-6.2469;6.9581;-22.5838;85.4763;206.4806
-7.7924;-6.6525;7.0587;-23.0427;85.5910;206.5862
-7.9298;-7.1076;7.6115;-23.6009;85.6516;206.6475
