RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;33.4780;116.7969;184.4471
-1.8438;-1.1911;2.2205;34.1879;119.7028;184.2753
-4.1864;-4.0094;5.9035;34.6534;122.5108;183.9017
-7.2082;-5.1999;9.3837;35.0949;125.6061;183.9017
-10.4016;-7.1747;12.4789;35.0949;128.6528;183.9010
-13.9838;-8.0139;16.5093;35.0949;133.9651;183.7439
-17.8841;-8.9895;20.9806;34.7232;134.9810;183.3118
-22.1755;-10.1648;26.0016;33.1104;136.0376;182.6526
-26.8229;-11.4219;31.5852;32.4298;137.6441;182.6526
-31.9691;-12.7397;37.7882;30.7880;137.9770;182.6526
-37.4551;-13.8714;44.3664;30.3130;140.2743;182.6682
-43.2429;-14.9069;51.3802;29.8731;145.3389;184.4401
-49.4629;-16.0315;59.0274;28.7235;147.3283;184.9831
-55.9918;-17.1755;67.0530;28.0740;149.7882;185.3239
-62.6919;-18.0347;75.2235;26.3363;151.2412;185.7985
-69.7647;-18.9457;83.8788;24.4395;152.3728;186.3036
-76.9348;-19.5932;92.8393;22.2503;153.3006;186.9703
-84.4158;-20.3200;101.9129;19.9666;153.9208;187.6934
-92.1531;-20.9444;111.3289;17.5285;154.3643;188.4737
-99.9424;-21.3813;120.8980;14.7822;154.7617;189.4070
-107.7898;-21.6378;130.8668;13.5843;154.7617;190.9825
-115.7109;-21.7060;141.1347;10.2564;154.7617;191.9152
-123.7479;-21.7251;151.5650;6.4901;154.3136;192.9579
-131.9099;-21.7266;162.5635;2.6432;153.4131;193.9001
-140.2132;-21.7266;172.9558;-2.1490;152.2324;195.4779
-148.6429;-21.7266;183.5341;-6.9683;150.7909;197.1478
-156.5438;-21.7864;193.9040;-12.1185;148.8536;198.8410
-164.7610;-21.8234;204.5813;-16.7730;146.1668;200.1195
-172.8382;-22.0610;215.0875;-22.5025;143.6146;202.3404
-181.0621;-22.7364;225.5297;-28.5456;140.9185;204.9537
-189.0676;-23.4409;236.2866;-34.9422;138.0475;207.8711
-196.7332;-23.8761;247.2493;-41.6790;134.5190;210.8719
-204.3278;-24.9034;257.7059;-48.5524;130.8721;214.2874
-211.8138;-26.2066;268.0633;-55.5893;126.9230;218.1277
-219.2263;-27.7396;278.3678;-62.8819;122.6988;222.4661
-226.5813;-29.5975;288.5052;-70.2451;117.1935;226.7930
-233.8671;-31.5758;298.6216;-77.5859;112.5775;231.9346
-241.0585;-33.7221;308.6585;-84.5187;108.1192;237.3758
-248.1621;-36.1368;318.5662;-91.2760;103.2020;243.1024
-254.9020;-38.7140;328.2756;-97.8789;98.2866;249.2167
-261.4179;-41.5120;337.9082;-104.2578;93.4097;255.7168
-267.6457;-44.3231;347.6017;-110.5789;88.6067;262.6206
-273.4952;-47.1658;357.3516;-116.3668;83.5326;269.5563
-279.0020;-50.2634;366.8588;-121.6687;78.4739;276.8176
-284.0248;-53.2225;376.6115;-126.5062;73.5015;283.9941
-288.6004;-56.2178;386.3039;-131.0986;68.7386;291.4320
-292.8252;-59.3610;395.8219;-135.3906;64.1310;298.9578
-296.7172;-62.5550;405.1442;-139.5478;59.5976;306.8726
-300.1930;-65.7785;414.4259;-143.1670;55.2830;314.6527
-303.3872;-68.8657;423.5316;-145.8368;51.0718;322.1121
-306.2727;-71.9411;432.2095;-148.6845;47.2316;329.9593
-308.8158;-75.0664;440.8110;-151.1868;43.1946;337.4284
-311.0122;-78.1329;449.0285;-153.4499;39.4964;344.8657
-312.9845;-81.2255;456.7036;-155.4081;36.1617;352.1209
-314.7406;-84.3546;464.1271;-157.1123;32.9698;359.2525
-316.1479;-87.2665;471.0298;-158.4522;30.0352;366.1461
-317.3938;-90.0483;477.5355;-159.5198;27.2029;372.8283
-318.4030;-92.8152;483.5021;-160.3668;24.3751;379.3558
-319.3750;-95.4890;488.8880;-160.8467;21.6827;385.4632
-320.2426;-98.0733;493.8199;-160.8467;19.4150;391.4035
-321.0173;-100.6204;498.0810;-160.8467;16.8939;397.0524
-321.6874;-102.9953;502.0164;-160.7940;14.3748;402.1660
-322.2695;-105.3153;505.4712;-160.4097;11.9472;407.1813
-322.7890;-107.6141;508.4384;-159.8694;9.8348;411.7435
-322.8695;-109.7015;511.2214;-159.2366;7.8124;415.9896
-322.8695;-111.7357;513.6961;-158.5781;6.0665;420.0019
-322.8695;-113.6362;515.8540;-157.8271;4.2685;423.4031
-322.5815;-115.5594;517.8936;-157.0377;2.6096;426.3429
-321.8980;-117.3103;519.6837;-156.1863;1.0668;428.7671
-321.1019;-119.0226;521.3498;-155.4212;-0.1737;430.7742
-320.1844;-120.7148;522.8153;-154.6766;-1.2945;432.2925
-319.1781;-122.2252;524.0112;-154.0583;-1.9656;433.5881
-317.9980;-123.7075;525.0836;-153.4953;-2.5106;434.4709
-316.8394;-125.0030;525.8094;-152.9659;-2.8259;435.0259
-315.6394;-126.0819;526.5043;-152.4989;-2.8259;435.1389
-314.4586;-126.8663;526.8401;-152.1086;-2.8259;435.1389
1877.0256;-86.1228;-744.3573;1538.2331;-144.3363;-492.3276
1877.3339;-86.4599;-744.2965;1538.9166;-144.3088;-492.4945
418.1802;-164.1886;-858.8962;418.1802;-164.1886;-858.8962
