LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
529.2462;-48.6859;-10.1579;502.5638;40.5466;223.7877
529.3722;-48.6984;-10.1868;502.7014;40.5174;223.7706
529.5083;-48.7143;-10.2040;502.8411;40.4683;223.7614
529.6308;-48.7488;-10.2562;502.9778;40.4645;223.7614
529.7598;-48.7632;-10.2712;503.0912;40.4398;223.7614
529.8993;-48.8140;-10.3671;503.2367;40.4390;223.7643
530.0187;-48.8163;-10.3745;503.3615;40.4383;223.7877
530.1332;-48.8362;-10.4229;503.4845;40.4261;223.7961
530.2507;-48.8387;-10.4479;503.6011;40.4120;223.7961
530.3437;-48.8458;-10.4702;503.7229;40.3739;223.7961
530.4296;-48.8614;-10.4946;503.8875;40.2726;223.7617
530.4952;-48.8631;-10.5068;504.0422;40.1967;223.7617
530.5942;-48.9793;-10.5068;504.1892;40.1441;223.7617
530.6575;-49.0175;-10.4946;504.3390;40.1441;223.8145
530.6778;-49.1496;-10.4756;504.4928;40.1441;223.9165
530.6778;-49.3218;-10.3026;504.6971;40.1871;224.0340
530.6778;-49.4967;-9.8945;504.8795;40.3860;224.2727
530.6048;-49.7557;-9.3568;505.1592;40.6300;224.5294
530.5423;-50.1440;-8.5022;505.5568;40.9551;224.7858
530.4392;-50.9454;-7.7551;506.0653;41.4642;225.1265
530.2737;-51.8920;-6.7370;506.8099;41.9905;225.5056
530.1589;-53.1171;-5.4514;507.8082;42.3871;225.7987
530.1513;-54.6099;-3.8347;508.7509;43.5985;226.4337
530.1152;-56.4102;-1.8899;509.8591;44.9704;227.1510
530.0362;-58.9338;0.7512;511.1145;46.3196;227.9197
529.9344;-61.6338;3.6641;512.4889;47.8085;228.6793
529.7312;-64.3102;6.7015;514.0829;49.1993;229.5919
529.4804;-67.2239;10.0355;515.7137;50.7655;230.6020
529.0990;-70.3871;13.7360;517.4873;52.2765;231.7898
528.4322;-73.8705;17.5083;519.1073;54.3008;233.3634
527.7789;-77.9928;22.0147;521.2113;55.6065;234.8224
526.1135;-77.9928;22.0147;523.3991;56.6479;236.2825
524.4742;-77.9928;22.0147;525.6197;57.4847;237.7639
520.6372;-49.9532;0.1177;527.8105;58.1230;239.2735
518.6346;-49.9532;0.1177;529.9661;58.5855;240.9218
516.8916;-49.9532;0.1177;532.1628;58.7533;242.7471
515.0462;-56.4802;8.1429;534.4189;58.7533;244.6834
513.0710;-56.4802;8.1429;536.3705;58.7533;246.4110
510.4369;-56.4802;8.1429;538.3662;58.2471;248.2784
503.7700;-12.7464;-19.4047;540.3946;57.3148;250.1987
500.8410;-12.7464;-19.4047;542.4846;55.8910;252.0400
497.8695;-12.7464;-19.4047;544.4824;53.9630;254.0233
494.7606;-22.6142;-6.3914;546.3470;51.5928;255.9118
491.2136;-30.4551;5.4496;548.0399;48.6752;257.7673
487.4697;-39.7214;19.1813;549.4685;45.2765;259.6231
483.4519;-49.7088;34.2700;550.6000;41.3314;261.3731
479.2065;-59.5429;49.7427;551.4009;36.7755;263.0058
474.9757;-71.2334;67.2880;552.0139;31.6889;264.6705
470.8096;-84.6684;86.7550;552.0139;25.9267;266.5697
466.0366;-91.2514;100.3228;552.0139;19.6111;267.9355
461.7823;-104.3236;119.9271;551.8263;12.7475;269.2062
457.2487;-114.3331;137.1347;551.0508;5.1331;270.4586
452.6038;-123.5980;153.9104;550.7729;-2.1789;273.7728
448.8810;-142.9278;179.7144;550.6507;-10.0172;275.8588
446.4514;-148.7167;193.7783;549.8951;-18.3339;277.9848
443.9056;-161.4928;213.9021;548.4603;-27.0527;280.2372
439.4536;-269.9477;318.0574;547.0327;-36.0158;283.0681
436.1622;-274.5205;341.3513;545.2169;-45.1605;285.9863
433.7205;-285.0380;360.5524;543.0392;-54.3373;289.1043
428.0205;-285.5010;368.1730;540.7471;-63.5916;292.7197
423.8934;-286.8471;378.7386;538.0113;-72.5891;296.3166
420.1560;-290.3274;389.8687;534.9520;-81.3778;300.0123
414.6284;-301.3695;403.9824;531.6909;-89.8627;303.7739
408.6013;-308.2358;414.3005;528.1892;-97.9658;307.7346
403.7781;-311.7742;423.3115;524.2418;-105.9103;311.5535
399.1352;-317.7943;433.0690;520.8591;-113.3035;315.8668
394.2384;-322.5489;442.1548;517.2473;-120.3308;320.0049
389.6201;-326.6845;450.7428;513.6348;-127.0458;324.1928
385.2875;-330.4329;458.7347;509.9522;-133.3102;328.3836
381.1381;-333.8507;466.2562;506.2572;-139.2104;332.5526
377.1276;-337.0246;473.2455;502.5983;-144.6296;336.6570
373.2707;-339.9466;479.7320;499.0523;-149.6841;340.6753
369.5756;-342.5807;485.7712;495.7155;-154.2949;344.5906
365.7166;-345.0685;491.5408;492.3531;-158.5177;348.3461
362.2628;-347.3264;496.8113;489.1813;-162.3318;351.9020
359.1139;-349.2381;501.6035;486.0323;-165.7694;355.1453
356.1872;-350.7520;505.9685;483.0738;-168.7942;358.1358
353.4835;-352.0941;510.0063;480.3244;-171.4746;360.9219
351.1114;-353.2382;513.5120;477.8572;-173.7570;363.3534
349.0450;-354.2005;516.4987;475.5903;-175.7466;365.5135
347.0759;-354.8347;519.0378;473.5427;-177.4031;367.4615
345.3882;-355.3705;521.2376;471.6102;-178.7704;369.1435
343.8626;-355.6511;523.0334;469.9884;-179.8142;370.5675
342.4739;-355.7577;524.6832;468.4021;-180.6532;371.7370
341.3327;-355.7577;525.6894;466.9899;-181.2283;372.7173
340.1201;-355.7577;526.5848;465.6929;-181.5691;373.4155
339.1379;-355.5935;527.1010;464.5162;-181.5691;373.9342
338.5800;-355.4491;527.1010;463.5824;-181.5691;374.2596
338.5800;-355.2791;527.1010;462.6630;-181.4998;374.2596
338.5800;-352.4082;526.1804;461.8919;-181.1622;374.2596
