LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
376.4237;55.8267;20.0218;343.7280;143.0813;209.3945;331.7636;149.7350;477.4311
376.6879;55.9067;20.1977;343.6060;143.0813;209.4159;331.4789;149.4245;477.3775
376.9742;55.9067;20.3934;343.5741;143.0772;209.4571;331.1370;149.0174;477.2937
377.2301;55.9067;20.5097;343.5741;143.0296;209.5373;330.7131;148.4377;477.2092
377.9649;55.8981;20.8318;343.5741;142.8978;209.6614;330.2134;147.9613;477.0832
378.7078;55.6748;21.1100;343.7548;142.6696;209.6740;329.7415;147.6336;476.9663
379.7296;55.1631;21.3331;343.9276;142.1179;209.6740;329.3653;147.4854;476.8981
381.0110;54.3509;21.5838;344.5135;141.7653;209.6614;328.7560;147.0772;476.7049
382.8652;53.2507;21.9226;345.4652;141.1700;209.6501;328.1419;146.8625;476.3288
385.1504;51.6797;22.3312;346.7043;140.4282;209.6210;327.6052;146.8625;475.7862
387.9906;49.7251;22.7766;348.1392;139.4610;209.4946;327.3036;146.8625;475.1372
391.3976;47.3509;23.4113;349.7415;138.2665;209.2870;327.1849;147.5245;474.4643
395.3475;44.4658;24.1929;351.6672;136.8381;209.2648;327.0126;147.9021;473.7921
399.9715;41.1396;25.5538;353.8706;135.1017;209.2648;326.8230;147.9021;473.3121
405.0750;37.2156;27.2059;356.3523;133.0835;209.2648;326.5618;147.9021;473.0101
410.7046;32.6871;29.2025;359.0723;130.7583;209.4928;326.3168;147.3915;472.7605
416.9132;27.6268;31.8430;362.1041;128.1313;209.9262;325.9125;146.6890;472.4362
423.6059;21.9798;34.9832;365.4180;125.1750;210.5170;325.5746;146.2391;472.1305
430.7232;15.9759;38.6782;369.0480;121.8776;211.3295;325.2777;146.2391;471.4761
438.3078;9.1121;42.7776;373.0133;118.2440;212.3799;325.2630;146.2391;471.4020
446.3355;1.8362;47.3355;377.3889;114.1177;213.6646;325.1919;146.5667;470.8613
454.8370;-5.9154;52.4641;381.9742;109.6335;215.0905;325.2630;147.5152;470.4931
463.6881;-14.2293;58.2441;386.9924;104.6675;216.8149;325.2630;148.5956;469.7981
473.0491;-23.1990;64.4729;392.1656;99.2319;218.7190;325.2931;149.7735;469.0962
482.4950;-32.3597;71.7662;397.6082;93.6371;221.0360;325.3369;149.7735;468.1762
492.4260;-41.8614;79.1199;403.1492;87.4585;223.4328;325.6925;149.7735;467.4557
502.5154;-51.7204;87.6759;408.9218;80.9908;226.3186;325.9652;149.5899;466.7449
512.7356;-61.3845;96.5935;414.7669;74.2464;229.5560;326.5283;147.9915;466.3283
522.8575;-71.3774;106.5273;420.8843;67.0575;233.2376;327.0471;146.1041;465.8895
533.3685;-81.1944;116.5154;426.3971;59.5689;236.4668;328.2465;145.2599;465.6937
543.4625;-91.0124;127.8741;432.0772;51.9016;240.4018;329.4335;142.8183;465.5434
553.5564;-100.8305;139.2327;437.9282;44.0327;244.8352;330.4641;140.5532;465.3361
563.4876;-110.7871;151.0487;443.6798;35.6167;249.1694;332.4857;138.4177;465.3361
572.9830;-120.4446;163.3061;449.7254;27.1266;254.2972;334.3863;134.6906;465.3361
582.3784;-130.2495;175.9890;455.6528;18.7080;259.9327;335.8086;130.5113;465.8052
591.4499;-139.3536;188.7446;461.5006;10.4134;265.7795;337.3520;126.4300;466.3919
600.3062;-148.4972;201.8522;467.5545;1.6045;271.8919;339.0558;121.7278;467.3429
608.8880;-157.9777;215.1911;473.3929;-7.0145;278.3063;340.8199;117.0176;468.3519
617.2490;-166.8337;228.6453;479.3478;-15.7790;285.0123;342.8384;112.2967;469.6542
625.2139;-175.7882;242.3100;484.8976;-24.4496;291.8141;344.9449;107.5893;470.7787
632.9654;-184.2042;255.8493;490.4891;-32.9080;298.9507;346.7628;101.7007;472.2662
640.1988;-192.6267;269.5111;495.8903;-41.2013;306.2871;348.6258;96.1625;473.7715
647.0064;-200.8868;283.2400;500.3021;-48.9732;311.2904;351.3361;92.2576;475.7516
653.3295;-208.6703;296.5057;503.3335;-53.4388;320.5127;352.2218;84.4784;478.3925
659.4395;-216.4411;309.7826;508.6705;-62.4640;327.2934;354.4590;80.2793;479.8388
665.1511;-223.8919;322.6777;513.2768;-70.0784;334.9503;356.2115;75.0838;481.5591
670.5862;-231.2303;335.6399;517.9927;-78.1859;342.7356;358.1374;70.9304;482.6042
