RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;-24.1180;86.6856;200.9985;-25.0883;91.1377;461.7895
0.2622;0.0000;-0.0849;-23.9277;86.7301;200.8813;-24.8967;91.0607;461.7196
0.5706;0.0000;-0.1689;-23.7890;86.7555;200.8120;-24.6789;91.0560;461.6150
0.8646;-0.0035;-0.1927;-23.6538;86.8018;200.7266;-24.4532;91.0475;461.5320
1.1967;-0.0380;-0.1927;-23.5043;86.8815;200.6371;-24.2941;91.0121;461.4498
1.5529;-0.0417;-0.1961;-23.3497;86.9603;200.5186;-24.1558;90.9714;461.3685
1.8849;-0.0546;-0.2324;-23.2488;87.0320;200.4210;-23.9885;90.9603;461.2662
2.3913;-0.1506;-0.2324;-23.1496;87.0984;200.3065;-23.8329;90.9192;461.1965
2.9890;-0.2775;-0.1961;-23.0616;87.1632;200.2109;-23.6394;90.9044;461.1009
3.5164;-0.4109;-0.1961;-23.0104;87.2112;200.1426;-23.4279;90.8967;461.0148
4.0517;-0.4903;-0.1335;-22.9437;87.2679;200.0673;-23.2663;90.8949;460.9357
4.6677;-0.6083;0.0009;-22.9048;87.2987;199.9768;-23.1012;90.8930;460.8667
5.2820;-0.6555;0.1568;-22.8680;87.3391;199.8913;-22.9584;90.8949;460.8054
5.8215;-1.0230;0.1952;-22.8300;87.3772;199.8167;-22.8221;90.8949;460.7621
6.3710;-1.3138;0.2195;-22.8146;87.4322;199.7735;-22.7018;90.8930;460.7083
7.0361;-1.4990;0.3781;-22.8066;87.4927;199.7140;-22.5416;90.8912;460.6466
7.6922;-1.8174;0.3828;-22.8066;87.5577;199.6486;-22.3952;90.8140;460.6284
8.4115;-2.0563;0.5472;-22.8066;87.6421;199.5684;-22.1673;90.6858;460.6086
9.0737;-2.2581;0.6314;-22.8338;87.7361;199.5025;-21.9016;90.5762;460.5731
9.9347;-2.7925;0.7373;-22.8592;87.8625;199.4309;-21.6433;90.4214;460.5564
10.9162;-3.4007;0.9509;-22.9153;87.9667;199.3989;-21.3540;90.2556;460.5320
11.9040;-3.9376;1.2764;-23.0004;88.0882;199.3439;-21.0857;90.1332;460.5022
12.9427;-4.4955;1.6946;-23.0891;88.2267;199.2801;-20.8204;89.9638;460.4963
14.0953;-5.1023;2.2033;-23.2224;88.3551;199.2370;-20.5038;89.8025;460.4873
15.3128;-5.8316;2.6677;-23.4062;88.4847;199.2257;-20.1376;89.7002;460.4873
16.5882;-6.5931;3.2515;-23.5864;88.6066;199.1630;-19.8914;89.6273;460.4873
17.8862;-7.3911;3.9546;-23.7532;88.8394;199.1127;-19.7505;89.5469;460.4928
19.3437;-8.2784;4.8206;-24.0228;89.0642;199.1127;-19.4778;89.4663;460.5038
20.9528;-9.3164;5.8089;-24.3382;89.1838;199.1127;-19.1257;89.3640;460.5099
22.6161;-10.4588;6.8299;-24.7065;89.3353;199.1716;-18.6815;89.1434;460.5411
24.4352;-11.7483;8.0463;-25.1578;89.4298;199.2214;-18.2965;88.9382;460.5863
26.3774;-13.1394;9.4184;-25.6855;89.4938;199.3091;-17.8772;88.7392;460.6465
28.4577;-14.6898;11.0455;-26.2194;89.5244;199.4533;-17.4892;88.5508;460.7283
30.5815;-16.4531;12.8117;-26.8275;89.5244;199.6661;-17.1078;88.3651;460.8485
32.8187;-18.3737;14.8042;-27.4484;89.5244;199.8686;-16.8850;88.3651;460.9948
35.1801;-20.5293;17.0510;-28.0600;89.4006;200.1033;-16.7998;88.3651;461.2069
37.6436;-22.9559;19.6215;-28.7258;89.1548;200.3531;-16.6753;88.4325;461.4244
40.1707;-25.6325;22.3876;-29.4436;88.7561;200.6777;-16.4474;88.4636;461.6755
42.7200;-28.5669;25.4728;-30.2019;88.1766;201.0734;-16.1739;88.4857;461.9692
45.3537;-31.7224;28.9569;-31.1378;87.5874;201.7892;-15.6389;88.5596;462.2795
48.0466;-35.1630;32.8546;-31.9278;86.5516;202.3406;-15.3403;88.6355;462.6091
50.6988;-39.1020;37.0014;-32.7241;85.3338;202.8985;-15.1046;88.8578;463.0130
