LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
379.9132;56.8676;12.1241;352.1780;144.2081;203.0888;341.0591;154.1370;469.5441
379.9132;56.9668;12.2866;352.0287;144.4900;203.1335;340.8483;154.0569;469.6068
379.9132;57.0168;12.4102;351.8831;144.8093;203.1779;340.5666;153.6545;469.6588
380.1205;57.2369;12.7141;351.8192;145.0789;203.2489;340.1768;153.1429;469.6891
380.1878;57.2795;12.9563;351.7068;145.3849;203.2715;339.8353;152.5231;469.7669
380.3154;57.3055;13.2750;351.5788;145.7366;203.3106;339.4789;151.8382;469.8089
380.3800;57.3055;13.5190;351.4386;146.0992;203.3890;339.1242;151.1413;469.8276
380.3838;57.3055;13.7294;351.3262;146.4564;203.4444;338.8143;150.5458;469.8925
380.3838;57.2947;13.9975;351.2070;146.8173;203.4863;338.5654;150.0057;470.0205
380.7369;57.2539;14.3881;351.0899;147.1830;203.5139;338.3417;149.5953;470.1446
380.7796;57.1269;14.7221;350.9776;147.6030;203.5642;338.1548;149.1842;470.2486
380.7844;56.8202;14.9175;350.8403;148.0544;203.5678;338.0730;148.8914;470.4332
380.8553;56.4991;15.2449;350.6933;148.5309;203.5917;337.8883;148.4957;470.4770
381.1473;56.3018;15.7566;350.6187;149.0467;203.5917;337.6636;147.9651;470.6186
381.7173;56.1956;16.2305;350.5570;149.5718;203.5917;337.3374;147.1229;470.6655
381.9884;55.8092;16.8084;350.4362;149.9477;203.6042;337.1553;146.3378;470.7692
382.2931;55.3770;17.3734;350.4362;150.6071;203.6172;336.8556;145.3279;470.7692
382.5638;54.8670;17.9959;350.4362;151.3297;203.6404;336.4617;144.1930;470.7692
382.8617;54.3264;18.5862;350.4946;152.0537;203.6559;336.1887;143.2939;470.7508
383.2204;53.6687;19.3453;350.5818;152.8839;203.6889;335.9147;142.3406;470.7508
383.7135;53.0255;20.2132;350.6699;153.6929;203.7154;335.7064;141.5230;470.7508
384.1691;52.1570;21.0938;350.7075;154.5717;203.7752;335.6504;140.8049;470.7799
384.6655;51.2244;22.1878;350.7194;155.4619;203.7905;335.6504;140.3804;470.8736
385.2943;50.2455;23.2233;350.7433;156.3868;203.8535;335.6504;139.8635;470.9718
385.8209;49.1748;24.6374;350.7671;157.3628;203.9524;335.6887;139.7453;471.0753
386.5368;48.0935;26.1087;350.7671;158.2799;203.9956;335.7389;139.3675;472.0768
387.2622;46.8578;27.5006;350.7671;159.2930;204.0701;335.7389;139.1130;472.0875
388.1295;45.6217;29.0879;350.7506;160.2617;204.1088;335.7389;138.6337;472.0875
389.0678;44.2163;30.7941;350.6599;161.2869;204.1720;335.6155;137.8434;472.0875
390.1574;42.7660;32.5911;350.5367;162.3280;204.1967;335.4290;136.8263;471.9656
391.3369;41.2348;34.6491;350.5367;163.3424;204.2689;335.2891;135.7082;471.7327
392.5963;39.4893;36.9193;350.5367;164.3685;204.3406;335.2198;134.2821;471.4937
394.0916;37.7668;39.4106;350.6121;165.3475;204.4098;335.2198;132.8975;471.1811
395.7182;35.6797;42.0607;350.7560;166.4077;204.4531;335.2198;131.7686;470.9476
397.3060;33.2529;44.8854;351.0048;167.4637;204.5005;335.2541;131.0468;470.7092
