LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
22.9867;227.7684;906.3078;-1.7225;319.8233;1142.3381;-39.2125;348.6915;1463.1404
23.2890;228.3994;906.4023;-1.6571;320.5673;1142.4053;-39.3088;349.4122;1463.1404
23.5664;229.0630;906.4801;-1.6474;321.2405;1142.4372;-39.5258;349.9854;1463.1404
23.9022;229.7770;906.5803;-1.5933;321.9920;1142.4881;-39.5653;350.6109;1463.1601
24.2282;230.5419;906.7300;-1.4491;322.7505;1142.5667;-39.8802;351.2090;1463.1434
24.5895;231.3421;906.9086;-1.3857;323.6243;1142.6126;-40.0485;351.8136;1463.1601
25.0147;232.1592;907.0788;-1.2829;324.5636;1142.6812;-40.4555;352.3889;1463.1717
25.5021;232.9706;907.2788;-1.2829;325.6456;1142.7402;-40.4555;352.8667;1463.1717
26.0500;233.7954;907.5586;-1.2829;326.8264;1142.7569;-40.4555;352.9951;1463.1434
26.7353;234.5987;907.9499;-1.4162;328.1839;1142.8226;-40.6674;352.9951;1463.0188
27.4956;235.3723;908.4639;-1.5930;329.9133;1142.8441;-41.0182;352.9951;1463.0188
28.3486;236.0999;909.1187;-1.5930;331.5851;1142.9011;-41.1178;352.8504;1463.0188
29.2848;236.7757;909.8933;-1.5930;333.5428;1143.0767;-42.3397;352.3223;1463.0481
30.2575;237.4048;910.8683;-1.3792;335.6779;1143.3109;-43.3551;351.8708;1463.3029
31.1759;237.8658;912.0024;-1.0908;337.9563;1143.4127;-45.5611;351.7814;1463.4514
32.0841;238.2730;913.2482;-0.6841;340.3853;1143.5040;-46.6841;351.6041;1463.4514
33.0464;238.6959;914.5516;0.3926;342.6585;1143.9331;-46.7956;351.7814;1463.5813
34.0057;239.0413;916.0627;1.0352;345.6368;1144.0732;-46.7956;351.7814;1463.5813
35.0569;239.3619;917.6640;2.2419;348.1154;1144.5758;-46.8303;352.6977;1463.5813
36.1723;239.6323;919.5333;2.7679;351.4386;1144.8052;-46.9755;354.4355;1464.0668
37.4226;239.8410;921.5803;3.5637;355.1577;1145.3111;-47.0147;354.9739;1464.6957
38.7056;239.9669;923.7840;4.5556;358.5592;1145.9950;-47.3278;356.3929;1464.9678
40.0668;240.0313;926.2396;5.4605;362.0891;1146.7242;-47.6404;357.5648;1465.2892
41.4251;240.0313;928.9803;6.4495;365.5816;1147.4337;-48.0438;358.7891;1465.5575
42.8362;240.0313;931.9370;7.3456;369.2535;1148.2890;-48.5954;359.6553;1465.8014
44.3604;239.9644;935.1269;8.4821;372.6101;1148.7590;-49.2587;360.6757;1465.8041
45.9666;239.8715;938.4633;9.5811;376.1649;1149.4424;-49.9352;360.8001;1465.8616
47.6034;239.6876;941.9729;10.5668;379.7391;1150.0918;-50.5571;361.0952;1465.8745
49.3619;239.4869;945.7322;11.4243;383.4709;1150.9643;-50.7820;361.0952;1466.2292
51.1920;239.2767;949.6811;12.1634;387.5525;1151.9556;-51.0768;361.1385;1466.5365
53.0509;238.9931;953.8854;12.9773;391.7376;1153.2433;-51.3640;361.2132;1466.7328
55.0360;238.7025;958.3141;14.0632;395.4953;1154.2701;-51.6747;361.2132;1466.7735
57.1006;238.4075;962.9511;15.2379;398.9631;1155.4782;-51.7778;361.1597;1467.2816
59.1764;238.0789;967.8305;16.1937;402.3869;1156.4603;-52.1727;361.1597;1467.3575
61.2286;237.6711;972.9580;16.8051;406.6119;1158.2372;-52.1974;361.1597;1467.4313
63.3211;237.2797;978.3757;17.4071;410.5249;1159.6098;-52.7201;361.1597;1467.4313
65.4940;236.8372;984.0353;17.5873;414.4911;1161.1783;-53.4943;361.1597;1467.4313
67.6855;236.4267;989.8775;17.5958;418.0822;1161.5825;-55.4199;361.2429;1466.7460
69.9056;235.9419;995.9098;17.5958;421.4763;1162.5713;-56.2298;361.2429;1466.2432
72.2670;235.5475;1002.2777;17.5873;424.9469;1163.7414;-56.8514;361.2429;1465.8428
74.6962;235.1919;1008.9836;17.5511;428.2855;1164.9430;-57.2208;361.1203;1465.5230
77.1252;234.7480;1015.9121;17.5325;431.6082;1166.1835;-57.3979;360.7531;1465.3169
79.5543;234.3041;1022.8406;17.5139;434.9308;1167.4241;-57.5420;360.3859;1465.1108
82.0178;234.1471;1029.6028;17.3666;438.0813;1168.6014;-57.5420;359.9203;1465.0139
84.6238;234.1393;1036.3320;17.1501;441.2199;1169.9041;-57.5750;359.3129;1464.8880
87.2052;234.1393;1042.8580;16.9216;444.2593;1171.1226;-57.5958;359.0495;1464.7776
89.6486;234.1393;1049.7473;16.6213;447.1680;1172.3720;-57.7769;359.0495;1464.6471
92.0949;234.1757;1056.7350;16.2940;449.9815;1173.5440;-57.7769;359.0495;1464.6471
92.6721;236.0660;1063.9469;15.7436;452.3440;1174.3531;-57.7769;359.0495;1464.6471
94.7415;236.8113;1071.6943;14.8870;454.1341;1174.6621;-57.1292;359.0495;1464.6144
96.7065;237.5292;1079.2549;14.6549;456.2841;1176.0610;-56.7878;358.2421;1464.6144
99.0349;237.9840;1086.9490;14.1978;458.4040;1176.9861;-56.3792;357.3584;1464.5297
101.3467;238.3596;1094.2970;13.7500;460.4342;1177.8694;-56.0556;356.5360;1464.2430
103.6521;238.7962;1101.5767;13.4621;462.5925;1179.0007;-55.7112;355.3608;1463.6652
106.1830;239.1566;1108.5936;13.1150;464.5149;1179.8282;-55.2073;354.6171;1463.4478
108.6049;239.5770;1115.4912;12.7320;466.2558;1180.5395;-54.7891;354.0111;1463.2160
110.9492;240.1518;1122.0137;12.3321;467.8292;1181.1618;-54.1912;353.4955;1463.1693
113.3793;240.6273;1128.3253;11.8430;469.2731;1181.7296;-53.6030;353.0619;1463.1693
115.6243;241.4266;1134.7608;11.3230;470.6166;1182.2550;-52.9170;352.5882;1463.1693
117.5034;242.6076;1141.3513;10.7587;471.8931;1182.7374;-52.1112;352.0967;1463.3131
119.5010;243.8578;1147.6799;10.2005;473.1333;1183.2476;-51.3176;351.6734;1463.4778
121.4491;245.2460;1153.8024;9.6772;474.3357;1183.7259;-50.4911;351.3795;1463.6898
124.1142;245.8617;1159.7761;9.2278;475.5124;1184.2185;-49.7369;351.1629;1463.8916
126.2301;246.9678;1165.5014;8.8414;476.6882;1184.7094;-48.9911;351.0221;1464.1834
128.2635;248.4850;1171.1673;8.5505;477.8592;1185.2125;-48.1950;350.8116;1464.3535
130.1333;250.1389;1176.5968;8.2638;479.0674;1185.7053;-47.3870;350.7361;1464.6142
131.8542;251.9014;1181.7618;8.1584;480.4050;1186.3074;-46.7369;350.6450;1464.6887
133.7781;254.3274;1187.1829;8.0844;481.7841;1186.8911;-46.0753;350.6421;1464.8484
135.7785;256.6958;1192.3248;7.9894;483.2876;1187.4752;-45.4549;350.6342;1464.8484
137.7587;259.5160;1197.4387;7.8672;484.9068;1188.0946;-44.7763;350.5239;1464.8484
139.7384;262.3888;1202.5649;7.6642;486.6714;1188.6589;-43.9646;350.2435;1464.7906
141.6850;265.5441;1207.7583;7.5042;488.5360;1189.3139;-43.2310;350.0834;1464.6939
