RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-557.7287;240.8831;937.7466;-532.0007;288.7843;1173.5941;-436.7103;252.9824;1484.7893
-557.8796;240.9830;937.7913;-532.1170;288.7357;1173.6580;-436.7103;252.9687;1484.7570
-558.0502;241.0753;937.8384;-532.2366;288.6985;1173.7331;-436.7103;252.9687;1484.7570
-558.2567;241.1468;937.8864;-532.3690;288.6559;1173.7935;-436.8334;252.9443;1484.7570
-558.4306;241.2182;937.9289;-532.5016;288.6264;1173.8478;-437.0814;252.6828;1485.0629
-558.6144;241.2843;937.9770;-532.6350;288.6139;1173.9127;-437.2785;252.5618;1485.2712
-558.8160;241.3473;938.0261;-532.7662;288.6139;1173.9789;-437.4096;252.5236;1485.3790
-559.0282;241.4054;938.0782;-532.8974;288.6139;1174.0440;-437.5379;252.4583;1485.5068
-559.2388;241.4722;938.1427;-533.0298;288.6180;1174.1154;-437.5379;252.3686;1485.5558
-559.4577;241.5546;938.2124;-533.1687;288.6180;1174.2032;-437.5379;252.2807;1485.5643
-559.6801;241.6349;938.2869;-533.2968;288.6180;1174.2816;-437.5177;252.2179;1485.5693
-559.8806;241.7158;938.3628;-533.4159;288.6177;1174.3724;-437.4849;252.1321;1485.5693
-560.0997;241.7923;938.4491;-533.5307;288.6144;1174.4593;-437.4328;252.0572;1485.5693
-560.3269;241.8425;938.5361;-533.6314;288.6144;1174.5413;-437.3869;251.9974;1485.5811
-560.5373;241.8934;938.6272;-533.7253;288.6144;1174.6183;-437.3471;251.9411;1485.6194
-560.7649;241.9255;938.7276;-533.8029;288.6204;1174.7048;-437.3081;251.8961;1485.6688
-560.9742;241.9255;938.8322;-533.8575;288.6204;1174.7895;-437.2895;251.8555;1485.7545
-561.1954;241.9255;938.9592;-533.9029;288.6204;1174.8870;-437.2681;251.8309;1485.8362
-561.3792;241.9018;939.0884;-533.9406;288.6179;1174.9858;-437.2314;251.8197;1485.9083
