LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
4.1095;207.5496;866.0613;-47.0419;283.7440;1056.1770;-63.1139;275.0954;1322.7535
3.9099;207.4088;865.9657;-47.1490;283.6631;1056.1524;-63.1139;275.0954;1322.7535
3.8114;207.4071;865.9011;-47.2442;283.5592;1056.1524;-63.1139;275.0954;1322.7535
3.6274;207.3289;865.8001;-47.3221;283.4343;1056.1524;-62.0068;275.2511;1323.5489
3.4991;207.3032;865.7861;-47.4059;283.3149;1056.1531;-62.0068;275.2511;1323.6837
3.3400;207.2890;865.7764;-47.5127;283.2070;1056.1835;-62.0068;275.2511;1323.6837
3.3046;207.2815;865.7578;-47.5923;283.0680;1056.2086;-62.1133;274.8334;1323.6909
3.1754;207.2431;865.7333;-47.6732;282.9165;1056.2435;-62.4589;274.2066;1323.6940
2.9972;207.2281;865.7333;-47.7448;282.7454;1056.2971;-62.5271;273.7270;1323.6940
2.8415;207.1754;865.6895;-47.8414;282.6103;1056.3690;-62.6073;273.1683;1323.7400
2.6675;207.1220;865.6521;-47.9744;282.5061;1056.4598;-62.6435;272.7300;1323.8267
2.4625;207.0173;865.5410;-48.0581;282.3507;1056.5031;-62.7460;272.1259;1323.9107
2.3544;206.9922;865.5157;-48.1081;282.1608;1056.5593;-62.8935;271.5405;1323.9107
2.2269;206.9443;865.4718;-48.1624;281.9764;1056.6226;-63.0862;270.9292;1323.9107
2.0564;206.9244;865.4610;-48.2556;281.7887;1056.6653;-63.6607;270.1768;1323.5785
1.9136;206.8561;865.3611;-48.3577;281.6143;1056.7341;-63.8856;269.6788;1323.5473
1.7470;206.8412;865.3598;-48.4370;281.3941;1056.8068;-64.0788;269.2135;1323.5473
1.6274;206.7949;865.3158;-48.5468;281.1631;1056.8527;-64.2523;268.7307;1323.5473
1.4219;206.7670;865.3158;-48.6576;280.9534;1056.9454;-64.3999;268.1334;1323.5754
1.1774;206.7084;865.3216;-48.8132;280.7373;1057.0471;-64.5472;267.3788;1323.6463
1.0168;206.6859;865.3598;-48.9237;280.5238;1057.1697;-64.7685;266.6558;1323.6695
0.9431;206.6712;865.5022;-49.0166;280.2968;1057.3023;-64.9991;265.8914;1323.6888
0.7990;206.6712;865.5956;-49.1760;280.1477;1057.3951;-65.1623;265.2561;1323.7751
0.7221;206.6712;865.6130;-49.3191;279.9554;1057.5070;-65.3163;264.7005;1323.8361
0.5311;206.5864;865.6385;-49.3986;279.7614;1057.6485;-65.6246;264.2197;1323.8866
0.3925;206.5062;865.6390;-49.4796;279.5780;1057.8052;-65.6921;263.8764;1324.0150
0.2386;206.4191;865.6448;-49.5920;279.4084;1057.9217;-65.7915;263.5615;1324.1283
0.0863;206.3379;865.7269;-49.7506;279.2475;1057.9868;-65.9032;263.2872;1324.2327
-0.0411;206.2744;865.8780;-49.9152;279.1000;1058.0460;-66.0008;263.0745;1324.3238
-0.2167;206.1473;865.8780;-50.0417;278.9700;1058.1121;-66.1518;262.7780;1324.3732
-0.4362;205.9591;865.9185;-50.1878;278.8096;1058.1384;-66.2186;262.5705;1324.4443
-0.6194;205.7930;865.9250;-50.2918;278.6619;1058.1982;-66.3577;262.2767;1324.4528
-0.7444;205.6651;865.9445;-50.4293;278.5223;1058.2262;-66.4970;262.1449;1324.4797
-0.8354;205.5327;866.0086;-50.5508;278.3966;1058.2538;-66.6165;261.9299;1324.4888
-0.9752;205.3511;866.0182;-50.6304;278.2787;1058.2953;-66.7976;261.7380;1324.4888
-1.0909;205.1853;866.0184;-50.6459;278.1515;1058.3341;-67.0216;261.5286;1324.4797
-1.2000;205.0312;866.0182;-50.7093;278.0513;1058.3569;-67.2410;261.3679;1324.4360
-1.2998;204.8438;866.0182;-50.7549;277.9648;1058.3569;-67.4222;261.2153;1324.3138
-1.4782;204.6078;865.9842;-50.8424;277.8209;1058.3569;-67.6086;261.2153;1324.2746
-1.5683;204.3756;865.9383;-51.0283;277.7223;1058.3252;-67.6422;261.2153;1324.2675
-1.6340;204.1746;865.9383;-51.1528;277.6150;1058.2937;-67.7466;261.3096;1324.2675
-1.7200;203.9656;865.9383;-51.3171;277.4857;1058.1936;-67.7470;261.4780;1324.2473
-1.8164;203.7455;865.9383;-51.4993;277.3292;1058.0332;-67.7663;261.7719;1324.2465
-1.8959;203.5082;865.9383;-51.6262;277.1878;1057.9274;-67.8075;261.9654;1324.2421
-1.9754;203.1991;865.8729;-51.7203;277.0592;1057.8604;-67.8693;262.0796;1324.1781
-2.0682;202.9269;865.8341;-51.8360;277.0126;1057.7801;-67.8902;262.2420;1324.1329
-2.0932;202.6968;865.8238;-51.9268;276.9197;1057.6933;-67.9964;262.4254;1324.0355
-2.1244;202.4766;865.8238;-52.0260;276.8373;1057.6077;-68.0827;262.5621;1323.9247
-2.1541;202.2384;865.8238;-52.0783;276.7242;1057.5448;-68.0998;262.7264;1323.8667
-2.2438;201.9615;865.8460;-52.1670;276.6142;1057.4502;-68.1131;262.9173;1323.8264
-2.2911;201.7283;865.8670;-52.1681;276.5230;1057.4209;-68.1706;262.9611;1323.7770
-2.2943;201.5048;865.8738;-52.1681;276.4510;1057.4169;-68.2955;262.9611;1323.7003
-2.3558;201.2318;865.8931;-52.2157;276.3648;1057.4083;-68.3305;262.9964;1323.6839
-2.3558;200.9910;865.9147;-52.2325;276.3108;1057.3719;-68.4430;262.9964;1323.6349
-2.3558;200.7444;865.9470;-52.2419;276.2203;1057.3654;-68.4582;263.0151;1323.6295
-2.2830;200.5793;866.0322;-52.2730;276.1406;1057.3346;-68.4915;263.0151;1323.6295
-2.2828;200.3576;866.0778;-52.2792;276.0490;1057.3248;-68.5293;263.0537;1323.6231
-2.2817;200.1311;866.0868;-52.2792;275.9636;1057.3177;-68.5704;263.0537;1323.6080
-2.2778;199.9321;866.1496;-52.3108;275.8848;1057.2817;-68.6090;263.0151;1323.6046
-2.2431;199.7330;866.1685;-52.3318;275.8199;1057.2792;-68.6776;262.9688;1323.6038
-2.1966;199.5385;866.2205;-52.3108;275.7335;1057.2675;-68.7029;262.9308;1323.5895
-2.1149;199.3540;866.2974;-52.3108;275.6644;1057.2338;-68.7284;262.9027;1323.5879
-2.0416;199.1954;866.3085;-52.3108;275.5773;1057.2303;-68.7759;262.9027;1323.5879
-1.9970;198.9937;866.3203;-52.3300;275.5022;1057.1956;-68.7926;262.9027;1323.5626
-1.8628;198.8408;866.3352;-52.2921;275.4485;1057.1914;-68.8542;262.9027;1323.5605
-1.8006;198.6576;866.4243;-52.2921;275.3766;1057.1585;-68.8613;262.9027;1323.5544
-1.6845;198.4922;866.5007;-52.2849;275.3030;1057.1585;-68.9353;262.8785;1323.5236
-1.4934;198.4355;866.5899;-52.2347;275.2405;1057.1585;-69.0749;262.8785;1323.4515
