LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
-30.1263;170.1634;852.0612;-43.1603;254.3297;1045.5679;-48.6591;263.1164;1312.6513
-30.1627;169.9186;852.0543;-43.2556;254.1331;1045.5664;-48.6254;263.0867;1312.6696
-30.2090;169.6748;852.0600;-43.3591;253.9226;1045.5498;-48.5795;263.0751;1312.7015
-30.2702;169.4258;852.0749;-43.4674;253.7003;1045.5168;-48.5271;263.0934;1312.7337
-30.3281;169.1618;852.0896;-43.5719;253.4963;1045.4988;-48.4649;263.1419;1312.7737
-30.3988;168.8925;852.1279;-43.6734;253.2938;1045.4793;-48.3953;263.2113;1312.8228
-30.4930;168.6254;852.1928;-43.7600;253.1177;1045.4886;-48.4315;263.2708;1312.8315
-30.6104;168.3562;852.2813;-43.8308;252.9511;1045.5104;-48.4618;263.3313;1312.8572
-30.7318;168.0705;852.3855;-43.8792;252.8054;1045.5575;-48.4872;263.3881;1312.9010
-30.8313;167.7463;852.4798;-43.9085;252.6797;1045.6232;-48.5112;263.4309;1312.9632
-30.9547;167.4094;852.6151;-43.9159;252.5763;1045.7054;-48.5244;263.4609;1313.0490
-31.1363;167.0615;852.8069;-43.9035;252.4902;1045.7962;-48.5421;263.4624;1313.1489
-31.3242;166.6713;853.0263;-43.8644;252.4189;1045.8971;-48.5665;263.4290;1313.2652
-31.5199;166.2322;853.2845;-43.7976;252.3653;1046.0080;-48.6031;263.3439;1313.3992
-31.7349;165.7486;853.6031;-43.6966;252.3166;1046.1232;-48.6663;263.1659;1313.5637
-31.9708;165.1981;853.9722;-43.5712;252.2938;1046.2570;-48.7998;262.9303;1313.6856
-32.1975;164.5596;854.3802;-43.4076;252.2914;1046.4181;-48.9581;262.6171;1313.8211
-32.4391;163.8323;854.8582;-43.2040;252.2917;1046.5938;-49.1402;262.2300;1313.9642
-32.6661;162.9928;855.3980;-42.9602;252.3004;1046.7872;-49.3390;261.7857;1314.1116
-32.8782;162.0035;856.0060;-42.6737;252.3131;1046.9970;-49.5565;261.2910;1314.2612
-33.0829;160.8410;856.7064;-42.3451;252.3212;1047.2160;-49.8000;260.7457;1314.4110
-33.2632;159.4698;857.5008;-41.9815;252.3133;1047.4272;-50.0420;260.1510;1314.5769
-33.4570;157.8809;858.4385;-41.5696;252.2823;1047.6427;-50.3241;259.4826;1314.7430
-33.6599;156.0382;859.5269;-41.0994;252.2230;1047.8686;-50.6470;258.7283;1314.9090
-33.7962;153.8726;860.7436;-40.5581;252.1168;1048.1178;-51.0136;257.8954;1315.0751
-33.9371;151.3750;862.1538;-39.9481;251.9439;1048.3867;-51.4023;257.0225;1315.2451
-34.0695;148.5137;863.7847;-39.2740;251.6861;1048.6793;-51.7759;256.1821;1315.4286
-34.2204;145.2338;865.6664;-38.5363;251.2651;1048.9892;-52.1450;255.4079;1315.6202
-34.3951;141.5046;867.8543;-37.7239;250.7107;1049.3458;-52.4471;254.7340;1315.8856
-34.6067;137.2812;870.3958;-36.8515;249.9939;1049.7360;-52.7264;254.1826;1316.1873
-34.8508;132.5343;873.3253;-35.9125;249.0905;1050.1723;-52.9915;253.7600;1316.5230
-35.1472;127.2222;876.7001;-34.8923;247.9683;1050.6713;-53.2395;253.4601;1316.8984
-35.4942;121.3359;880.5717;-33.7926;246.5900;1051.2279;-53.4733;253.2902;1317.3051
-35.9040;114.8539;884.9871;-32.5879;244.9289;1051.8874;-53.6944;253.2772;1317.7308
-36.3823;107.7800;890.0023;-31.3157;242.9182;1052.6307;-53.8860;253.5113;1318.1641
-36.9333;100.1186;895.6686;-29.9473;240.5518;1053.4829;-54.0353;253.9372;1318.6143
-37.5672;91.8714;902.0408;-28.4888;237.7842;1054.4457;-54.0421;254.4820;1319.1178
-38.2962;83.0581;909.1504;-26.9573;234.5855;1055.5142;-54.1670;255.1418;1319.5233
-39.1123;73.7124;917.0449;-25.3454;230.9321;1056.7156;-54.2748;255.8747;1319.9234
-40.0325;63.8640;925.7444;-23.6532;226.7764;1058.0603;-54.3493;256.6021;1320.3390
-41.0529;53.5529;935.2825;-21.8925;222.1560;1059.5838;-54.4397;257.2800;1320.7193
-42.1781;42.8393;945.6607;-20.0574;216.9676;1061.2872;-54.5358;257.8438;1321.0662
-43.4010;31.7604;956.9197;-18.1900;211.1801;1063.1959;-54.6333;258.2870;1321.3508
-44.7385;20.3967;969.0233;-16.2411;204.7895;1065.4068;-54.7547;258.6243;1321.5242
-46.2385;8.8012;981.9069;-14.3593;197.7043;1067.8468;-54.8415;258.8086;1321.6463
-47.8603;-2.9419;995.5812;-12.5207;189.9457;1070.6524;-54.9213;258.8437;1321.6806
-49.6650;-14.7799;1009.9770;-10.8010;181.5177;1073.8093;-54.9934;258.6625;1321.6563
-51.6508;-26.6667;1025.0631;-9.2070;172.4497;1077.3695;-55.0894;258.1427;1321.6022
-53.7981;-38.5131;1040.7587;-7.8054;162.7393;1081.3612;-55.1773;257.3437;1321.5472
-56.1120;-50.2456;1056.9864;-6.6242;152.4297;1085.8405;-55.3598;256.3272;1321.4703
-58.6003;-61.8460;1073.6734;NaN;NaN;NaN;NaN;NaN;NaN
-61.2681;-73.2956;1090.7151;NaN;NaN;NaN;NaN;NaN;NaN
-64.1512;-84.5618;1108.0471;NaN;NaN;NaN;NaN;NaN;NaN
-67.2566;-95.5514;1125.6071;NaN;NaN;NaN;NaN;NaN;NaN
-70.5641;-106.2802;1143.2837;NaN;NaN;NaN;NaN;NaN;NaN
-74.0667;-116.7281;1160.9524;NaN;NaN;NaN;NaN;NaN;NaN
-77.7822;-126.9101;1178.5951;NaN;NaN;NaN;NaN;NaN;NaN
-81.6399;-136.8128;1196.1707;NaN;NaN;NaN;NaN;NaN;NaN
-85.6783;-146.4404;1213.5803;NaN;NaN;NaN;NaN;NaN;NaN
-89.8250;-155.7731;1230.8002;NaN;NaN;NaN;NaN;NaN;NaN
-94.0771;-164.8134;1247.7626;NaN;NaN;NaN;NaN;NaN;NaN
-98.4296;-173.6283;1264.4728;NaN;NaN;NaN;NaN;NaN;NaN
-102.8577;-182.1895;1280.8828;NaN;NaN;NaN;NaN;NaN;NaN
-107.3406;-190.4709;1296.9704;-26.2894;-9.2380;1204.7690;-60.6081;214.8672;1334.9318
-111.8693;-198.4614;1312.7480;-30.5097;-19.3489;1216.4877;-61.4974;210.5761;1336.4547
-116.3839;-206.1475;1328.1831;-35.0750;-28.9530;1228.2523;-62.4265;206.2524;1338.0554
-120.8477;-213.5906;1343.2330;-39.9131;-38.0000;1240.0782;-63.4133;201.8960;1339.6818
-125.2585;-220.7664;1357.9199;-44.9922;-46.4867;1251.9106;-64.4766;197.5357;1341.3629
-129.6105;-227.6457;1372.2276;-50.3104;-54.4363;1263.6472;-65.5260;193.1946;1343.1912
-133.9067;-234.2185;1386.1524;-55.8373;-61.8500;1275.2540;-66.5943;188.8807;1345.0859
-138.1261;-240.4580;1399.6782;-61.3785;-69.3716;1287.2396;-67.7576;184.7065;1346.3779
-142.2562;-246.3749;1412.7977;-66.9117;-77.8672;1300.2516;-68.8162;181.0500;1346.4825
-146.2930;-251.9663;1425.5025;-72.6580;-84.7481;1312.0835;-69.9810;177.0276;1347.7066
-150.2361;-257.2223;1437.7917;-78.6067;-90.1799;1322.7803;-71.3150;172.8759;1349.9590
-154.0909;-262.1230;1449.6428;-84.5851;-95.0442;1333.0353;-72.8082;168.7210;1352.5537
-157.8691;-266.6962;1461.0436;-90.5051;-99.7135;1343.1022;-74.4215;164.5623;1355.2304
-161.5619;-270.9828;1472.0255;-96.3597;-104.0987;1352.8313;-76.2081;160.4215;1358.0194
-165.1605;-274.9729;1482.5847;-102.1450;-108.1631;1362.1388;-78.0789;156.2793;1360.9737
-168.6739;-278.6756;1492.7257;-107.8242;-111.9854;1371.0524;-80.0198;152.1446;1364.0626
-172.1382;-282.0740;1502.4729;-113.3721;-115.6032;1379.5176;-82.0295;148.0540;1367.3210
-175.5427;-285.0926;1511.8140;-118.7625;-119.0497;1387.5617;-84.0722;144.0351;1370.6729
-178.8717;-287.8827;1520.7350;-123.9564;-122.3235;1395.2194;-86.1895;140.0775;1374.0378
-182.0964;-290.4217;1529.2507;-128.9373;-125.4498;1402.4719;-88.3248;136.2220;1377.4247
-185.2418;-292.7461;1537.3790;-133.7054;-128.4671;1409.3097;-90.3901;132.5263;1380.8691
-188.3296;-294.9002;1545.1109;-138.2580;-131.3632;1415.7567;-92.4420;128.9295;1384.2535
-191.3558;-296.9009;1552.4662;-142.6030;-134.1469;1421.8291;-94.4422;125.4197;1387.4896
-194.3239;-298.7271;1559.4403;-146.7455;-136.8148;1427.5389;-96.3576;121.9942;1390.5221
-197.2282;-300.3965;1566.0361;-150.7162;-139.3810;1432.9073;-98.1441;118.6634;1393.3371
-200.0578;-301.9650;1572.3009;-154.5026;-141.8147;1437.9599;-99.8207;115.4459;1395.9479
-202.8090;-303.4390;1578.2134;-158.1151;-144.1170;1442.7231;-101.3374;112.3496;1398.4510
-205.4762;-304.8754;1583.7840;-161.5535;-146.2799;1447.2261;-102.7938;109.4147;1400.8628
-208.0742;-306.2390;1589.0021;-164.8273;-148.2923;1451.4836;-104.1923;106.6461;1403.1565
-210.5785;-307.4722;1593.8360;-167.9635;-150.1589;1455.4996;-105.4815;104.0388;1405.3031
-213.0030;-308.6766;1598.3137;-170.9727;-151.8654;1459.3011;-106.6647;101.5709;1407.2479
-215.3535;-309.7768;1602.4854;-173.8674;-153.4093;1462.8817;-107.7544;99.2385;1408.9975
-217.6125;-310.8147;1606.3252;-176.6534;-154.7840;1466.2589;-108.7707;97.0434;1410.5550
-219.7782;-311.7979;1609.8555;-179.3420;-155.9972;1469.4335;-109.6954;95.0051;1411.9560
-221.8341;-312.6782;1613.1056;-181.9229;-157.0526;1472.4043;-110.5531;93.1376;1413.2304
-223.7952;-313.4658;1616.0704;-184.3900;-157.9451;1475.1660;-111.3607;91.4561;1414.4193
-225.6607;-314.1797;1618.7736;-186.7524;-158.7021;1477.7083;-112.1316;89.9697;1415.5588
-227.4336;-314.7979;1621.2281;-188.9745;-159.2984;1480.0374;-112.9117;88.6761;1416.6662
-229.1106;-315.3137;1623.4361;-191.0556;-159.7559;1482.1517;-113.7003;87.5704;1417.7381
-230.6900;-315.6981;1625.4036;-192.9933;-160.0853;1484.0820;-114.4977;86.6116;1418.7599
-232.1612;-315.9353;1627.1281;-194.7788;-160.2796;1485.8131;-115.2291;85.7920;1419.6285
-233.4911;-316.0698;1628.6432;-196.4118;-160.3617;1487.3560;-115.8814;85.0968;1420.3421
-234.7924;-316.2179;1630.0537;-198.0065;-160.3595;1488.7458;-116.5975;84.5072;1421.0515
-236.0936;-316.3659;1631.4642;-199.6012;-160.3573;1490.1357;-117.3136;83.9176;1421.7609
-237.3949;-316.5139;1632.8747;-201.1959;-160.3551;1491.5255;-118.0297;83.3280;1422.4704
-238.6961;-316.6619;1634.2852;-202.7906;-160.3529;1492.9153;-118.7458;82.7384;1423.1798
-239.9974;-316.8100;1635.6957;-204.3853;-160.3506;1494.3052;-119.4619;82.1488;1423.8893
-241.2986;-316.9580;1637.1062;-205.9800;-160.3484;1495.6950;-120.1781;81.5592;1424.5987
