XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
63.5074;203.7971;907.2611;25.3720;293.1308;1142.3291;-17.0083;307.7970;1462.7565
63.7228;203.2479;907.7248;25.7488;293.4075;1142.4767;-17.2558;307.1233;1462.7824
64.0525;202.4555;908.4012;26.2912;293.7348;1142.6519;-17.5694;306.5850;1462.8062
64.3824;201.4068;909.2295;26.9445;294.1088;1142.8180;-17.8330;306.0976;1462.8447
64.7154;200.1161;910.2542;27.7031;294.5190;1143.0153;-18.0832;305.6953;1462.9033
65.0307;198.5199;911.5819;28.5397;294.9454;1143.2692;-18.1962;305.2784;1462.9935
65.3143;196.7016;913.0477;29.4581;295.3640;1143.5377;-18.3540;304.8384;1463.1794
65.6783;194.5742;914.6370;30.3946;295.8608;1143.8941;-18.3540;304.4175;1463.3964
66.1015;192.2239;916.3737;31.4234;296.3350;1144.2461;-18.3540;304.2585;1463.6152
66.6995;189.5830;918.2732;32.4868;296.7316;1144.4663;-18.3004;304.2585;1463.8888
67.4243;186.6587;920.3637;33.6129;296.7316;1144.4663;-18.2250;304.2585;1464.1756
68.3340;183.4409;922.8175;35.1773;296.7316;1144.4663;-17.5519;306.3479;1464.3509
69.3325;179.7345;925.7060;36.6054;296.4580;1144.4523;-17.5519;307.5224;1464.5043
70.5681;176.0363;928.5614;38.1424;296.2317;1144.4523;-17.5519;308.2039;1464.5043
71.6554;171.5972;931.6936;39.7369;296.2317;1144.4523;-17.6645;308.2039;1464.5432
72.5706;166.2378;935.0182;41.3871;296.2317;1144.8255;-17.9221;308.2039;1464.6447
73.5615;160.9479;938.5479;42.7462;296.8628;1146.3227;-18.7202;307.3124;1464.6822
74.3357;155.0043;942.5930;44.3599;297.3378;1147.4260;-19.2899;306.1772;1464.7626
75.3052;149.1190;947.0884;46.1757;297.4874;1148.4967;-19.8370;305.4669;1464.7626
76.3585;143.0463;952.0641;48.0118;297.5144;1149.7340;-20.4804;304.4866;1464.7626
77.4324;136.3639;957.7419;49.9945;297.5144;1150.8903;-21.0168;303.8854;1464.7936
78.7219;129.9440;964.1829;52.0736;297.5144;1152.0348;-21.3818;303.4210;1464.8037
NaN;NaN;NaN;54.2862;297.0593;1153.1816;-21.5286;303.0630;1464.8531
NaN;NaN;NaN;56.5790;296.3424;1154.3689;-21.8593;302.9229;1464.8531
NaN;NaN;NaN;58.8769;295.4622;1155.6982;-22.1283;302.8843;1464.8531
NaN;NaN;NaN;61.3502;294.5446;1157.0467;-22.5429;302.4236;1464.7878
NaN;NaN;NaN;63.8957;293.3774;1158.5554;-23.0475;302.1365;1464.6887
NaN;NaN;NaN;66.4725;291.9359;1160.1217;-23.4258;301.9087;1464.6887
NaN;NaN;NaN;69.0769;290.2798;1161.8731;-23.9168;301.7317;1464.6887
NaN;NaN;NaN;71.6818;288.3038;1163.6689;-23.9184;301.5677;1465.0185
NaN;NaN;NaN;74.3463;286.1757;1165.7198;-24.3181;301.5677;1465.1684
NaN;NaN;NaN;76.9032;283.5311;1167.8561;-24.3181;301.2674;1465.3714
NaN;NaN;NaN;79.5356;280.4647;1170.0496;-24.3181;301.1370;1465.5246
NaN;NaN;NaN;82.0628;276.8947;1172.3288;-23.9473;301.5677;1466.0566
NaN;NaN;NaN;84.4609;272.9350;1174.6908;-23.9473;301.7179;1466.0566
92.2135;26.7744;1105.6864;86.8618;268.4430;1177.2693;-23.9473;301.7179;1466.0566
92.2366;17.3166;1119.8500;89.2526;263.5660;1180.0169;-30.9030;308.1045;1465.6461
92.6689;8.6743;1134.1080;91.6290;258.3508;1182.9265;-33.1375;309.1554;1465.6461
93.2079;0.3110;1148.7386;94.0220;252.7537;1186.0394;-34.2732;309.1955;1465.6461
93.9816;-7.9027;1163.3405;96.2556;246.7738;1189.3094;-34.3479;309.6750;1466.4987
94.5799;-15.4943;1177.6808;98.3885;240.3928;1192.8111;-34.3479;309.6750;1467.0380
95.1023;-22.7738;1192.1457;100.4161;233.6630;1196.6173;-34.2732;309.6750;1467.5492
95.6199;-29.8406;1206.6524;102.2665;226.7608;1200.5706;-29.3291;307.5597;1470.2121
95.9670;-36.6707;1221.0160;103.9842;219.7115;1204.6906;-29.3291;306.6310;1471.3003
