XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-7.0925;173.4918;779.6754;NaN;NaN;NaN;NaN;NaN;NaN
-5.8093;173.9500;779.3297;NaN;NaN;NaN;NaN;NaN;NaN
-5.4294;174.6299;779.2396;NaN;NaN;NaN;NaN;NaN;NaN
-4.2342;174.7476;779.2396;NaN;NaN;NaN;NaN;NaN;NaN
-3.7337;175.2251;779.1437;NaN;NaN;NaN;NaN;NaN;NaN
-2.2106;175.3732;779.1437;NaN;NaN;NaN;NaN;NaN;NaN
-2.0201;176.2307;779.3098;NaN;NaN;NaN;NaN;NaN;NaN
-0.3399;176.3771;779.3098;NaN;NaN;NaN;NaN;NaN;NaN
0.2302;176.9536;779.3098;NaN;NaN;NaN;NaN;NaN;NaN
0.8621;177.7310;779.4376;NaN;NaN;NaN;NaN;NaN;NaN
1.8970;178.1118;779.4376;NaN;NaN;NaN;NaN;NaN;NaN
2.5699;178.6137;779.4376;NaN;NaN;NaN;NaN;NaN;NaN
4.5463;179.4771;779.4480;NaN;NaN;NaN;NaN;NaN;NaN
4.5696;180.1298;779.4480;NaN;NaN;NaN;NaN;NaN;NaN
6.2411;180.8080;779.3908;NaN;NaN;NaN;NaN;NaN;NaN
6.4274;181.4541;779.3908;NaN;NaN;NaN;NaN;NaN;NaN
7.4278;182.0772;779.3531;NaN;NaN;NaN;NaN;NaN;NaN
8.7507;182.9521;779.3531;NaN;NaN;NaN;NaN;NaN;NaN
9.0382;183.6039;779.3531;NaN;NaN;NaN;NaN;NaN;NaN
10.4710;184.4470;779.5016;NaN;NaN;NaN;NaN;NaN;NaN
10.6951;184.8963;779.4149;NaN;NaN;NaN;NaN;NaN;NaN
11.4276;185.5755;779.5016;NaN;NaN;NaN;NaN;NaN;NaN
12.1247;185.8226;779.5016;NaN;NaN;NaN;NaN;NaN;NaN
14.0700;186.4559;779.5276;NaN;NaN;NaN;NaN;NaN;NaN
14.1424;186.4559;780.4803;NaN;NaN;NaN;NaN;NaN;NaN
15.7691;186.4559;780.5664;NaN;NaN;NaN;NaN;NaN;NaN
17.0163;186.0283;780.6198;NaN;NaN;NaN;NaN;NaN;NaN
18.6219;185.4943;781.2202;NaN;NaN;NaN;NaN;NaN;NaN
20.9531;184.6511;782.7574;NaN;NaN;NaN;NaN;NaN;NaN
22.5233;183.3109;783.2432;NaN;NaN;NaN;NaN;NaN;NaN
25.3285;181.8516;784.7997;NaN;NaN;NaN;NaN;NaN;NaN
