LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
44.3287;184.8533;907.7751;18.5015;279.0248;1141.0904;-14.3292;304.2348;1462.3808
44.2725;184.3218;907.8477;18.7009;279.1427;1141.0904;-14.1380;303.7764;1462.3944
44.1377;183.8180;907.9068;18.9864;279.2168;1141.1129;-14.0680;303.4368;1462.4111
43.9750;183.3178;908.0281;19.3663;279.2497;1141.1577;-13.9378;302.9847;1462.4111
43.7863;182.7781;908.1979;19.7601;279.3031;1141.2039;-13.6805;302.4408;1462.3808
43.5502;182.2364;908.3463;20.1593;279.4010;1141.2409;-13.6209;302.4066;1462.3864
43.2974;181.6784;908.5506;20.6222;279.4334;1141.2409;-13.4039;302.2027;1462.3779
43.0250;181.0235;908.7672;21.0350;279.4469;1141.2409;-13.1461;302.0137;1462.3641
42.7600;180.3874;909.0428;21.3991;279.5115;1141.2112;-12.9952;301.9576;1462.2544
42.4737;179.6815;909.3451;21.7518;279.6642;1141.1622;-12.6876;301.9425;1462.2249
42.1730;178.9180;909.7017;22.0991;279.8324;1141.1319;-12.3492;301.6139;1462.2181
41.8839;178.1025;910.1193;22.4690;279.9266;1141.1002;-12.1857;301.2786;1462.2181
41.6200;177.2046;910.5798;22.8469;280.0840;1141.0328;-12.0231;300.8008;1462.2181
41.2887;176.2170;911.0943;23.2140;280.3335;1140.9558;-11.8141;300.2872;1462.2172
41.0303;175.0574;911.7096;23.6609;280.5225;1140.9352;-11.8141;299.7763;1462.2115
40.7630;173.7941;912.4533;24.1807;280.7506;1140.9074;-11.8141;299.1912;1462.1188
40.4238;172.4700;913.3144;24.7916;281.0229;1140.8963;-11.9350;298.5635;1461.9966
39.9831;170.8838;914.3267;25.4834;281.3819;1140.8940;-12.1384;297.9350;1461.8821
39.2896;169.0703;915.5001;26.2562;281.8063;1140.8831;-12.3284;297.4132;1461.7885
38.4104;167.0282;916.8663;27.0654;282.2321;1140.8831;-12.6304;297.1354;1461.5974
37.3296;164.9645;918.3338;27.9122;282.7003;1140.7305;-12.7112;296.9564;1461.4947
36.1892;162.8962;919.8981;28.9975;283.0679;1140.5859;-12.7303;296.6779;1461.4947
34.9821;160.6862;921.6494;30.0798;283.4716;1140.5859;-12.7591;296.3503;1461.4947
33.7626;158.3139;923.6867;31.2351;283.8434;1140.5859;-12.8511;295.8636;1461.4575
32.5120;155.8244;925.9364;32.4395;284.2610;1140.7565;-12.7591;295.4022;1461.5298
31.2617;153.1082;928.3921;33.6504;284.7736;1140.9560;-12.7303;295.0921;1461.5486
30.0198;150.3836;931.0808;34.8944;285.2915;1141.3372;-12.6913;294.4434;1461.6408
28.6372;147.3898;934.1368;36.2675;285.8132;1141.7832;-12.6173;293.9843;1461.7122
27.1580;144.2300;937.2063;37.6783;286.3072;1142.2739;-12.4866;293.5488;1461.8337
25.4455;140.6206;940.5255;39.1320;286.7748;1142.8376;-12.3886;293.1186;1461.9564
23.5695;136.6491;943.8372;40.6288;287.1322;1143.4695;-12.3009;292.7498;1462.1102
21.5400;132.3770;947.4555;42.1759;287.3956;1144.1612;-12.3009;292.3374;1462.2402
19.0104;127.4763;951.2217;43.6807;287.3956;1144.8646;-12.3009;291.9712;1462.3914
16.6013;122.4949;955.5790;45.1725;287.3956;1145.5805;-12.3048;291.6204;1462.5220
14.3779;117.6027;960.2862;46.7260;287.3723;1146.4275;-12.4382;291.1333;1462.6642
12.2514;113.0740;965.8262;48.2706;287.0436;1147.2993;-12.5790;290.8030;1462.7578
10.0238;108.3916;971.9165;49.8138;286.5524;1148.1575;-12.7367;290.2940;1462.7578
7.7393;103.6245;978.3690;51.3227;285.8449;1149.1085;-13.2259;290.2016;1462.7801
5.2841;98.5796;984.7297;52.7288;284.9152;1150.0251;-13.5714;289.8109;1462.8712
