RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-392.1767;225.5609;775.4302;-374.5821;311.5661;973.7511;-355.2848;293.7287;1222.1136
-392.0582;225.2849;775.3607;-374.7723;311.0358;973.8667;-355.1663;292.9117;1222.0745
-391.9784;224.9642;775.3396;-374.9166;310.5309;973.8991;-355.1006;292.2446;1222.0745
-391.8586;224.5924;775.3396;-375.1053;309.9804;974.0221;-355.0019;291.5260;1222.0745
-391.7358;224.0597;775.3396;-375.2884;309.4082;974.1253;-354.9503;290.9565;1222.0758
-391.6805;223.7092;775.3396;-375.4514;308.8323;974.2032;-354.9036;290.4449;1222.0920
-391.5069;223.0353;775.3452;-375.6446;308.1673;974.2733;-354.8253;289.9024;1222.1180
-391.4482;222.5739;775.3608;-375.6446;307.4756;974.2733;-354.8253;289.9024;1222.1674
-391.3121;221.8534;775.3608;-375.6674;307.3681;974.2733;-354.8253;289.5380;1222.2378
-391.1889;221.3277;775.3839;-375.8302;306.7826;973.8793;-355.7415;289.4664;1222.7685
-391.0849;220.4889;775.4452;-375.8302;306.6048;973.8793;-355.7451;289.0170;1222.8562
-390.9216;219.8684;775.5318;-375.8302;305.8902;973.8793;-355.7451;289.0170;1223.0099
-390.7684;219.1748;775.5503;-376.0082;305.1463;973.9798;-355.7415;288.5326;1223.1195
-390.5754;218.2574;775.6669;-376.1681;304.3684;974.0596;-355.7372;287.9946;1223.2854
-390.3856;217.4995;775.7609;-376.3186;303.5582;974.2066;-355.4879;287.4179;1223.3020
-390.1832;216.6765;775.8119;-376.4531;302.8170;974.2415;-355.4043;286.9257;1223.3992
-389.9400;215.7494;776.0247;-376.4961;302.1363;974.2951;-355.3674;286.6796;1223.6098
-389.6782;214.7284;776.1643;-376.6171;301.3811;974.4186;-355.3331;286.1279;1223.7388
-389.4074;213.8762;776.2953;-376.6407;300.6509;974.4888;-355.3331;285.8952;1224.0941
-389.0754;212.8549;776.4034;-376.6737;299.9601;974.6075;-355.3331;285.5945;1224.4762
-388.7366;211.8151;776.6615;-376.6737;299.3006;974.6538;-355.4843;285.4940;1224.8940
-388.4288;210.8159;776.9432;-376.6905;298.7043;974.6913;-355.7844;285.4171;1225.5569
-388.0479;209.7425;777.1928;-376.6905;298.0584;974.8286;-355.8224;285.2333;1226.0484
-387.6389;208.6491;777.5050;-376.7391;297.4433;974.9968;-355.8224;285.0239;1226.5899
-387.1628;207.4956;777.8644;-376.8443;296.8240;975.1884;-355.8224;285.0239;1227.0938
