XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-401.2553;50.0561;894.2001;-389.4536;216.3043;1040.1854;-386.3163;215.5285;1301.4103
-356.0632;103.5060;854.6766;-390.5352;216.3043;1040.5419;-386.3163;215.4221;1301.7594
-354.2116;103.5060;854.6766;-391.7337;216.3043;1040.9290;-386.1851;215.4221;1302.1064
-352.2602;103.5060;854.6766;-392.9131;216.1029;1041.3358;-386.1851;215.4221;1302.5430
-349.8066;100.1304;857.7588;-394.1743;215.6797;1041.8344;-386.1851;215.4592;1303.0378
-347.5402;96.4101;860.9927;-395.3457;215.1821;1042.3698;-386.4475;215.7916;1303.5957
-345.1792;92.4062;864.5819;-396.3322;214.4849;1042.8388;-386.9566;216.4083;1304.1446
-342.6581;87.9719;868.5102;-397.2657;213.6601;1043.3189;-387.4446;216.9354;1304.6941
-340.0719;83.1062;872.6269;-398.0917;212.6765;1043.7832;-387.8160;217.2979;1305.1747
-337.3416;77.8507;877.2074;-398.8931;211.4308;1044.2728;-387.8160;217.2979;1305.5741
-334.5174;72.0903;881.9563;-399.7410;209.8477;1044.9376;-387.8160;217.2979;1305.9411
-331.3466;66.6241;887.9154;-400.7203;208.0030;1045.8044;-387.3829;217.2538;1306.2751
-328.2568;60.2566;893.6067;-401.4746;205.6247;1046.4980;-386.6183;216.7280;1306.6647
-324.9772;53.7567;900.0543;-402.1341;202.8533;1047.3265;-385.8094;216.3260;1307.0918
-321.5627;46.9883;906.8867;-402.4992;199.6648;1048.0732;-385.1596;216.3260;1307.5889
-318.0513;40.1025;914.2438;-402.6102;196.2214;1048.9357;-384.6488;216.3260;1308.0568
-314.4265;32.8540;921.9030;-402.6102;192.5002;1049.7669;-384.4690;216.3937;1308.6236
-310.6798;25.2532;929.9657;-402.6102;188.3817;1050.6532;-384.3975;216.7184;1309.0910
-306.8420;17.3726;938.3789;-401.5398;183.3964;1051.0708;-384.2225;217.3291;1309.6167
-302.9290;9.2816;947.3138;-401.0240;178.5055;1052.1986;-384.1323;217.7545;1310.0321
