RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-352.9552;112.3480;839.3780;-386.6444;194.3601;1042.5616;-392.5441;195.3514;1303.4795
-352.9656;112.2955;839.5875;-386.6969;194.2655;1042.7628;-392.3493;195.0942;1303.6901
-352.9807;112.2176;839.7693;-386.7659;194.1770;1042.9478;-392.0631;194.8751;1303.8630
-353.0027;112.0684;839.9802;-386.8657;194.0687;1043.1284;-391.7422;194.5087;1304.0555
-353.0165;111.9112;840.1078;-386.9468;193.9451;1043.2696;-391.4589;194.1010;1304.2493
-353.0173;111.7125;840.2355;-387.0180;193.8371;1043.4141;-391.1790;193.8241;1304.3999
-353.0344;111.5138;840.3968;-387.0892;193.7425;1043.5144;-390.9135;193.7236;1304.4509
-353.0344;111.4239;841.7791;-387.1574;193.6081;1043.5805;-390.8171;193.3757;1304.6188
-353.0165;111.1807;841.8658;-387.2196;193.4914;1043.6308;-390.7063;193.2541;1304.6909
-352.6093;110.8826;842.0173;-387.2924;193.3431;1043.6943;-390.6990;193.1842;1304.7555
-352.5439;110.8826;842.0173;-387.3455;193.1668;1043.7045;-390.6990;193.1842;1304.7727
-352.3610;110.8826;842.0173;-387.4289;192.9868;1043.7431;-390.6990;193.1842;1304.7923
-352.2564;110.5787;842.0605;-387.4968;192.8062;1043.7790;-390.7852;193.2697;1304.8227
-352.0753;110.2662;842.1735;-387.5618;192.6017;1043.7935;-390.8068;193.2697;1304.8258
-351.8992;109.9538;842.2435;-387.6160;192.4219;1043.8348;-390.8068;193.2697;1304.8440
-351.6160;109.5955;842.4116;-387.6776;192.2494;1043.9471;-390.8068;193.2692;1304.8850
-351.2867;109.1542;842.4979;-387.7574;192.0752;1044.0141;-390.6479;193.1626;1304.8980
-350.9758;108.7909;842.6491;-387.7998;191.8766;1044.0409;-390.4013;193.0385;1304.8996
-350.6279;108.4069;842.7694;-387.8461;191.6619;1044.0807;-390.2638;192.6094;1305.0247
-350.2254;107.9249;842.8129;-387.8865;191.4426;1044.1392;-389.9245;192.3155;1305.0488
-349.8566;107.4899;842.8818;-387.9137;191.1945;1044.1800;-389.6858;191.8707;1305.1381
-349.2712;106.9985;843.0430;-387.9224;190.9667;1044.1800;-389.2419;191.5950;1305.1468
-348.6550;106.5210;843.3432;-387.9259;190.7321;1044.2011;-388.9211;191.2112;1305.1694
-347.9241;105.9673;843.5513;-387.9772;190.4756;1044.2047;-388.6873;190.7814;1305.2000
-347.2321;105.4494;843.6913;-388.0060;190.3136;1044.2011;-388.3692;190.3866;1305.2212
-346.3723;104.7993;843.9877;-388.0448;190.1340;1044.1684;-387.9215;190.1724;1305.2452
-345.3676;104.1310;844.4607;-388.1126;189.9509;1044.1429;-387.6856;189.7299;1305.2589
-344.3064;103.3499;844.7814;-388.1594;189.8507;1044.0971;-387.3570;189.3145;1305.2452
-343.0940;102.3837;844.9445;-388.2961;189.8507;1044.0339;-387.0261;188.9308;1305.2452
-341.7763;101.4725;845.6777;-388.4346;189.8507;1043.9487;-386.6243;188.6104;1305.2252
-340.3880;100.4368;846.1398;-388.6206;189.8936;1043.8521;-386.1629;188.2362;1305.1660
-338.4777;99.3036;848.1248;-388.9291;189.9589;1043.8443;-385.5786;187.7151;1305.1501
-336.7773;98.0907;849.3191;-389.3703;190.0637;1043.8443;-384.7646;187.2375;1305.0469
-334.8439;96.7198;850.5335;-389.8716;190.0994;1043.8443;-384.0617;186.6940;1304.9933
-332.6176;95.2932;852.0956;-390.5866;190.1046;1043.9019;-383.2353;186.2739;1304.8632
-330.2174;93.7030;853.8127;-391.2952;190.1046;1043.9179;-382.8365;185.8958;1304.8558
-327.6593;92.0036;855.9194;-392.1894;190.0994;1044.0451;-382.8365;185.7820;1304.8558
-324.8564;90.0999;858.1778;-393.0805;190.0885;1044.0636;-382.8365;185.7820;1304.8558
-321.9350;87.9608;860.6624;-394.0890;190.0839;1044.1439;-382.8707;185.7820;1304.9150
-318.7920;85.6185;863.6256;-395.0827;189.9994;1044.1808;-383.2813;185.9810;1304.9150
-315.4001;83.2016;867.1192;-396.1694;189.9045;1044.2647;-383.8076;186.3607;1305.0228
-311.9486;80.4462;870.8177;-397.4751;189.8611;1044.6787;-383.8111;187.4361;1305.0872
-308.3186;77.3873;874.8335;-398.5960;189.4829;1044.7686;-384.2454;187.8344;1305.1776
-304.6401;74.2921;879.2445;-399.8740;188.8842;1044.9744;-384.3460;188.0722;1305.2110
-300.8343;70.9296;883.7947;-401.0828;188.1924;1045.1314;-384.3460;188.2308;1305.3417
-296.7891;67.3665;889.0533;-402.3258;187.1570;1045.3592;-384.3460;188.2308;1305.4231
-292.3977;63.5980;894.7874;-403.6219;185.9911;1045.7052;-384.2750;188.2308;1305.5266
-288.2521;59.7974;900.8895;-404.9305;184.4611;1046.1198;-384.0486;188.1105;1305.5913
-284.0284;55.8411;907.7110;-406.0377;182.8290;1046.4892;-383.9858;188.0024;1305.6919
-279.7007;51.7268;915.0104;-407.0721;180.9396;1046.9323;-383.9436;187.7759;1305.9204
-275.3125;47.5608;922.6937;-407.9966;178.7168;1047.4475;-383.7382;187.4190;1306.2238
-270.7801;43.1015;930.8604;-408.8469;176.0067;1048.0918;-383.4179;186.7616;1306.7330
-266.2475;38.4787;939.9329;-409.6092;172.7397;1048.9096;-382.9616;186.2086;1307.3722
-261.5096;33.7114;948.6368;-410.0696;168.9919;1049.8502;-382.1174;186.1060;1307.5440
-256.4523;28.5585;958.3315;-410.0696;164.7466;1051.0050;-381.4167;186.1060;1308.0074
