XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-6.1926;163.7928;858.1108;-26.4750;253.2119;1049.0531;-37.4760;262.8946;1315.2180
-6.0965;163.7645;858.0757;-26.4750;253.2119;1049.0531;-37.4612;263.1228;1315.1440
-6.0116;163.7645;858.0340;-26.4500;253.2370;1049.0677;-37.3655;263.2118;1315.1297
-5.8978;163.7645;857.9953;-26.4498;253.2614;1049.0887;-37.3542;263.3575;1315.1101
-5.7555;163.8178;857.9343;-26.4498;253.2794;1049.0677;-37.3352;263.4275;1315.0535
-5.5008;163.9439;857.9335;-26.4498;253.3164;1049.0677;-37.3352;263.5174;1315.0314
-5.3515;164.0741;857.9229;-26.4500;253.3403;1049.0607;-37.3352;263.5765;1315.0232
-5.3333;164.1630;857.8602;-26.4500;253.4126;1049.0544;-37.3429;263.5780;1314.9636
-5.1869;164.3196;857.8005;-26.4664;253.4943;1049.0392;-37.3513;263.5780;1314.9601
-5.0557;164.5002;857.7265;-26.4930;253.5781;1048.9996;-37.3556;263.5780;1314.9434
-4.7973;164.7461;857.7065;-26.5035;253.6688;1048.9793;-37.3843;263.5366;1314.9299
-4.7795;164.9215;857.5765;-26.5224;253.7648;1048.9353;-37.4191;263.5366;1314.8911
-4.5526;165.1929;857.5646;-26.5557;253.8859;1048.9019;-37.4191;263.5366;1314.8690
-4.2336;165.5739;857.5363;-26.5773;254.0226;1048.8694;-37.4197;263.5590;1314.8570
-4.1016;165.6993;857.3942;-26.5949;254.1272;1048.8102;-37.4191;263.5711;1314.8690
-3.9990;166.0217;857.2925;-26.5949;254.2614;1048.7724;-37.4197;263.5728;1314.8690
-3.7677;166.3888;857.2096;-26.5949;254.3705;1048.7321;-37.4239;263.6783;1314.8561
-3.6393;166.6933;857.1595;-26.5981;254.4910;1048.6966;-37.4239;263.7164;1314.8561
-3.1608;167.1841;857.0998;-26.5981;254.6385;1048.6563;-37.4086;263.7913;1314.8236
-3.0901;167.3836;856.9182;-26.6062;254.8194;1048.6012;-37.4239;263.8851;1314.7999
-2.9458;167.7058;856.7887;-26.6062;254.9632;1048.5456;-37.4227;263.9186;1314.7141
-2.6907;168.1102;856.7202;-26.6062;255.1374;1048.5065;-37.4086;263.9202;1314.6535
-2.5752;168.2729;856.4963;-26.6002;255.2873;1048.4599;-37.4086;263.9571;1314.6021
-2.2254;168.7497;856.4767;-26.5698;255.4239;1048.4322;-37.3859;263.9686;1314.5860
-2.2053;168.9802;856.2784;-26.5315;255.5489;1048.4249;-37.3804;263.9686;1314.5259
-2.0666;169.3004;856.2167;-26.4979;255.6595;1048.3914;-37.3514;263.9686;1314.4893
-1.7138;169.7059;856.1785;-26.4496;255.7646;1048.3914;-37.3178;263.9378;1314.4582
-1.5942;169.9575;856.0201;-26.4085;255.8706;1048.3914;-37.3104;263.8643;1314.4227
-1.3945;170.2530;855.9801;-26.2707;255.9627;1048.3916;-37.2786;263.7137;1314.3806
-1.1848;170.5243;855.8533;-26.2181;256.0387;1048.3916;-37.2704;263.5488;1314.3600
-1.1351;170.6947;855.6728;-26.1478;256.0764;1048.3916;-37.2473;263.2267;1314.3085
-0.8632;170.9758;855.6290;-26.0766;256.0875;1048.3713;-37.2245;262.8834;1314.3085
-0.7127;171.1240;855.4830;-25.9878;256.0875;1048.3655;-37.2089;262.4163;1314.3085
-0.5149;171.2931;855.3726;-25.9156;256.0875;1048.3594;-37.0940;261.8235;1314.3580
-0.3173;171.4435;855.2777;-25.8093;256.0213;1048.3497;-37.0347;261.3311;1314.3583
-0.1618;171.5164;855.1804;-25.7347;255.9370;1048.3175;-36.9890;261.0179;1314.3600
0.0040;171.5164;855.0539;-25.6185;255.7972;1048.2990;-35.6242;260.8088;1314.9861
