XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
25.2550;212.3441;893.5776;12.3090;302.3329;1133.1615;-16.0367;326.7512;1453.9587
25.3045;212.4182;893.5912;12.3230;302.4824;1133.1725;-16.0406;326.9917;1453.9587
25.3638;212.5034;893.6133;12.3584;302.6337;1133.2039;-16.0827;327.1920;1453.9587
25.4158;212.5865;893.6422;12.3943;302.7978;1133.2458;-16.1450;327.3894;1453.9451
25.4806;212.6835;893.6767;12.4295;302.9619;1133.2785;-16.5611;327.9766;1453.7650
25.5391;212.8007;893.7208;12.4365;303.1339;1133.2899;-16.7240;328.3525;1453.6897
25.5979;212.9208;893.7577;12.4365;303.3110;1133.2910;-16.7750;328.6873;1453.6897
25.6446;213.0518;893.8111;12.4365;303.5025;1133.2941;-16.9103;329.0397;1453.6897
25.7002;213.1733;893.8330;12.4216;303.7064;1133.2944;-16.9914;329.3588;1453.7146
25.7602;213.3192;893.8646;12.4055;303.9181;1133.2980;-16.9914;329.6539;1453.7348
25.8368;213.4741;893.8863;12.4055;304.1261;1133.3106;-16.9914;329.9467;1453.7383
25.9208;213.6451;893.9209;12.4055;304.3324;1133.3257;-16.9718;330.2495;1453.7456
26.0013;213.8352;893.9589;12.4308;304.5186;1133.3377;-16.9718;330.5235;1453.7456
26.0707;214.0032;893.9773;12.4579;304.7101;1133.3377;-16.9718;330.7802;1453.7456
26.1375;214.1805;893.9909;12.4759;304.9161;1133.3377;-16.9789;331.0295;1453.7226
26.1860;214.3569;893.9931;12.4929;305.1149;1133.3241;-17.0057;331.2843;1453.6912
26.2325;214.5353;893.9969;12.5058;305.3074;1133.3050;-17.0057;331.5089;1453.6812
26.3006;214.7288;893.9984;12.5133;305.5030;1133.2843;-17.0057;331.7669;1453.6667
26.3742;214.9402;893.9984;12.5236;305.7097;1133.2726;-16.9911;332.0497;1453.6582
26.4507;215.1604;893.9984;12.5390;305.9241;1133.2724;-16.9911;332.2878;1453.6578
26.5268;215.3915;893.9912;12.5720;306.1154;1133.2721;-16.9911;332.4940;1453.6490
26.5952;215.6247;893.9698;12.5994;306.3270;1133.2707;-17.0195;332.6806;1453.6463
26.6459;215.8480;893.9487;12.6198;306.5386;1133.2603;-17.0554;332.8697;1453.6308
26.7033;216.0825;893.9337;12.6251;306.7437;1133.2374;-17.0554;333.0826;1453.6206
26.7758;216.3497;893.9337;12.6251;306.9472;1133.2149;-17.0554;333.2789;1453.6206
26.8405;216.6065;893.9337;12.6251;307.1642;1133.1868;-17.0219;333.5145;1453.6206
26.9032;216.8831;893.9468;12.6251;307.3856;1133.1567;-16.9874;333.7513;1453.6244
26.9919;217.1849;893.9564;12.6251;307.6185;1133.1483;-16.9610;333.9760;1453.6321
27.1175;217.5011;893.9564;12.6355;307.8287;1133.1473;-16.9582;334.1343;1453.6321
