XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-377.3590;164.0219;789.0371;-388.5277;263.4893;980.3771;-377.5378;262.0608;1235.0401
-377.3769;164.0022;789.2395;-388.5277;263.8587;980.4298;-377.4598;262.0160;1235.1771
-377.3881;163.9675;789.5474;-388.5277;264.2971;980.4362;-377.4239;261.9236;1235.3840
-377.4242;163.9188;789.9998;-388.7381;264.6828;980.5338;-377.0338;261.4846;1235.5305
-377.4446;163.8223;790.5653;-389.0531;265.2096;980.7916;-376.7760;261.2570;1235.6977
-377.5091;163.6436;791.2833;-389.2641;266.2981;980.8591;-376.3748;260.2396;1235.9284
-377.5936;163.3515;792.2546;-389.6280;267.3929;981.0433;-375.9864;259.5189;1236.0894
-377.6730;162.8659;793.3635;-390.0049;268.9870;981.1126;-375.6896;258.8436;1236.2242
-377.7590;162.1997;794.8554;-390.4624;270.7369;981.2122;-375.4594;258.3361;1236.3092
-377.7590;161.2810;796.6881;-390.9791;272.7620;981.2720;-375.4594;258.2558;1236.3565
-377.7590;160.1727;798.8502;-391.5095;275.1982;981.2863;-375.4594;258.2558;1236.3565
-377.3800;158.0624;800.0125;-392.0672;278.0164;981.2931;-375.5402;258.2558;1236.3565
-377.3725;156.3660;803.0227;-392.7650;281.0048;981.4082;-375.5413;258.4749;1236.2703
-377.3725;154.6316;806.6609;-393.3891;284.3757;981.4518;-375.7073;258.7883;1236.2506
-377.3725;152.6611;810.8652;-394.0711;287.7935;981.8090;-375.7833;259.2804;1236.2506
-377.5825;150.4765;815.6761;-394.6739;291.3240;982.1915;-375.9363;260.0663;1236.2506
-378.0146;148.1602;821.1845;-395.2439;294.9360;982.7827;-376.0618;260.9365;1236.3212
-378.6673;145.6810;827.3310;-395.6498;298.4860;983.4543;-376.0618;261.8296;1236.5391
-379.5855;142.9346;834.1047;-396.2121;301.8114;984.4639;-376.0618;262.5954;1236.8199
-380.7397;140.0088;841.5476;-396.6766;305.1503;985.3348;-375.8723;263.2665;1237.1701
-382.1335;137.0026;849.7048;-397.2344;308.2492;986.2864;-375.8723;264.0716;1237.5727
