XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
10.5826;181.3224;783.7920;NaN;NaN;NaN;NaN;NaN;NaN
10.5826;181.1555;783.6089;NaN;NaN;NaN;NaN;NaN;NaN
10.2571;180.5271;782.8748;NaN;NaN;NaN;NaN;NaN;NaN
10.1182;180.3784;782.7121;NaN;NaN;NaN;NaN;NaN;NaN
9.9469;180.2896;782.6099;NaN;NaN;NaN;NaN;NaN;NaN
9.9469;180.0624;782.6099;NaN;NaN;NaN;NaN;NaN;NaN
9.9469;180.0624;782.6099;NaN;NaN;NaN;NaN;NaN;NaN
9.4217;179.4360;782.1244;NaN;NaN;NaN;NaN;NaN;NaN
9.1255;179.1457;781.9161;NaN;NaN;NaN;NaN;NaN;NaN
8.7627;179.0887;781.6569;NaN;NaN;NaN;NaN;NaN;NaN
8.7627;178.7172;781.6569;NaN;NaN;NaN;NaN;NaN;NaN
8.0213;177.9348;781.2157;NaN;NaN;NaN;NaN;NaN;NaN
6.0932;177.4542;779.5862;NaN;NaN;NaN;NaN;NaN;NaN
6.0932;176.9158;779.5862;NaN;NaN;NaN;NaN;NaN;NaN
6.0477;176.4458;779.7775;NaN;NaN;NaN;NaN;NaN;NaN
5.3543;176.0049;779.5862;NaN;NaN;NaN;NaN;NaN;NaN
4.1508;175.7860;778.2901;NaN;NaN;NaN;NaN;NaN;NaN
2.9858;174.4018;778.2901;NaN;NaN;NaN;NaN;NaN;NaN
2.3771;174.3009;777.8882;NaN;NaN;NaN;NaN;NaN;NaN
1.9150;173.6951;777.2146;NaN;NaN;NaN;NaN;NaN;NaN
0.6355;173.1978;777.2146;NaN;NaN;NaN;NaN;NaN;NaN
0.0569;172.4602;777.1382;NaN;NaN;NaN;NaN;NaN;NaN
-1.2116;172.1098;777.0145;NaN;NaN;NaN;NaN;NaN;NaN
-1.9379;171.5163;777.0145;NaN;NaN;NaN;NaN;NaN;NaN
-2.8306;170.8583;777.0145;NaN;NaN;NaN;NaN;NaN;NaN
-3.9364;170.2003;777.0603;NaN;NaN;NaN;NaN;NaN;NaN
-4.9179;169.5532;777.1058;NaN;NaN;NaN;NaN;NaN;NaN
-6.1197;168.6821;777.3139;NaN;NaN;NaN;NaN;NaN;NaN
-7.2997;167.8858;777.5021;NaN;NaN;NaN;NaN;NaN;NaN
-8.6233;166.9452;777.8217;NaN;NaN;NaN;NaN;NaN;NaN
-10.0427;165.6947;777.9016;NaN;NaN;NaN;NaN;NaN;NaN
-11.6653;164.4673;778.4698;NaN;NaN;NaN;NaN;NaN;NaN
-13.3999;163.1454;779.4702;NaN;NaN;NaN;NaN;NaN;NaN
-15.3332;161.7494;780.5423;NaN;NaN;NaN;NaN;NaN;NaN
-17.3478;160.2205;781.7674;NaN;NaN;NaN;NaN;NaN;NaN
-19.6317;158.6419;783.4725;NaN;NaN;NaN;NaN;NaN;NaN
-21.9780;156.9752;785.5383;NaN;NaN;NaN;NaN;NaN;NaN
-24.4612;155.1173;787.8707;NaN;NaN;NaN;NaN;NaN;NaN
-27.2200;152.7226;790.3304;NaN;NaN;NaN;NaN;NaN;NaN
-29.7901;150.8148;793.6005;NaN;NaN;NaN;NaN;NaN;NaN
-32.5177;149.9680;797.3820;NaN;NaN;NaN;NaN;NaN;NaN
-34.5693;148.7788;802.3155;NaN;NaN;NaN;NaN;NaN;NaN
-37.2615;148.1355;807.0280;NaN;NaN;NaN;NaN;NaN;NaN
-39.9088;146.1172;812.2370;NaN;NaN;NaN;NaN;NaN;NaN
-42.5614;143.8657;817.6941;NaN;NaN;NaN;NaN;NaN;NaN
-44.9027;142.5874;823.5094;NaN;NaN;NaN;NaN;NaN;NaN
-47.6790;140.5245;830.1296;NaN;NaN;NaN;NaN;NaN;NaN
