XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-492.6213;305.4080;906.6087;-444.4224;394.2645;1130.7002;-394.7239;385.8597;1456.3664
-492.6670;305.3241;906.8177;-444.4068;394.4546;1130.7205;-394.5655;385.7248;1456.3812
-492.7257;305.1027;907.1171;-444.4068;394.7705;1130.7226;-394.3767;385.4786;1456.3996
-492.7655;304.7070;907.6038;-444.4068;395.2047;1130.7226;-394.1434;385.1094;1456.4155
-492.9037;304.0396;908.3737;-444.5225;395.7158;1130.7226;-393.8677;384.5429;1456.4355
-493.2183;303.1687;909.3775;-444.6986;396.3801;1130.6871;-393.5731;383.7962;1456.4922
-493.6129;302.0105;910.7669;-444.9646;397.2950;1130.6871;-393.2687;382.8996;1456.6084
-494.1298;300.6776;912.4751;-445.3153;398.4030;1130.6871;-393.0143;382.0338;1456.8232
-494.6352;299.1412;914.4155;-445.7359;399.8689;1130.8958;-392.8379;381.1359;1457.1709
-495.0909;297.3133;916.7585;-446.2058;401.5314;1131.1880;-392.8379;380.2621;1457.6736
-495.4884;295.1072;919.5709;-446.8721;403.1487;1131.4665;-392.8379;379.3902;1458.2955
-495.7859;292.5160;922.8746;-447.5478;404.9477;1131.8485;-392.8905;378.6673;1459.0773
-496.0227;289.4169;926.7585;-448.3697;406.8300;1132.3758;-392.9985;378.3980;1459.9627
-496.1803;285.9890;930.8868;-449.3092;408.7529;1133.0119;-393.1262;378.3980;1460.9037
-496.3325;281.9339;935.8707;-450.3972;410.3114;1133.6366;-393.2492;378.3980;1461.8594
-496.3779;277.3550;941.4160;-451.6873;411.0586;1133.9270;-393.3875;379.4880;1462.8220
-496.3779;272.2364;947.6059;-452.9750;411.6550;1134.4576;-393.5221;380.9022;1463.8595
-496.3779;266.6169;954.4828;-454.1710;411.6550;1135.3958;-393.5221;382.4485;1464.9701
-496.3587;260.5254;961.9829;-455.8251;411.6550;1135.7780;-393.5221;384.1710;1465.9732
-496.2883;254.0116;970.0607;-457.6323;411.6442;1136.6530;-393.1815;385.8261;1466.8798
-496.1934;247.1138;978.7562;-459.2537;411.6442;1137.1919;-392.8801;387.0864;1467.8390
