XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
41.4149;280.0450;789.6043;NaN;NaN;NaN;NaN;NaN;NaN
41.5815;279.7255;789.9709;NaN;NaN;NaN;NaN;NaN;NaN
41.8443;279.0380;790.2634;NaN;NaN;NaN;NaN;NaN;NaN
42.4057;278.1428;790.8610;NaN;NaN;NaN;NaN;NaN;NaN
42.4488;276.7985;791.2054;NaN;NaN;NaN;NaN;NaN;NaN
42.7126;274.9520;792.1041;NaN;NaN;NaN;NaN;NaN;NaN
43.6308;272.8156;793.9986;NaN;NaN;NaN;NaN;NaN;NaN
43.7493;270.1728;794.3127;NaN;NaN;NaN;NaN;NaN;NaN
43.9300;268.4213;797.1449;NaN;NaN;NaN;NaN;NaN;NaN
45.2633;265.5251;799.2670;NaN;NaN;NaN;NaN;NaN;NaN
48.1144;262.0825;804.2711;NaN;NaN;NaN;NaN;NaN;NaN
50.1235;259.1326;806.8438;NaN;NaN;NaN;NaN;NaN;NaN
52.4833;256.0348;809.8567;NaN;NaN;NaN;NaN;NaN;NaN
55.2254;252.6254;813.2136;NaN;NaN;NaN;NaN;NaN;NaN
58.1432;249.2536;816.6562;NaN;NaN;NaN;NaN;NaN;NaN
61.1444;245.7354;820.0559;NaN;NaN;NaN;NaN;NaN;NaN
64.6671;241.8995;823.9019;NaN;NaN;NaN;NaN;NaN;NaN
69.1524;237.5505;828.5571;NaN;NaN;NaN;NaN;NaN;NaN
73.9933;233.2212;833.2147;NaN;NaN;NaN;NaN;NaN;NaN
79.3973;228.4026;839.0098;NaN;NaN;NaN;NaN;NaN;NaN
85.4037;223.4236;845.3388;NaN;NaN;NaN;NaN;NaN;NaN
91.9855;218.1384;852.0931;NaN;NaN;NaN;NaN;NaN;NaN
99.3281;212.6624;859.6120;NaN;NaN;NaN;NaN;NaN;NaN
107.0347;207.6073;867.8638;NaN;NaN;NaN;NaN;NaN;NaN
115.3320;202.1060;876.5746;NaN;NaN;NaN;NaN;NaN;NaN
123.7193;196.8368;885.9215;NaN;NaN;NaN;NaN;NaN;NaN
132.7915;191.2247;895.8396;NaN;NaN;NaN;NaN;NaN;NaN
142.3954;186.2528;905.8794;NaN;NaN;NaN;NaN;NaN;NaN
151.4590;181.5853;916.9686;NaN;NaN;NaN;NaN;NaN;NaN
160.6531;176.5424;928.5273;NaN;NaN;NaN;NaN;NaN;NaN
170.3475;170.8105;940.9589;NaN;NaN;NaN;NaN;NaN;NaN
179.0103;166.1128;953.8119;NaN;NaN;NaN;NaN;NaN;NaN
187.7800;161.5101;967.2367;NaN;NaN;NaN;NaN;NaN;NaN
197.2406;156.8050;980.7850;NaN;NaN;NaN;NaN;NaN;NaN
205.1966;153.4354;994.4040;NaN;NaN;NaN;NaN;NaN;NaN
214.5473;148.8335;1008.5482;NaN;NaN;NaN;NaN;NaN;NaN
222.2407;144.3888;1023.8190;NaN;NaN;NaN;NaN;NaN;NaN
230.2429;141.2401;1038.0828;NaN;NaN;NaN;NaN;NaN;NaN
237.9547;137.7304;1053.0839;NaN;NaN;NaN;NaN;NaN;NaN
245.7564;134.4050;1068.1713;NaN;NaN;NaN;NaN;NaN;NaN
251.9485;132.0964;1082.9680;NaN;NaN;NaN;NaN;NaN;NaN
258.5847;129.6877;1097.5310;NaN;NaN;NaN;NaN;NaN;NaN
264.8133;127.3547;1112.5384;NaN;NaN;NaN;NaN;NaN;NaN
268.8675;125.0547;1128.2541;NaN;NaN;NaN;NaN;NaN;NaN
274.0458;123.3458;1142.9391;NaN;NaN;NaN;NaN;NaN;NaN
278.1281;121.8831;1157.4459;NaN;NaN;NaN;NaN;NaN;NaN
283.3326;120.2408;1171.5803;NaN;NaN;NaN;NaN;NaN;NaN
287.3888;118.8512;1185.0803;NaN;NaN;NaN;NaN;NaN;NaN
290.9626;117.6356;1198.1910;NaN;NaN;NaN;NaN;NaN;NaN
295.2939;115.6902;1211.3359;NaN;NaN;NaN;NaN;NaN;NaN
299.0750;114.2688;1224.2257;NaN;NaN;NaN;NaN;NaN;NaN
302.8622;112.5601;1236.5442;NaN;NaN;NaN;NaN;NaN;NaN
306.5649;110.6342;1248.9765;NaN;NaN;NaN;NaN;NaN;NaN
310.7804;108.3697;1261.1867;NaN;NaN;NaN;NaN;NaN;NaN
312.0799;106.9626;1273.2447;NaN;NaN;NaN;NaN;NaN;NaN
315.4238;104.7383;1284.2788;NaN;NaN;NaN;NaN;NaN;NaN
317.9261;102.6676;1295.4046;NaN;NaN;NaN;NaN;NaN;NaN
321.3183;100.1623;1306.5488;NaN;NaN;NaN;NaN;NaN;NaN
325.0788;97.3513;1316.7028;NaN;NaN;NaN;NaN;NaN;NaN
328.2790;94.4337;1327.5098;NaN;NaN;NaN;NaN;NaN;NaN
331.6065;91.4333;1337.7260;NaN;NaN;NaN;NaN;NaN;NaN
334.8078;88.3142;1348.3917;NaN;NaN;NaN;NaN;NaN;NaN
338.0635;85.3077;1357.9381;NaN;NaN;NaN;NaN;NaN;NaN
340.8372;81.7721;1367.9411;NaN;NaN;NaN;NaN;NaN;NaN
343.9462;78.3262;1377.8461;NaN;NaN;NaN;NaN;NaN;NaN
346.4086;74.9147;1387.6699;NaN;NaN;NaN;NaN;NaN;NaN
349.3450;71.4684;1396.8842;NaN;NaN;NaN;NaN;NaN;NaN
352.1936;68.0804;1406.4338;NaN;NaN;NaN;NaN;NaN;NaN
354.7927;64.8612;1415.7745;NaN;NaN;NaN;NaN;NaN;NaN
357.5549;61.3066;1424.4338;NaN;NaN;NaN;NaN;NaN;NaN
359.6022;58.3462;1433.5805;NaN;NaN;NaN;NaN;NaN;NaN
361.7013;55.0918;1442.3688;NaN;NaN;NaN;NaN;NaN;NaN
363.6160;51.8962;1450.5565;NaN;NaN;NaN;NaN;NaN;NaN
365.2600;48.9619;1458.3976;NaN;NaN;NaN;NaN;NaN;NaN
366.7633;46.1916;1465.8579;NaN;NaN;NaN;NaN;NaN;NaN
368.0132;43.3444;1472.9473;NaN;NaN;NaN;NaN;NaN;NaN
369.4363;40.8353;1479.9692;NaN;NaN;NaN;NaN;NaN;NaN
369.6289;38.1408;1486.6200;NaN;NaN;NaN;NaN;NaN;NaN
370.6239;34.9505;1491.0825;NaN;NaN;NaN;NaN;NaN;NaN
371.0427;31.6242;1497.5050;NaN;NaN;NaN;NaN;NaN;NaN
372.1650;28.0403;1503.4730;NaN;NaN;NaN;NaN;NaN;NaN
372.2378;24.5157;1509.5898;NaN;NaN;NaN;NaN;NaN;NaN
372.2378;21.4322;1515.4418;NaN;NaN;NaN;NaN;NaN;NaN
372.2378;18.3763;1520.8568;NaN;NaN;NaN;NaN;NaN;NaN
371.8450;15.7412;1526.9739;NaN;NaN;NaN;NaN;NaN;NaN
371.5471;12.6301;1532.1482;NaN;NaN;NaN;NaN;NaN;NaN
