XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-23.7401;186.5130;860.3103;-54.8662;271.4710;1051.9927;-66.7934;284.3346;1317.6224
-23.6722;186.4406;860.2621;-54.8018;271.3683;1051.9328;-66.6914;284.2423;1317.5928
-23.6010;186.3690;860.2311;-54.7351;271.2828;1051.9039;-66.6212;284.1458;1317.5634
-23.5248;186.2913;860.2192;-54.6702;271.1994;1051.8670;-66.5317;284.0749;1317.5411
-23.4565;186.2172;860.2192;-54.5987;271.0938;1051.8314;-66.4684;283.9614;1317.5117
-23.3634;186.1566;860.2192;-54.5269;271.0100;1051.8133;-66.3824;283.8756;1317.4988
-23.3442;186.0808;860.2146;-54.4628;270.9252;1051.7915;-66.2816;283.8215;1317.4744
-23.2768;186.0046;860.2170;-54.3815;270.8036;1051.7246;-66.1996;283.7511;1317.4525
-23.1959;185.9349;860.2170;-54.3059;270.7225;1051.6995;-66.1101;283.7490;1317.4442
-23.1135;185.8724;860.2146;-54.2249;270.6273;1051.6655;-65.9889;283.7188;1317.4351
-23.0431;185.7636;860.1703;-54.1362;270.5317;1051.6401;-65.8738;283.6871;1317.4243
-22.9651;185.6806;860.1502;-54.0483;270.4340;1051.5995;-65.7553;283.6503;1317.4132
-22.8459;185.5943;860.1493;-53.9441;270.3452;1051.5694;-65.6518;283.6062;1317.3922
-22.7102;185.5039;860.1493;-53.8584;270.2624;1051.5245;-65.5528;283.5341;1317.3767
-22.6783;185.3254;860.1493;-53.7563;270.1830;1051.4868;-65.4415;283.4920;1317.3573
-22.5639;185.2315;860.1518;-53.6340;270.1150;1051.4773;-65.3457;283.4143;1317.3521
-22.4674;185.1127;860.1518;-53.5400;270.0131;1051.3945;-65.2116;283.3932;1317.3521
-22.3695;185.0165;860.1518;-53.4382;269.9162;1051.3379;-65.0657;283.3889;1317.3521
-22.2904;184.8868;860.1320;-53.3363;269.8325;1051.2924;-64.9221;283.3770;1317.3693
-22.2503;184.7427;860.0545;-53.2365;269.7544;1051.2452;-64.7640;283.3716;1317.3693
-22.1313;184.6462;860.0134;-53.1202;269.6691;1051.2282;-64.6422;283.3292;1317.3693
-22.0275;184.5119;859.9830;-53.0069;269.5683;1051.2049;-64.5523;283.2773;1317.3660
-21.9295;184.3730;859.9743;-52.9056;269.4815;1051.1836;-64.4131;283.2570;1317.3542
-21.7982;184.2489;859.9406;-52.7979;269.3789;1051.1473;-64.3067;283.1924;1317.3466
-21.7051;184.0939;859.9406;-52.7026;269.2846;1051.1198;-64.1902;283.1202;1317.3443
-21.6123;183.9566;859.9556;-52.5970;269.1922;1051.1157;-64.0872;283.0159;1317.3437
-21.4841;183.8536;859.9391;-52.5035;269.0905;1051.0917;-63.9904;282.9193;1317.3373
-21.4280;183.6828;859.9381;-52.3939;268.9762;1051.0643;-63.8978;282.8522;1317.3266
-21.3722;183.5255;859.9436;-52.2971;268.8736;1051.0459;-63.8028;282.8098;1317.2971
-21.2679;183.3660;859.9436;-52.1900;268.7931;1051.0404;-63.7153;282.7970;1317.2667
-21.1839;183.2230;859.9436;-52.0931;268.7095;1051.0314;-63.5941;282.7943;1317.2567
-21.1389;183.0628;859.9851;-52.0034;268.6300;1051.0208;-63.4888;282.7934;1317.2335
-21.0783;183.0038;860.1200;-51.9096;268.5298;1050.9871;-63.4164;282.7450;1317.1959
-21.0608;182.8870;860.1933;-51.8080;268.4528;1050.9865;-63.2999;282.7416;1317.1824
