XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-489.7587;271.4455;906.1920;-456.0646;359.9612;1128.1367;-402.1394;365.2134;1456.3908
-489.8608;271.4455;906.3090;-455.7704;360.0720;1128.1671;-401.8632;365.1883;1456.5250
-490.0438;271.4455;906.4881;-455.4540;360.5465;1128.2556;-401.4199;364.7254;1456.7117
-490.3546;271.4361;906.8311;-455.0057;360.8739;1128.2556;-401.0032;364.1793;1456.9544
-490.8146;271.2779;907.3153;-454.4944;361.4533;1128.2556;-400.5275;363.1829;1457.2583
-491.3967;270.9706;908.0734;-453.9848;362.1709;1128.1808;-399.9396;361.7114;1457.5560
-492.1029;270.4059;909.1863;-453.6674;363.2349;1128.1808;-399.0226;359.4440;1457.7168
-492.9019;269.6583;910.5063;-453.3915;364.2732;1128.1808;-398.2014;357.2790;1457.8895
-493.9039;268.6326;912.2488;-453.3167;365.5916;1128.2600;-397.4519;354.9187;1458.0656
-495.1402;267.3868;914.3408;-453.3167;366.9443;1128.3933;-396.9512;352.8701;1458.3340
-496.5673;266.0418;916.5076;-453.3167;368.2208;1128.5051;-396.6812;351.5615;1458.6831
-498.1940;264.4965;918.8694;-453.3717;369.6978;1128.7309;-396.6154;350.8446;1459.1799
-500.1058;262.7690;921.5562;-453.5394;371.3960;1129.0272;-396.6025;350.5197;1459.7796
-502.2341;260.8816;924.3958;-453.9225;373.5974;1129.5810;-396.5579;350.2968;1460.3228
-504.5714;258.7609;927.7027;-454.4049;376.1099;1130.3390;-396.4717;350.2968;1460.8948
-507.1217;256.5297;931.1658;-454.6812;378.3350;1131.0823;-396.4658;350.2968;1461.5151
-509.8313;254.1016;935.0199;-454.9325;380.4170;1131.7567;-396.4445;350.5206;1462.1396
-512.4804;251.2999;939.2682;-455.2503;381.4123;1131.9141;-396.4193;351.1516;1462.7818
-515.0052;248.0304;943.8514;-455.5662;382.4978;1132.3195;-396.3880;351.5568;1463.5184
-517.5049;244.3930;948.8946;-455.8712;384.2698;1133.2891;-396.2983;351.6265;1464.2606
-519.9584;240.1770;954.4472;-456.2700;385.3599;1134.0456;-396.1111;351.6265;1464.8752
-522.4211;235.4992;960.4610;-456.7210;386.0268;1134.7344;-395.8398;351.6265;1465.3531
-524.9313;230.3439;966.9981;-457.2599;386.0733;1135.3152;-395.5231;351.2523;1465.6484
-527.5510;224.8537;973.9935;-457.8802;386.0733;1135.8594;-395.1555;350.3856;1465.7850
-530.3347;219.1471;981.3328;-458.7928;386.0733;1136.3643;-394.6951;349.2567;1465.7850
-533.2318;213.3710;988.8873;-459.8494;385.0818;1136.7835;-394.2294;348.2085;1465.7850
-536.2911;207.6158;996.7395;-461.0608;383.7171;1137.3417;-393.6576;347.3789;1465.7613
-539.4091;201.7664;1004.6651;-462.4510;382.1677;1138.1655;-393.0076;346.6393;1465.7082
-542.6208;195.9308;1012.7768;-463.9139;380.4373;1138.9669;-392.2398;346.1885;1465.5981
-545.7861;189.9462;1020.9780;-465.5416;378.7220;1139.9904;-391.5408;345.5538;1465.5037
-548.8462;183.9204;1029.4403;-467.2926;376.8460;1140.9141;-390.8652;344.9547;1465.4925
-551.7804;177.8288;1038.2791;-469.1306;374.6834;1141.9809;-390.3525;344.3979;1465.4760
-554.4751;171.5095;1047.2428;-471.0394;372.6259;1143.0937;-389.8346;343.7124;1465.4117
-557.0491;165.2352;1056.7016;-473.2892;370.1337;1144.2137;-389.1827;342.8854;1465.4118
-559.2711;158.7211;1066.4401;-475.5893;367.3430;1145.4123;-388.4281;342.5621;1465.4118
-561.3193;152.1659;1076.6737;-477.8373;364.1698;1146.6334;-387.7022;342.5621;1465.4118
-561.9300;147.1941;1084.3669;-479.9694;360.3531;1147.2465;-387.0119;342.5621;1465.6385
-564.4042;139.2397;1097.3754;-482.1002;356.3787;1148.6095;-386.2220;343.1468;1465.8693
-565.4405;133.1303;1108.1423;-484.4088;352.3999;1150.3267;-385.3663;343.3653;1466.0368
-566.4774;127.1804;1119.1064;-486.7102;348.4619;1152.1527;-384.5573;343.4346;1466.3051
-567.2881;121.3003;1130.1101;-489.1019;344.7819;1154.2241;-383.7026;343.5279;1466.5534
-567.8741;115.5214;1141.1396;-491.3118;341.4692;1156.2850;-382.8518;343.7564;1466.8997
-567.9627;109.7805;1152.2220;-493.9424;337.5881;1158.8034;-381.8657;343.9256;1467.1272
-567.9627;103.4000;1162.5645;-496.5019;333.2777;1160.9142;-380.9573;344.3032;1467.4081
-567.9627;98.3633;1174.5227;-498.8651;328.6863;1163.2087;-380.0938;344.7358;1467.7573
-567.9014;93.2783;1186.0968;-501.0915;323.7441;1165.5338;-379.3031;345.1386;1468.1781
-566.8700;87.3193;1196.1101;-503.2334;318.4566;1167.8747;-378.5373;345.7727;1468.6322
-564.9118;77.2295;1198.5441;-505.7603;313.0705;1171.1773;-377.4117;346.4579;1468.7347
-563.8742;75.7691;1217.6415;-507.9793;307.4041;1174.2983;-376.4253;347.2495;1468.9673
-562.6420;72.7433;1228.6434;-509.9770;301.7084;1177.3266;-375.6309;347.7036;1469.4160
-562.6420;68.4161;1239.3591;-511.8559;296.1190;1180.5248;-374.8541;348.0801;1469.9317
-560.9389;63.6877;1249.1612;-513.5787;290.3790;1183.6911;-374.1393;348.6024;1470.5123
-558.5770;58.1518;1257.6203;-515.0949;284.5519;1186.7154;-373.5346;349.3293;1471.1747
-558.0245;56.1857;1270.0215;-516.5715;278.7464;1189.9607;-372.8849;349.9981;1471.7426
-555.3896;50.8805;1278.0596;-517.9269;272.9731;1193.2805;-372.3218;350.5216;1472.4098
-553.6375;47.4328;1287.9221;-519.1876;267.2261;1196.6100;-371.7155;350.9910;1472.9461
-550.6152;42.1362;1295.1789;-520.4191;261.5536;1200.0701;-371.1184;351.3238;1473.4436
-548.6835;39.1623;1304.7635;-521.4837;255.9746;1203.3957;-370.5735;351.5224;1474.0259
-546.3732;35.8494;1313.5782;-522.4937;250.5306;1206.8369;-369.9878;351.5717;1474.6088
-543.7767;32.3798;1321.7763;-523.4115;245.1877;1210.3135;-369.3545;351.6398;1475.1290
-541.0484;28.9995;1329.7091;-524.1747;239.9193;1213.7539;-368.8134;351.7103;1475.7834
-538.3036;25.8061;1337.4137;-524.7649;234.5449;1217.1352;-368.3005;352.1145;1476.2363
-535.3145;22.4051;1344.4590;-524.9838;229.0053;1220.2380;-367.9865;353.0197;1476.6152
-532.3469;19.2397;1351.2445;-525.2815;223.9966;1223.8444;-367.5444;353.6249;1476.8287
-529.7475;16.8922;1358.5240;-525.4938;219.2499;1227.3083;-367.1169;354.0622;1477.0400
-526.8785;14.2452;1364.9404;-525.5957;214.7402;1230.7067;-366.6780;354.3227;1477.2895
-523.9026;11.5702;1370.9130;-525.5957;210.4273;1233.8398;-366.2876;354.5225;1477.6706
