XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-484.9181;347.2507;910.3759;-436.4932;430.4478;1132.9242;-380.5011;429.4996;1460.4211
-484.9407;347.2983;910.4744;-436.5249;430.5721;1132.9846;-380.4795;429.5542;1460.4871
-484.9915;347.3729;910.5571;-436.5549;430.7002;1133.0488;-380.4636;429.6139;1460.5552
-485.0479;347.4620;910.6263;-436.5970;430.8324;1133.1169;-380.4515;429.6774;1460.6216
-485.1146;347.5552;910.6946;-436.6519;430.9629;1133.1880;-380.4429;429.7502;1460.6770
-485.2017;347.6453;910.7516;-436.7053;431.0953;1133.2520;-380.4429;429.8311;1460.7460
-485.3102;347.7447;910.7981;-436.7614;431.2406;1133.3288;-380.4429;429.9112;1460.8100
-485.4584;347.8461;910.8571;-436.8420;431.3851;1133.3961;-380.4488;429.9838;1460.8657
-485.6252;347.9554;910.9301;-436.9203;431.5313;1133.4528;-380.4712;430.0823;1460.9299
-485.9854;348.1009;910.9554;-437.0187;431.6711;1133.5061;-380.4893;430.1871;1460.9875
-486.1774;348.2361;911.0708;-437.1276;431.8218;1133.5688;-380.5110;430.2832;1461.0394
-486.2917;348.3849;911.2031;-437.2492;431.9751;1133.6348;-380.5419;430.3808;1461.0887
-486.4670;348.5515;911.2861;-437.3686;432.1419;1133.7130;-380.5726;430.4812;1461.1363
-486.7003;348.7253;911.3432;-437.5236;432.3208;1133.7983;-380.5911;430.5434;1461.1696
-486.9467;348.9094;911.4137;-437.6970;432.4913;1133.8714;-380.6202;430.5738;1461.2073
-487.2258;349.1114;911.4843;-437.8726;432.6595;1133.9461;-380.6625;430.6206;1461.2459
-487.5218;349.3151;911.5644;-438.0358;432.8102;1134.0065;-380.7325;430.6937;1461.2974
-487.8717;349.5372;911.5815;-438.2079;432.9553;1134.0697;-380.7949;430.7517;1461.3394
-488.2166;349.7719;911.6269;-438.3574;433.1073;1134.1444;-380.8736;430.8174;1461.3874
-488.7087;350.0362;911.6486;-438.5198;433.2440;1134.1936;-380.9504;430.8578;1461.4275
-488.9743;350.3055;911.6652;-438.6860;433.4007;1134.2613;-381.0195;430.8775;1461.4632
-489.3901;350.5666;911.6792;-438.8508;433.5376;1134.3171;-381.0969;430.9027;1461.4998
