XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
38.3242;220.9756;921.4945;18.6764;322.7472;1153.5205;-15.6962;356.9445;1473.8163
38.5090;220.6205;921.3915;18.9224;322.9264;1153.5757;-15.5755;356.7480;1473.8387
38.6843;220.2711;921.3915;19.2495;323.1339;1153.6235;-15.4925;356.5162;1473.8872
38.8817;219.9021;921.3915;19.5887;323.4497;1153.6595;-15.3872;356.3145;1473.8920
39.1043;219.4696;921.5235;20.0107;323.8091;1153.6826;-15.3579;356.0464;1473.9343
39.2296;218.8746;921.8472;20.4827;324.2104;1153.7084;-15.2901;355.7536;1473.9821
39.2296;217.9145;922.3322;21.0313;324.7950;1153.7176;-15.2502;355.3890;1473.9821
39.2296;216.6124;923.1057;21.6322;325.4738;1153.7239;-15.2263;355.2776;1473.9821
39.1225;215.1691;924.0118;22.3673;326.2521;1153.7264;-15.1980;355.2776;1473.9773
39.0119;213.6518;925.0044;23.1379;327.0874;1153.7334;-14.9263;355.2776;1473.9773
38.8778;212.0920;926.1108;24.0088;327.9708;1153.7612;-14.6524;355.5971;1473.9371
38.6392;210.5443;927.3002;24.8917;328.9530;1153.8581;-14.2607;355.9648;1473.9371
38.2748;209.0848;928.4689;25.8698;329.9171;1153.9367;-14.2333;356.7340;1473.9371
37.7347;207.7526;929.5769;26.8848;330.9472;1154.1011;-13.9472;356.9525;1474.0155
36.9507;206.4680;930.7830;27.8910;331.9786;1154.1609;-13.7180;357.2924;1474.0155
36.0078;205.3021;931.9407;29.0825;332.9300;1154.3684;-13.6552;357.3793;1474.2451
34.9382;204.3351;933.0827;30.3292;333.8664;1154.5934;-13.6552;357.5033;1474.4772
33.6391;203.4086;934.2695;31.7418;334.7815;1154.9188;-13.6552;357.8487;1474.6603
32.1265;202.6144;935.5415;33.2844;335.6705;1155.2314;-13.6552;358.3274;1474.7105
30.2740;201.8321;936.9951;34.8188;336.5012;1155.6982;-13.6552;359.0473;1474.8356
28.2479;201.1172;938.5728;36.2778;337.3756;1156.1700;-13.5722;359.9214;1475.0132
26.1971;200.5098;940.2361;37.6975;338.2726;1156.7744;-13.4649;360.7374;1475.1781
24.5093;200.0757;941.7681;38.9193;339.2354;1157.2691;-13.3047;361.5576;1475.3575
23.2077;199.7872;943.2317;39.9431;340.2349;1157.7271;-13.3047;362.2398;1475.5619
22.2666;199.5109;944.6726;40.8066;341.3010;1158.1411;-13.3047;362.6043;1475.7827
21.8747;199.2113;946.0652;41.5248;342.3114;1158.5416;-13.6251;362.6043;1475.9731
21.8747;198.9121;947.5510;42.1071;343.4360;1158.9619;-14.0382;362.6043;1476.1570
21.8747;198.5042;949.1130;42.4577;344.5856;1159.2889;-14.4744;362.2983;1476.4351
22.6281;198.1555;950.8327;42.7726;345.6553;1159.6315;-15.1469;361.8469;1476.6401
23.8076;197.6714;952.6277;42.9848;346.8414;1159.8613;-16.0335;360.9492;1476.8689
25.4798;197.2167;954.5251;43.0925;348.0488;1160.1933;-17.1462;359.9862;1477.0585
27.0213;196.6070;956.3722;43.1450;349.3439;1160.5939;-18.3727;358.7934;1477.2983
28.6754;195.8433;958.4222;43.2332;350.6330;1161.0396;-19.4617;357.5833;1477.5533
30.3689;194.8869;960.5652;43.2611;352.1463;1161.4717;-20.1859;356.7207;1477.8965
32.1529;193.7965;962.8677;43.4708;353.4563;1161.9384;-20.9818;356.1789;1478.1205
34.0817;192.2758;965.9639;43.6468;354.8441;1162.4116;-21.7384;355.8734;1478.3529
35.8194;190.0881;969.6079;43.8105;356.3374;1162.8962;-22.4165;355.6292;1478.5457
37.7050;187.8668;973.0489;44.0618;357.8875;1163.3440;-23.1363;355.5280;1478.5895
39.9079;185.5818;976.7740;44.3624;359.5347;1163.7702;-23.8675;355.3962;1478.5895
