XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-518.0895;250.7637;917.4954;-491.1801;352.5198;1138.5247;193.7263;295.5168;1863.7721
-518.1382;250.7905;917.5280;-491.1980;352.6021;1138.5255;193.6754;295.5778;1863.8045
-518.1926;250.8380;917.5592;-491.2108;352.6812;1138.5288;193.6267;295.6627;1863.8437
-518.2491;250.8974;917.5808;-491.2284;352.7641;1138.5314;193.5220;295.7428;1863.9158
-518.3055;250.9748;917.6006;-491.2482;352.8524;1138.5316;193.4466;295.7428;1863.9703
-518.3741;251.0575;917.6215;-491.2666;352.9392;1138.5325;193.3617;295.7428;1864.0283
-518.4447;251.1380;917.6645;-491.2827;353.0407;1138.5431;193.2614;295.7180;1864.0736
-518.5103;251.2419;917.6868;-491.3063;353.1552;1138.5431;193.2172;295.4582;1864.0736
-518.5892;251.3283;917.7155;-491.3350;353.2769;1138.5431;193.1793;295.2355;1864.0736
-518.6690;251.4262;917.7350;-491.3664;353.3952;1138.5370;193.1702;294.8259;1863.9663
-518.7549;251.5308;917.7422;-491.4089;353.5142;1138.5340;193.1702;294.6331;1863.9224
-518.8384;251.6380;917.7447;-491.4464;353.6440;1138.5165;193.1793;294.3761;1863.8396
-518.9215;251.7593;917.7459;-491.4905;353.7656;1138.5165;193.1899;294.1134;1863.7252
-519.0172;251.8825;917.7498;-491.5302;353.8903;1138.5165;193.2189;293.8272;1863.6310
-519.1167;252.0302;917.7459;-491.5650;354.0276;1138.5517;193.3539;293.4072;1863.4659
-519.2158;252.1915;917.7459;-491.5945;354.1523;1138.5734;193.3734;293.1529;1863.4080
-519.3181;252.3573;917.7482;-491.6201;354.2761;1138.5983;193.4713;292.8741;1863.2834
-519.4184;252.5297;917.7482;-491.6393;354.3994;1138.6180;193.4713;292.6046;1863.2834
-519.5245;252.7205;917.7482;-491.6497;354.5225;1138.6431;193.4713;292.4815;1863.2834
-519.6206;252.9083;917.7501;-491.6505;354.6479;1138.6641;193.3762;292.3474;1863.3186
-519.7171;253.1027;917.7517;-491.6514;354.7945;1138.6790;193.3561;291.8124;1863.3186
-519.8229;253.2962;917.7556;-491.6529;354.9411;1138.6946;193.3307;291.3501;1863.3186
-519.9209;253.5023;917.7607;-491.6517;355.0890;1138.7089;193.3213;290.7498;1863.2195
-520.0222;253.7130;917.7672;-491.6547;355.2419;1138.7184;193.3141;290.3993;1863.2129
-520.1086;253.9160;917.7703;-491.6547;355.3953;1138.7273;193.3141;290.0111;1863.2114
-520.1998;254.1162;917.7751;-491.6540;355.5529;1138.7479;193.3064;289.5043;1863.1460
-520.2886;254.3224;917.7954;-491.6517;355.7122;1138.7704;193.2895;289.0387;1863.1460
-520.3700;254.5271;917.7960;-491.6407;355.8917;1138.7945;193.2463;288.4946;1863.1460
-520.4536;254.7211;917.8020;-491.6174;356.0807;1138.8111;193.1145;288.1162;1863.2368
-520.5359;254.9220;917.8036;-491.6019;356.2505;1138.8298;193.1145;287.8389;1863.2368
-520.6195;255.1532;917.8036;-491.5962;356.4100;1138.8433;193.1145;287.5669;1863.2368
-520.7051;255.3787;917.8020;-491.5890;356.5641;1138.8599;193.1343;286.9951;1863.1508
