XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-371.2987;144.1761;839.2540;-384.4280;228.1745;1042.7720;-383.8679;230.4654;1303.5694
-371.3473;144.1125;839.1776;-384.4059;228.1856;1042.7202;-383.6160;230.2858;1303.4713
-371.4200;144.0117;839.0802;-384.3830;228.2462;1042.5862;-383.5798;230.2858;1303.3591
-371.4200;143.8556;839.0402;-384.4059;228.3548;1042.4227;-383.5495;230.2858;1303.2256
-371.4200;143.6206;838.9548;-384.4059;228.4682;1042.2376;-383.5406;230.3166;1303.0196
-371.4200;143.3216;838.8885;-384.4233;228.6124;1042.0298;-383.4894;230.4086;1302.8143
-371.4098;142.9851;838.8885;-384.5173;228.7807;1041.8564;-383.3808;230.5006;1302.5835
-371.3587;142.6844;838.8885;-384.6419;228.8650;1041.6030;-383.2157;230.5892;1302.3198
-370.8854;142.3057;839.8838;-384.9705;228.9754;1041.4670;-382.8571;230.6192;1302.0598
-370.6725;141.7615;839.9842;-385.2778;229.0489;1041.2359;-382.6511;230.6697;1301.7867
-370.4097;141.0945;840.1465;-385.8191;229.1350;1041.0606;-382.6511;230.7115;1301.4961
-370.1318;140.3571;840.4741;-386.2872;229.3493;1040.8648;-382.6511;230.8833;1301.3078
-369.7510;139.3732;841.0541;-386.6828;229.6006;1040.5761;-382.6880;231.2673;1301.1759
-369.3873;138.2660;841.7748;-387.4126;229.8829;1040.5541;-382.8179;231.4882;1301.1382
-369.0428;136.9840;842.5296;-388.1441;230.1435;1040.5541;-382.9554;231.7625;1301.1382
-368.4165;135.4150;843.5862;-389.0767;230.3556;1040.5541;-383.0548;231.9374;1301.1382
-367.6604;133.5108;844.7170;-390.2294;230.5097;1040.6494;-383.1001;232.1227;1301.2091
-366.9370;131.3462;846.0432;-391.5316;230.5097;1040.8767;-383.1559;232.3160;1301.2743
-366.0904;128.6975;847.6680;-392.8793;230.5097;1041.1464;-383.1712;232.5294;1301.4583
-365.3396;125.7102;849.8565;-394.3748;230.3278;1041.5048;-383.2266;232.8454;1301.6444
-364.5489;122.1601;852.2381;-395.8890;230.0610;1041.8388;-383.4181;233.3124;1301.9208
-363.8047;118.1522;854.9436;-397.5163;229.6185;1042.2511;-383.6256;233.6869;1302.2962
-362.8674;113.4911;858.1194;-399.1013;229.0716;1042.6385;-384.0269;234.0972;1302.7707
-361.8489;108.3440;861.6810;-400.7003;228.3333;1043.1460;-384.2126;234.2773;1303.2685
-360.7195;102.5769;865.8275;-402.3823;227.4545;1043.7583;-384.2126;234.2773;1303.7902
-359.6159;96.3593;870.4710;-404.0062;226.2639;1044.3894;-384.2126;234.2773;1304.2232
-357.9071;89.1484;875.9011;-405.6940;224.6679;1045.0523;-384.0404;234.0084;1304.6693
-356.6165;81.8290;881.7637;-407.3909;222.9037;1045.8464;-383.6671;233.6667;1305.0813
-355.3912;74.2638;888.0585;-408.9538;220.8048;1046.6562;-383.4785;233.3966;1305.6093
-354.2315;66.3728;894.8986;-410.5784;218.3346;1047.5627;-383.1241;233.3966;1306.0265
-352.7155;57.6907;902.5337;-412.0800;215.6057;1048.5148;-383.0933;233.3966;1306.5526
-351.2594;48.6267;910.2177;-413.5750;212.3216;1049.7077;-383.0368;234.0377;1306.9361
-349.9084;39.5891;918.9477;-414.9261;208.6720;1050.8318;-382.8672;234.2425;1307.3923
-348.5356;30.1598;928.1710;-416.2904;204.6278;1052.2469;-382.4909;234.6136;1307.7531
-347.2212;20.6327;938.2592;-417.2285;199.9487;1053.5466;-382.2985;235.1649;1308.1759
-345.8860;10.4403;948.2624;-417.9469;194.8823;1054.9709;-382.0331;235.4929;1308.7298
-344.5175;-0.0892;958.7758;-418.4203;189.4869;1056.6150;-382.0182;236.1111;1309.2987
-343.0839;-9.5539;970.4147;-418.8181;183.0734;1058.3320;-381.7463;236.4565;1309.8777
-341.7719;-19.9907;982.4317;-419.0955;176.5339;1060.5350;-381.3037;236.6442;1310.4633
-340.4722;-29.7241;995.1811;-419.0955;169.5314;1062.9776;-380.7120;236.7043;1310.9540
-339.2707;-40.0926;1008.4427;-419.0955;161.9653;1065.7820;-380.1065;236.8377;1311.3025
-338.2312;-50.5223;1022.4608;-419.0908;153.9186;1068.8990;-379.5420;236.9124;1311.6401
-336.3953;-56.5244;1035.8402;-418.6309;145.5494;1072.3295;-379.0866;237.0983;1311.8850
-335.1276;-67.0607;1049.3443;-417.7206;136.7951;1075.9742;-378.8740;237.3932;1312.1623
-333.6499;-76.5219;1062.9828;-416.7182;127.8979;1080.0410;-378.3351;237.3932;1312.6118
-332.2024;-85.7834;1076.7725;-415.7319;118.9400;1084.6582;-377.9501;237.3932;1313.0463
-330.7989;-95.0649;1090.7552;-414.5703;109.9935;1089.5796;-377.4444;237.3535;1313.5708
-329.3070;-104.2790;1104.5675;-413.0826;100.8656;1094.9332;-376.8850;237.2219;1313.9292
-327.9008;-112.9625;1118.6437;-411.4845;91.9791;1100.4884;-376.2012;236.8770;1314.4044
-326.3975;-121.3788;1132.5610;-409.5526;82.8980;1106.5273;-375.5421;236.3381;1314.9154
-324.9601;-128.6992;1146.8228;-407.4791;73.9254;1112.9590;-374.6855;235.5189;1315.4231
-323.5493;-136.9715;1160.6881;-405.2468;65.1515;1119.7148;-373.7573;234.4230;1316.0790
-321.7707;-145.0644;1174.1094;-402.6905;56.5395;1126.6765;-372.7608;233.0764;1316.9064
-318.2832;-152.3503;1188.5646;-400.1997;48.4416;1133.7956;-371.5214;231.3287;1318.1026
-316.4057;-158.7823;1201.5181;-396.8970;40.1360;1141.2864;-371.1650;230.5424;1318.4987
-314.6637;-165.3976;1214.1224;-394.0726;32.4907;1149.1490;-369.9212;229.0047;1319.4531
-313.0389;-172.0616;1226.1908;-390.8663;25.0960;1156.8768;-368.8193;227.3975;1320.6628
-311.2664;-178.0442;1237.9442;-387.3616;17.9744;1164.6150;-367.8457;225.8105;1321.9755
-309.0346;-184.4396;1249.2833;-383.6770;11.1296;1172.4422;-366.9302;224.3653;1323.2079
-307.1062;-190.1023;1260.2308;-379.5377;4.6637;1179.8487;-366.6527;223.2550;1324.2799
-304.8845;-195.6403;1270.7201;-376.3357;-1.4087;1187.8995;-364.7411;221.0567;1326.3214
-302.9152;-200.9997;1280.3603;-372.8266;-7.6007;1196.2247;-363.7083;219.5080;1327.4453
-300.3599;-205.9502;1290.1724;-369.3340;-13.2837;1204.1337;-362.2282;217.4403;1329.0337
-297.8420;-210.1884;1299.5518;-366.6188;-18.6237;1212.4983;-359.8779;214.8766;1330.9224
-295.2362;-214.6941;1308.0308;-362.6913;-23.3116;1219.9545;-359.1331;213.0778;1332.1560
-292.5709;-218.6214;1316.4392;-358.5350;-27.5128;1226.9698;-358.8466;211.5489;1333.2459
-290.1420;-222.2565;1324.0222;-354.7655;-31.3591;1233.9302;-358.1212;209.7894;1335.1246
-287.5168;-225.7290;1331.2731;-350.5299;-34.3283;1240.3244;-358.0240;208.6371;1336.3688
-284.7618;-229.4824;1338.2143;-346.8878;-37.8427;1247.2141;-357.7522;207.4237;1337.6516
-281.8106;-232.8766;1344.9023;-343.3869;-41.4522;1253.7723;-357.1065;206.1403;1339.1889
-279.0101;-236.1443;1350.8936;-339.6594;-44.2246;1259.8049;-356.7636;205.0249;1340.5252
-276.1124;-238.9355;1356.3399;-336.0834;-46.7655;1265.6860;-356.3448;203.8607;1341.7283
-273.1859;-241.5430;1361.3068;-332.7746;-48.9289;1271.2723;-355.8009;202.6007;1342.8014
-270.0947;-243.6761;1365.9424;-329.3384;-50.7795;1276.1158;-355.5195;201.3542;1343.8687
-266.9479;-245.3815;1370.0264;-326.2115;-52.2395;1280.8035;-355.0520;200.1589;1344.9197
-263.8865;-246.7913;1373.4828;-323.0726;-53.5011;1284.8407;-354.9383;199.1877;1345.9163
-260.8045;-248.0268;1376.7375;-320.1874;-54.6059;1288.8022;-354.7350;198.4292;1346.9628
-257.9468;-249.4341;1379.6023;-317.6503;-55.4396;1292.4123;-354.4499;197.8694;1348.3822
-255.1301;-249.9762;1382.0037;-314.9805;-55.9269;1295.1796;-354.2652;197.6985;1349.0809
-252.4543;-250.5719;1384.3024;-312.0976;-56.4031;1297.3532;-354.1657;197.6975;1350.0405
-249.9181;-250.5719;1386.2389;-309.8700;-56.4031;1299.5569;-354.1657;197.6486;1350.4160
-247.5087;-250.5719;1387.7377;-307.8431;-56.4031;1301.1140;-353.8114;197.5929;1350.6273
-245.2093;-250.3087;1388.9593;-306.0292;-56.0733;1302.4289;-353.2639;197.4791;1350.6273
-242.9567;-249.6761;1389.8553;-304.6705;-55.6946;1303.7772;-352.8027;197.4791;1350.6273
-241.0055;-249.0683;1390.3702;-303.4925;-55.0610;1304.6929;-352.8027;197.4791;1349.8344
-239.4051;-248.4706;1390.3702;-302.4377;-54.1894;1305.1995;-352.8027;197.9206;1348.6304
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
