XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-524.7333;233.3192;916.2938;-507.9605;331.4181;1139.4855;184.1749;275.7419;1858.0626
-524.6243;233.3844;916.8808;-507.8384;331.5612;1139.4917;199.2786;1350.5847;968.2004
-524.5630;233.3844;916.8808;-507.7017;331.7119;1139.4937;224.4415;1350.5847;963.2430
-524.4892;233.3844;916.8808;-507.5706;331.8571;1139.4988;226.6920;1350.5847;962.5258
-524.3145;233.7039;916.6592;-507.4353;331.9958;1139.4988;228.2611;1350.1939;962.5258
-524.1589;233.9402;916.5082;-507.2965;332.1284;1139.4988;230.0817;1348.9974;962.4904
-524.0286;234.1307;916.4030;-507.1472;332.2602;1139.4912;231.2118;1348.6399;962.3508
-523.9133;234.2589;916.3450;-506.9879;332.3793;1139.4712;232.8165;1347.7776;962.3508
-523.8008;234.3825;916.2912;-506.8340;332.4911;1139.4535;235.7585;1346.1397;962.5168
-523.7075;234.5007;916.2810;-506.6826;332.5983;1139.4446;236.1048;1345.9087;962.3508
-523.6188;234.6169;916.2535;-506.5271;332.7110;1139.4440;236.8949;1345.5777;961.6689
-523.5272;234.7447;916.2062;-506.3578;332.8209;1139.4264;240.1756;1343.7361;962.3805
-523.4429;234.8716;916.1492;-506.1853;332.9401;1139.4122;240.9357;1343.2458;961.7039
-523.3616;235.0459;916.0559;-506.0117;333.0599;1139.4030;241.0210;1343.2415;961.7039
-523.2838;235.2683;915.9557;-505.8147;333.1785;1139.3919;243.0273;1342.0969;961.7039
-523.2076;235.4235;915.9097;-505.6322;333.2989;1139.3826;243.5032;1341.7177;961.7039
-523.1269;235.5001;915.8981;-505.4474;333.4217;1139.3659;245.4789;1340.5648;961.7039
-523.0403;235.5982;915.8928;-505.2597;333.5530;1139.3599;245.4789;1339.6919;961.7689
-522.9478;235.7330;915.8474;-505.0745;333.6775;1139.3552;245.4789;1339.3001;961.7934
-522.8572;235.9068;915.8143;-504.8911;333.8089;1139.3552;233.7452;268.0176;1813.7202
-522.7470;236.0954;915.8024;-504.7144;333.9371;1139.3552;184.7597;267.5776;1859.8398
-522.6213;236.2541;915.8024;-504.5425;334.0698;1139.3722;184.1490;266.9893;1860.5273
-522.5166;236.3782;915.8024;-504.3621;334.2075;1139.3855;184.1490;266.9893;1860.6083
-522.4388;236.4819;915.8221;-504.1760;334.3414;1139.3931;184.1490;266.5559;1860.7657
-522.3472;236.6097;915.8296;-503.9885;334.4786;1139.4077;184.2538;266.1174;1860.7726
-522.2422;236.7584;915.8365;-503.8017;334.6076;1139.4109;184.2553;265.8100;1860.7726
-522.1672;236.9128;915.8382;-503.6176;334.7382;1139.4133;184.4766;265.4340;1860.7657
