XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-485.0957;319.8503;901.2416;-452.8172;405.5801;1125.3719;-406.8525;402.9770;1453.8899
-485.0769;319.5744;901.3653;-453.0841;405.4468;1125.4684;-407.0009;402.4378;1453.9514
-485.0769;319.2265;901.5478;-453.3682;405.3027;1125.5626;-407.1706;401.8658;1454.0391
-485.0758;318.8300;901.6903;-453.7293;405.1540;1125.6691;-407.3313;401.2805;1454.1307
-485.0758;318.3189;901.9764;-454.1505;404.9977;1125.7846;-407.5154;400.6536;1454.2581
-485.0758;317.7446;902.2380;-454.6523;404.8505;1125.9294;-407.7323;400.0531;1454.4158
-484.8971;317.1138;902.4244;-455.2363;404.7095;1126.1151;-407.9752;399.5177;1454.5819
-484.7110;316.4696;902.5548;-455.8659;404.4925;1126.2794;-408.2953;399.0672;1454.7975
-484.6113;315.7093;902.8003;-456.5472;404.2596;1126.4563;-408.6338;398.6344;1455.0346
-484.6113;314.8963;903.1878;-457.2377;403.9853;1126.6392;-409.0080;398.2423;1455.2849
-484.6113;313.9130;903.6520;-457.9628;403.6761;1126.8358;-409.3864;397.8515;1455.5337
-484.6430;312.8787;904.1194;-458.6804;403.2753;1127.0068;-409.7647;397.4732;1455.7618
-484.6785;311.7195;904.5975;-459.4067;402.8245;1127.1782;-410.1191;397.0117;1455.9792
-484.7398;310.5573;905.0238;-460.1515;402.2959;1127.2561;-410.4682;396.4767;1456.1694
-484.8040;309.2216;905.5052;-460.8798;401.6921;1127.3608;-410.8041;395.9439;1456.3476
-484.8609;307.7824;905.9684;-461.6326;401.0191;1127.4226;-411.1418;395.3294;1456.5174
-484.9038;306.2146;906.4279;-462.3423;400.2811;1127.4777;-411.4835;394.7646;1456.6698
-484.9126;304.5745;906.9158;-462.8781;399.5664;1127.6347;-411.9962;394.3951;1456.9059
-484.9126;302.8226;907.3892;-463.5525;398.6990;1127.7630;-412.3711;393.9610;1457.0417
-484.9126;300.9528;907.8668;-464.2448;397.7701;1127.8783;-412.6686;393.3565;1457.1304
-484.8826;299.0196;908.3008;-464.8882;396.7423;1128.0091;-412.9596;392.6828;1457.2110
-484.8434;296.9991;908.7445;-465.5080;395.6401;1128.1035;-413.2056;391.9658;1457.2699
-484.7909;294.8825;909.1804;-466.1022;394.4243;1128.2120;-413.4342;391.2288;1457.3033
-484.7155;292.6805;909.6291;-466.5962;393.1397;1128.3918;-413.7094;390.5297;1457.3698
-484.6208;290.4005;910.1366;-467.1103;391.7760;1128.5663;-413.9553;389.9003;1457.4198
-484.4869;288.0134;910.6601;-467.6193;390.2891;1128.6909;-414.2104;389.2127;1457.4863
-484.3228;285.5449;911.2108;-468.0775;388.7738;1128.8276;-414.5280;388.5408;1457.6190
-484.0989;282.9782;911.8216;-468.5695;387.2278;1128.9430;-414.8120;387.7698;1457.7707
-483.8329;280.3095;912.5065;-469.0625;385.6486;1129.0891;-415.0703;386.9274;1457.9423
-483.5131;277.5185;913.2416;-469.5462;384.0463;1129.2409;-415.3170;385.9651;1458.1452
-483.1118;274.6220;914.0360;-470.0102;382.4626;1129.3964;-415.5565;384.9144;1458.3754
-482.6643;271.5791;914.9287;-470.5276;380.8516;1129.4868;-415.7205;383.7355;1458.5643
-482.1452;268.4021;915.9053;-471.0574;379.2335;1129.5971;-415.8156;382.4515;1458.7302
-481.5955;265.0977;917.0250;-471.5061;377.6004;1129.7763;-415.9430;381.2207;1458.9251
-480.9577;261.6734;918.2527;-472.0084;375.9901;1129.9247;-415.9679;379.8413;1459.1332
-480.2535;258.1309;919.5719;-472.5167;374.3390;1130.1408;-415.9679;378.4191;1459.3733
-479.5328;254.4604;921.0356;-473.0507;372.7014;1130.4053;-415.9679;376.9591;1459.6503
-478.7735;250.6725;922.6616;-473.6094;371.0532;1130.7004;-415.9323;375.5069;1459.9831
-477.9901;246.6947;924.4674;-474.2424;369.4091;1131.0960;-415.8944;374.0536;1460.3772
-477.1623;242.5177;926.4595;-474.8866;367.7331;1131.5209;-415.8944;372.7164;1460.8094
-476.2615;238.0792;928.6487;-475.5293;366.0306;1131.9892;-415.8944;371.4526;1461.2702
-475.2404;233.4256;931.0695;-476.1958;364.2706;1132.5133;-415.9747;370.2465;1461.7640
-474.1022;228.4700;933.7891;-476.9320;362.4236;1133.0834;-416.0312;369.0478;1462.2656
-472.7439;223.2906;936.7667;-477.7248;360.5096;1133.7782;-416.1062;367.8946;1462.8185
-471.2706;217.8102;940.0389;-478.5391;358.4770;1134.5084;-416.2339;366.8134;1463.4131
-469.6242;212.0623;943.6313;-479.4327;356.2970;1135.3000;-416.2667;365.6567;1464.0543
-467.7531;206.0202;947.5284;-480.3333;353.9002;1136.1742;-416.3425;364.5970;1464.7673
-465.7238;199.6419;951.7429;-481.2765;351.3676;1137.0914;-416.3492;363.4873;1465.4672
-463.4609;192.9628;956.4081;-482.2834;348.5929;1138.0777;-416.3525;362.4439;1466.1492
-460.9693;185.9094;961.4506;-483.2429;345.9392;1139.1442;-416.3598;361.3842;1466.8644
-458.1619;178.5328;966.9208;-484.1358;342.8110;1140.0862;-416.3525;360.6577;1467.5798
-455.1363;170.8240;972.8437;-485.1054;339.2266;1141.1165;-416.3525;359.8626;1468.1940
-451.8178;162.8291;979.2087;-486.1154;335.3399;1142.3712;-416.3513;359.0499;1468.7720
-448.3287;154.5930;986.0645;-487.1725;331.1634;1143.6391;-416.0593;358.0695;1469.3153
-444.6124;146.1460;993.3201;-488.1878;326.6384;1145.0046;-415.7487;357.1327;1469.8343
-440.6909;137.4885;1000.9988;-489.0291;321.7649;1146.3446;-415.5209;356.3289;1470.2953
-436.4583;128.6444;1009.0897;-489.8335;316.6732;1147.8759;-415.2668;355.5584;1470.6648
-431.9603;119.7014;1017.6706;-490.6477;311.0081;1149.3348;-414.8998;354.7024;1470.9218
-427.1530;110.6380;1026.7059;-491.2273;304.9236;1150.7302;-414.4784;353.8658;1471.0760
-422.0212;101.5210;1036.2562;-491.2273;298.6698;1152.4139;-414.3809;353.3360;1471.2685
-416.5609;92.3715;1046.3479;-491.2273;292.3554;1154.5028;-414.3809;353.1429;1471.6198
-410.7722;83.2297;1056.9891;-491.1574;285.6183;1156.5501;-414.3809;353.0638;1471.8289
-404.6732;74.1471;1068.1836;-490.8099;278.4500;1158.5858;-414.4810;353.0598;1472.0123
-398.3028;65.1412;1079.8448;-490.1494;270.8366;1160.7694;-414.5416;353.0584;1472.1732
-391.6865;56.2663;1091.9548;-489.2245;262.9075;1163.1762;-414.5416;353.0218;1472.2907
-384.8823;47.5816;1104.4960;-488.0243;254.6030;1165.8942;-414.5416;352.8232;1472.3058
-377.8904;39.0331;1117.2992;-486.6167;246.0349;1168.8306;-414.2632;352.4915;1472.3058
-370.8075;30.7182;1130.4094;-484.7242;237.0269;1171.8265;-414.1302;352.0869;1472.3560
-363.9781;22.4789;1143.7560;-482.3389;227.5552;1175.0591;-414.0387;351.8210;1472.3058
-356.9645;14.6433;1157.2701;-479.7884;218.3168;1178.8888;-413.6257;351.1771;1472.2948
-349.7727;7.0874;1170.9756;-476.6939;208.8669;1182.3239;-413.2952;350.6361;1472.2948
-342.3540;-0.1209;1184.9417;-473.2275;199.3169;1186.3848;-412.9623;350.0320;1472.3262
-334.5276;-7.4480;1199.2578;-469.6851;189.9120;1190.9829;-412.6006;349.4030;1472.3262
-326.9238;-14.1058;1213.0690;-465.7827;180.2101;1195.6262;-412.2720;348.6473;1472.3289
-319.3922;-20.5022;1226.7822;-461.0269;170.2786;1199.9276;-412.1380;347.9414;1472.6215
-311.8687;-26.5943;1240.4228;-456.2582;161.0489;1205.5186;-411.9848;347.0852;1472.9204
-304.1843;-32.3849;1254.0656;-451.4193;151.9333;1211.1438;-410.8417;345.4179;1473.6335
-296.5472;-37.8359;1267.5432;-447.0827;142.8715;1217.3070;-410.0917;344.3540;1473.8175
-288.9105;-42.9650;1280.9143;-441.8607;133.4965;1223.5122;-409.8078;343.4249;1474.1126
-281.2720;-47.7936;1294.1952;-436.6198;124.7019;1230.6638;-409.3129;342.4875;1474.3282
-273.6051;-52.2013;1307.3503;-430.9416;115.7090;1237.2484;-408.4763;341.0702;1474.9338
-266.1444;-56.5524;1320.2899;-425.1471;107.4181;1244.2696;-407.7322;339.6611;1475.6690
-258.6473;-60.5893;1332.9514;-419.1451;99.3676;1251.3806;-406.7740;338.0969;1476.5865
-251.2172;-64.3580;1345.1948;-412.9366;91.6755;1258.7510;-405.7177;336.5398;1477.6247
-243.7520;-68.1417;1357.2351;-406.5502;84.3212;1266.4396;-404.8027;335.2027;1478.5335
-236.2699;-71.8545;1369.0056;-399.8701;77.2772;1273.9822;-403.6298;333.6316;1479.9476
