XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-525.9864;259.7662;908.3122;-504.6346;353.6952;1133.4714;311.5071;1315.6745;977.7303
-525.9888;259.9312;908.3264;-504.5209;353.8505;1133.4880;312.5334;1314.9631;977.5292
-526.0046;260.1137;908.3604;-504.4177;354.0078;1133.5172;312.9736;1314.6519;977.5292
-526.0279;260.2798;908.4018;-504.3209;354.1762;1133.5429;313.8188;1314.0957;977.5292
-526.0557;260.4735;908.4137;-504.2139;354.3534;1133.5595;314.3466;1313.7589;977.9557
-526.0874;260.6515;908.4430;-504.1058;354.5491;1133.5735;315.1324;1313.2921;978.5990
-526.1194;260.8208;908.4850;-504.0074;354.7472;1133.5970;316.0476;1312.7233;978.9384
-526.1699;261.0528;908.5251;-503.9076;354.9609;1133.6127;316.7362;1312.3151;979.6316
-526.2145;261.2763;908.5879;-503.8154;355.1761;1133.6354;316.7362;1311.7894;980.2691
-526.2744;261.5418;908.6202;-503.7336;355.3893;1133.6545;316.7362;1311.1001;980.3564
-526.3292;261.7938;908.6677;-503.6617;355.6035;1133.6882;192.8561;238.7947;1841.5999
-526.4037;262.0548;908.7200;-503.6006;355.8152;1133.7190;163.8879;237.9517;1867.9027
-526.4584;262.2697;908.7859;-503.5422;356.0396;1133.7540;163.5736;237.0531;1868.0004
-526.5540;262.5521;908.8152;-503.4803;356.2790;1133.7920;163.5676;237.0531;1868.0004
-526.6316;262.8298;908.8675;-503.4267;356.5265;1133.8579;163.5676;236.2454;1868.0004
-526.7303;263.1290;908.8958;-503.3761;356.7754;1133.9066;163.5676;235.5076;1867.9333
-526.8273;263.4358;908.9178;-503.3301;357.0205;1133.9708;163.5899;234.7638;1867.8238
-526.9471;263.7677;908.9184;-503.2962;357.2510;1134.0213;163.6967;233.9742;1867.6515
-527.0737;264.0965;908.9526;-503.2661;357.4816;1134.0721;163.9542;233.0439;1867.3175
-527.2269;264.4221;909.0000;-503.2535;357.7151;1134.1303;164.1885;231.9112;1866.9568
-527.3913;264.7565;909.0468;-503.2479;357.9429;1134.2075;164.3350;230.8801;1866.6850
-527.5538;265.1041;909.0813;-503.2479;358.1707;1134.2680;164.3570;229.7451;1866.5407
-527.7341;265.4561;909.0904;-503.2479;358.3886;1134.3183;164.3570;228.7185;1866.2919
-527.9269;265.8074;909.1053;-503.2498;358.5986;1134.3636;164.3350;227.7037;1866.1697
