XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-539.6190;276.7773;923.1203;-493.8877;376.7936;1141.9993;208.2253;170.2769;1822.5539
-539.5789;276.8538;923.2677;-493.7404;377.1226;1142.0467;207.7987;169.2087;1822.7557
-539.5789;276.9009;923.4216;-493.6404;377.4497;1142.0905;207.5084;168.0622;1822.7589
-539.5789;276.9009;923.6147;-493.5336;377.8036;1142.1305;207.1101;166.8932;1822.7589
-539.6097;276.9009;923.8515;-493.4246;378.1645;1142.1542;206.7305;165.5782;1822.7557
-539.6818;276.8205;924.1180;-493.3495;378.5265;1142.1556;206.5100;164.1178;1822.5718
-539.7948;276.6997;924.4490;-493.3129;378.9177;1142.1909;206.3342;162.1196;1822.1778
-539.9602;276.5162;924.8198;-493.3129;379.3265;1142.2322;206.3342;159.2796;1821.2457
-540.1920;276.2517;925.2959;-493.3129;379.7284;1142.2998;206.3342;156.1829;1820.0214
-540.5457;275.8607;925.8617;-493.4525;380.1176;1142.3941;206.5862;153.1755;1818.6093
-541.0399;275.3311;926.5765;-493.7294;380.4927;1142.4929;207.1400;149.8996;1816.6549
-541.5867;274.4003;927.2710;-494.1529;380.8536;1142.6367;208.0169;146.5318;1814.2325
-542.3816;273.2604;928.1823;-494.7399;381.1591;1142.7978;209.3145;143.2811;1811.2730
-543.4484;271.7760;929.3281;-495.5171;381.3782;1142.9560;210.8377;140.4603;1808.0142
-544.8187;269.9146;930.7441;-496.4953;381.4538;1143.1744;212.6197;138.1463;1804.5010
-546.5468;267.6237;932.4221;-497.6309;381.4538;1143.4076;214.1972;136.6558;1801.2889
-548.6379;264.8523;934.3798;-499.0318;381.4538;1143.6220;216.0355;136.2895;1797.7937
-551.0753;261.5685;936.6293;-500.7051;381.0880;1143.8418;218.3683;136.2638;1793.9035
-553.9451;257.6681;939.3243;-502.6171;380.4848;1144.1093;220.8807;136.2165;1789.6489
-557.1729;253.2216;942.3258;-504.7465;379.5898;1144.3727;223.4482;136.2165;1785.0084
-560.7525;248.1660;945.7300;-507.0311;378.4014;1144.6913;226.1273;136.2165;1780.1429
-564.6733;242.5514;949.5107;-509.5066;376.9262;1145.1235;229.1013;136.2165;1774.7647
-568.9321;236.3523;953.6767;-512.2156;375.0977;1145.5524;232.3722;136.2165;1768.9594
-573.4924;229.6071;958.2698;-515.1120;372.8902;1145.9972;235.5400;136.4251;1763.1682
-578.3310;222.2362;963.2405;-518.2656;370.2086;1146.4430;238.8121;137.4139;1757.1327
-583.4318;214.3278;968.7499;-521.6487;367.0490;1146.8625;242.2004;139.1346;1750.9412
-588.8266;205.8308;974.7890;-525.1056;363.6552;1147.4687;245.5822;140.0594;1744.4892
-594.4070;196.7848;981.3488;-528.7136;359.8207;1148.1053;249.1920;141.2956;1737.6867
-600.1604;187.2578;988.4542;-532.5333;355.5627;1148.8404;252.9406;142.4490;1730.4059
