XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
14.0211;151.4431;1028.3975;-19.1488;330.9316;1165.3946;94.2279;-171.9987;1592.4979
16.6629;147.7705;1033.8688;-19.0010;330.9966;1165.3668;94.3976;-171.9987;1592.4292
19.4153;142.8234;1041.0569;-18.8281;331.0755;1165.3530;94.6505;-171.9987;1592.4219
21.9534;136.9370;1049.6190;-18.6534;331.1818;1165.3321;94.9642;-171.9987;1592.3038
24.6796;130.6105;1058.9184;-18.4768;331.3115;1165.3145;95.2443;-172.0832;1592.0030
27.3220;123.6508;1069.2590;-18.2676;331.4618;1165.3145;95.4773;-172.1020;1591.9063
30.0395;116.4631;1079.9491;-18.0508;331.6348;1165.3145;95.7040;-172.2818;1591.6054
32.7212;109.2219;1091.0642;-17.8199;331.8393;1165.3145;95.8352;-172.6415;1591.1634
35.4841;101.7899;1102.5215;-17.5424;332.0679;1165.3322;95.9950;-172.9713;1590.7093
38.2122;94.4289;1114.1923;-17.1863;332.3247;1165.3786;96.1882;-172.9805;1590.5802
41.0260;86.9198;1126.1616;-16.8289;332.6819;1165.4368;96.4705;-173.2845;1590.0037
43.7371;79.6378;1138.1346;-16.4738;333.1080;1165.4932;97.2210;-173.7230;1589.0944
45.7289;73.6169;1149.5543;-16.1185;333.6375;1165.5492;98.5578;-174.2562;1587.9221
48.2768;66.8276;1161.6623;-15.7368;334.2722;1165.5875;100.6247;-174.6335;1586.7323
50.8517;59.8576;1173.9845;-15.3236;335.0088;1165.6375;103.2890;-174.8932;1585.4428
53.3751;52.9686;1186.3827;-14.9293;335.8108;1165.6631;106.7075;-175.1414;1583.4458
55.9337;46.0333;1198.6899;-14.4368;336.6676;1165.7070;110.5772;-175.1414;1582.1076
58.5130;39.0526;1210.9865;-13.8475;337.5942;1165.8016;114.8350;-175.1414;1582.1076
61.1157;32.1732;1223.3551;-13.1613;338.5867;1165.8938;119.1195;-174.4173;1582.1076
63.8630;24.8766;1235.8554;-12.1436;339.4508;1165.9312;123.8533;-171.0671;1582.7906
66.6004;17.7090;1248.2323;-11.1502;340.4134;1166.0358;128.8225;-168.2510;1584.3085
69.1268;10.8764;1260.3559;-10.1181;341.4049;1166.2225;134.3497;-165.6379;1585.2758
71.5817;4.2404;1272.2647;-8.9971;342.3788;1166.5387;140.3904;-162.4169;1586.6616
73.9196;-1.9770;1283.5415;-7.7560;343.2230;1166.9105;146.4053;-158.7627;1588.6155
76.0512;-8.3699;1294.6457;-6.3268;343.9212;1167.4050;152.0277;-154.7607;1591.1635
78.3324;-14.7477;1305.5754;-4.7025;344.4188;1167.9712;156.9065;-151.0682;1593.7014
80.4485;-20.8333;1316.3182;-2.9536;344.5627;1168.6522;161.0697;-148.1763;1595.7924
82.3671;-26.5941;1326.5744;-1.0447;344.5627;1169.4707;164.9432;-145.4621;1598.0582
84.2488;-32.5496;1336.5917;0.9371;344.5627;1170.3879;168.7861;-143.1833;1600.1890
85.7853;-39.0148;1346.6606;3.0580;343.9816;1171.3381;172.2089;-140.0354;1603.8385
87.3290;-44.7240;1356.3426;5.3887;342.9958;1172.3845;175.1558;-135.5367;1609.6672
88.6410;-50.2375;1365.4941;7.8903;341.6248;1173.5446;177.6953;-130.5547;1616.5029
89.7677;-55.3195;1374.0501;10.4029;339.8618;1174.8310;180.7974;-126.8972;1622.2841
90.6189;-60.3021;1382.3546;13.0517;337.6226;1176.1484;182.5547;-122.2582;1630.1987
91.1906;-65.1771;1390.2263;15.9709;334.8941;1177.6328;182.5547;-116.7975;1639.2915
91.5128;-69.8674;1397.7739;19.1456;331.6205;1179.2298;182.5547;-109.4961;1650.9024
91.5128;-74.3718;1404.9997;22.6859;327.5697;1180.7520;181.0880;-98.4575;1667.2717
91.5128;-78.6642;1411.9677;26.2764;323.2992;1182.7456;178.8389;-89.5845;1680.7023
91.1458;-82.6700;1418.5818;29.8891;318.8194;1185.0061;178.0311;-83.3684;1691.2116
90.5073;-86.5191;1424.8127;33.6035;313.8440;1187.2047;176.6908;-76.5593;1702.9460
88.8485;-88.7110;1430.9280;37.5256;308.4531;1189.6289;174.0796;-68.4505;1716.1622
87.9196;-91.8681;1436.8359;41.5145;302.6480;1192.2632;170.9137;-60.1301;1729.6062
86.8961;-94.9504;1442.1823;45.5657;296.5073;1195.1649;167.0495;-51.1296;1743.6357
85.7788;-97.8594;1446.9029;49.7310;290.0030;1198.3985;162.1347;-41.3471;1758.1772
84.4820;-100.6467;1451.3493;53.8748;283.3404;1201.9977;157.1953;-32.1637;1771.8318
83.0454;-103.3370;1455.4403;57.9642;276.5707;1205.8411;152.5065;-24.0491;1784.3914
81.5215;-105.8126;1459.2303;61.9513;269.5544;1209.8125;147.1461;-14.9138;1797.5838
79.8487;-108.0559;1462.7616;66.1083;262.3204;1214.3805;138.7051;-1.6828;1812.8347
78.1030;-110.1875;1465.9957;69.9258;255.4214;1219.1202;135.6444;6.6213;1824.0943
76.2997;-112.1750;1468.9524;73.6438;248.2495;1223.8304;131.4974;15.3059;1835.7894
74.5079;-114.0637;1471.6609;77.4453;240.9586;1229.0850;120.8369;29.8865;1850.3230
72.7399;-115.8314;1474.0777;81.1225;233.7734;1234.6608;110.8788;42.9958;1863.2236
71.0957;-117.5239;1476.1745;84.3900;226.4558;1239.9773;104.1754;49.8346;1873.3497
69.4060;-119.0577;1478.0657;87.2678;219.2772;1245.7633;98.0249;57.4149;1883.0947
67.7768;-120.5089;1479.7915;90.1147;212.1408;1251.7604;90.1025;67.4864;1893.2850
66.1760;-121.8357;1481.3624;92.8295;205.1286;1257.9803;81.4140;78.0083;1903.0532
64.5692;-123.0357;1482.8456;95.3022;198.2804;1264.2903;72.7046;88.1718;1912.1273
63.0229;-124.1385;1484.1529;97.4513;191.5447;1270.6193;64.3327;98.1111;1920.6389
61.5001;-125.0977;1485.3060;99.4278;185.0601;1277.0975;55.2860;108.7714;1928.7377
60.0400;-126.0114;1486.3459;101.1007;178.7155;1283.5093;47.6927;117.5964;1936.2476
58.6073;-126.8361;1487.2455;102.5060;172.6674;1289.9199;39.9193;126.7209;1943.3535
57.1879;-127.5015;1488.0145;103.6876;166.9028;1296.2580;31.8804;135.7099;1949.8922
55.8520;-128.1680;1488.7082;104.6721;161.4265;1302.5213;24.1430;144.0901;1955.9087
54.4964;-128.6608;1489.2461;105.4505;156.2107;1308.7240;16.2563;152.6615;1961.4315
53.1735;-129.0959;1489.7195;106.1290;151.2634;1314.8445;8.1849;161.4185;1966.4734
51.7779;-129.3684;1490.1485;106.6290;146.6067;1320.8689;0.2380;169.4421;1970.9748
50.3945;-129.3786;1490.5735;107.0716;142.2306;1326.8140;-8.0652;177.0166;1974.9070
48.9602;-129.3786;1490.9168;107.3763;138.1914;1332.6037;-16.0309;183.5075;1978.3983
47.5221;-129.3786;1491.2500;107.5183;134.3647;1338.1125;-24.1231;188.9022;1981.5537
46.1672;-129.1733;1491.6602;107.5183;130.7664;1343.4475;-32.1687;194.3192;1984.3847
44.5593;-128.5703;1492.2449;107.5183;127.3855;1348.4492;-39.6465;198.4092;1987.1227
43.0766;-127.9439;1493.1217;107.2441;124.2283;1353.1737;-47.0238;202.4570;1989.5423
41.6220;-127.1858;1493.8315;106.8494;121.3250;1357.6731;-53.8076;206.0858;1991.8179
40.3427;-126.4300;1494.3963;106.3958;118.5782;1361.9653;-60.8728;210.9393;1993.5862
39.2751;-125.6694;1494.8881;105.8168;116.0522;1365.9962;-67.4363;215.1842;1995.1535
38.4590;-125.0058;1495.3398;105.2767;113.7544;1369.8835;-73.9288;219.5151;1996.3845
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
