XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-379.9355;169.3568;784.2104;-380.4124;260.9515;980.9491;-370.8470;246.8413;1237.7091
-379.8650;169.3059;784.2104;-380.2575;260.8615;980.9392;-370.2558;246.7903;1237.0412
-379.7864;169.2388;784.2104;-380.1050;260.7504;980.9322;-370.0216;246.7782;1237.0154
-379.7186;169.1477;784.1650;-379.9231;260.7484;980.9106;-369.8704;246.7782;1237.0028
-379.6086;169.0658;784.1650;-379.7066;260.7255;980.8665;-369.7117;246.7782;1236.9721
-379.4906;168.9577;784.1650;-379.5226;260.6793;980.8638;-369.5023;246.7911;1236.8475
-379.3792;168.8861;784.1452;-379.3305;260.5357;980.8197;-369.2019;246.7966;1236.6680
-379.2532;168.7628;784.1228;-379.1201;260.3982;980.7666;-368.7925;246.8040;1236.6391
-379.1078;168.6352;784.1156;-378.9184;260.3046;980.7387;-368.4373;246.8763;1236.4539
-378.9597;168.5109;784.0970;-378.6997;260.2296;980.7094;-368.0503;246.9991;1236.1957
-378.7804;168.3809;784.0727;-378.4642;260.1704;980.6898;-367.6906;247.1960;1235.9862
-378.6125;168.2239;784.0019;-378.2688;260.0136;980.6512;-367.2043;247.2543;1235.6259
-378.3973;168.0633;783.9911;-378.0195;259.8888;980.6254;-366.9004;247.3988;1235.5099
-378.2126;167.9139;783.9885;-377.7842;259.7388;980.5922;-366.5398;247.4456;1235.3955
-378.0206;167.7732;783.9885;-377.5798;259.5512;980.5601;-366.1510;247.4937;1235.2496
-377.8108;167.6214;783.9570;-377.2998;259.4985;980.5131;-365.9112;247.5262;1235.1419
-377.5640;167.4444;783.9570;-377.0718;259.3862;980.5131;-365.6403;247.5262;1235.1319
-377.3014;167.2587;783.9570;-376.9239;259.1995;980.5131;-365.2327;247.5570;1235.0293
-376.9961;166.9828;783.9570;-376.9078;258.9524;980.5342;-364.7792;247.5971;1235.0150
-376.7468;166.7109;784.0819;-376.9078;258.8017;980.5676;-364.5281;247.8002;1235.0150
-376.5662;166.3398;784.2602;-376.9078;258.4113;980.5743;-363.9764;247.8102;1235.0293
-376.5662;165.8696;784.5822;-377.0891;258.1402;980.7488;-363.6554;248.1270;1235.1181
-376.5662;165.0746;784.9275;-377.4710;257.6438;981.1214;-363.1713;248.2716;1235.3253
-376.6382;164.1125;785.4823;-377.9552;257.1735;981.4951;-362.6707;248.2918;1235.5992
-377.0957;162.7818;786.2057;-378.4416;256.9276;981.6991;-362.3758;248.2918;1235.8699
-377.7666;161.0440;786.9827;-379.1162;256.5171;981.9121;-362.0165;248.2918;1236.1387
