XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
28.5079;200.7193;904.0056;-9.0588;289.9174;1138.5995;-46.4510;309.1696;1459.4773
28.3777;200.8825;904.0060;-9.1481;290.1343;1138.5695;-46.5859;309.4569;1459.3951
28.2583;201.0729;904.0072;-9.2230;290.3558;1138.5499;-46.6948;309.7102;1459.3405
28.1553;201.2714;904.0220;-9.3040;290.5840;1138.5424;-46.7445;309.9634;1459.3132
28.0565;201.4679;904.0220;-9.3871;290.8329;1138.5424;-46.9032;310.2700;1459.2943
27.9772;201.6581;904.0272;-9.4824;291.0942;1138.5361;-46.9788;310.6077;1459.2692
27.9268;201.8596;904.0298;-9.5417;291.3567;1138.5361;-46.9832;310.8846;1459.2692
27.8798;202.0899;904.0298;-9.5826;291.6137;1138.5361;-47.0915;311.1420;1459.2578
27.8505;202.3254;904.0325;-9.6312;291.8837;1138.5226;-47.0975;311.3997;1459.2414
27.8205;202.5839;904.0355;-9.6786;292.1508;1138.5226;-47.0975;311.6999;1459.2414
27.8046;202.8535;904.0520;-9.7180;292.4287;1138.5121;-47.0975;311.9712;1459.2815
27.8046;203.1521;904.0775;-10.2716;293.0952;1138.5011;-46.7556;312.9530;1459.4934
27.8046;203.4645;904.0922;-10.6180;293.5420;1138.5001;-46.3402;313.7323;1459.6517
27.8338;203.7808;904.0922;-10.8549;293.9159;1138.4628;-46.1325;314.3625;1459.7425
27.8823;204.1043;904.0922;-11.0034;294.2491;1138.4531;-46.1239;314.9206;1459.7425
27.9480;204.4508;904.0795;-11.1404;294.5809;1138.4221;-46.1239;315.3799;1459.7425
28.0217;204.8239;904.0529;-11.2513;294.9280;1138.3969;-46.1325;315.7793;1459.7355
28.1128;205.2372;904.0444;-11.3476;295.2939;1138.3743;-46.1662;316.1721;1459.7199
28.1873;205.6572;904.0282;-11.4214;295.6522;1138.3506;-46.1949;316.5351;1459.7120
28.2787;206.1043;904.0025;-11.4869;296.0204;1138.3252;-46.2455;316.9131;1459.6974
28.3971;206.5667;903.9515;-11.5555;296.4052;1138.2929;-46.3444;317.2997;1459.6785
28.5401;207.0327;903.8844;-11.6159;296.8061;1138.2541;-46.3453;317.6335;1459.6677
28.6880;207.5357;903.8248;-11.6810;297.1967;1138.2067;-46.4062;318.0195;1459.6486
28.8363;208.0649;903.7639;-11.7668;297.6026;1138.1721;-46.4249;318.4156;1459.6350
28.9690;208.6173;903.7134;-11.8118;298.0275;1138.1276;-46.5339;318.7407;1459.6193
29.1041;209.2050;903.6615;-11.8798;298.4696;1138.0732;-46.6191;319.0507;1459.5551
29.2372;209.8037;903.6089;-11.9420;298.9191;1138.0359;-46.7821;319.4118;1459.5482
29.3892;210.4328;903.5456;-12.0163;299.4114;1138.0119;-46.9759;319.7619;1459.4942
29.5331;211.0684;903.4616;-12.0861;299.9038;1137.9735;-47.0600;320.1614;1459.4810
29.6728;211.7322;903.4219;-12.1246;300.3870;1137.9559;-47.1125;320.4461;1459.4568
29.8044;212.4259;903.3816;-12.2097;300.9009;1137.9559;-47.2103;320.6659;1459.4678
29.9319;213.1352;903.3743;-12.2794;301.4032;1137.9559;-47.4413;321.1227;1459.4678
30.0772;213.8591;903.3303;-12.3247;301.9310;1137.9559;-47.6248;321.4244;1459.4810
30.2060;214.5926;903.2919;-12.4299;302.5065;1137.9636;-47.8440;321.7744;1459.4922
30.3421;215.3620;903.2732;-12.4959;303.0783;1137.9737;-47.9754;322.0026;1459.5858
30.4868;216.1570;903.2675;-12.5739;303.6744;1137.9797;-47.9894;322.2318;1459.7019
30.6566;216.9548;903.2675;-12.6491;304.2954;1137.9985;-48.1923;322.4890;1459.8096
30.8312;217.7869;903.2675;-12.7110;304.9588;1138.0630;-48.5749;322.6766;1459.8119
31.0154;218.6754;903.2936;-12.7531;305.6440;1138.1463;-48.6261;322.7407;1460.0838
31.1894;219.5604;903.3584;-12.7531;306.3249;1138.2044;-48.9958;322.8277;1460.1617
31.3896;220.4674;903.4160;-12.7531;307.0326;1138.3001;-49.3451;322.9729;1460.2331
31.6119;221.3945;903.4879;-12.7427;307.7865;1138.4067;-49.6811;323.0241;1460.3836
31.8412;222.3320;903.5807;-12.6589;308.5257;1138.5253;-50.1793;323.0780;1460.5000
32.0731;223.2724;903.6968;-12.5563;309.2700;1138.6044;-50.3900;323.1667;1460.5268
32.3190;224.2032;903.7947;-12.3938;310.0239;1138.7666;-50.4101;323.1848;1460.7809
32.6055;225.2128;903.9187;-12.1953;310.7834;1138.8627;-50.6708;323.2492;1460.8490
32.9059;226.2305;904.0857;-11.9773;311.5505;1139.0046;-51.2833;323.7968;1460.9157
33.2643;227.2640;904.2367;-11.7775;312.3308;1139.1154;-51.5417;324.0683;1461.0333
33.6356;228.3001;904.3382;-11.6025;313.1366;1139.2558;-51.9867;324.5028;1461.0543
34.0374;229.4025;904.5041;-11.4443;313.9873;1139.3918;-52.6079;324.9967;1461.0876
34.4745;230.5320;904.6716;-11.3347;314.8453;1139.5623;-52.8853;325.3985;1461.0953
34.9114;231.6480;904.8241;-11.2267;315.7343;1139.6975;-52.9168;325.5854;1461.4358
35.3883;232.7808;904.9585;-11.1413;316.6564;1139.8302;-53.3110;326.0534;1461.4358
35.8541;233.9145;905.1082;-11.0796;317.5969;1139.9607;-53.3480;326.4544;1461.4358
36.3139;235.1167;905.2818;-10.9732;318.5578;1140.1255;-54.2087;327.8984;1461.4344
36.7944;236.3163;905.3633;-10.9048;319.5630;1140.2994;-54.6676;328.8839;1461.3564
37.3027;237.5394;905.3633;-10.8491;320.5675;1140.4476;-54.7741;329.4005;1461.3564
37.9207;238.4733;905.3633;-10.7592;321.6240;1140.6440;-55.2807;330.2848;1461.4344
38.4766;239.6127;905.3188;-10.6618;322.6684;1140.7731;-61.3223;335.1587;1463.3095
39.0259;240.7971;905.3188;-10.5749;323.7687;1140.9596;-62.8973;336.9527;1463.6228
39.5690;242.0317;905.3188;-10.4850;324.8720;1141.0965;-62.9278;337.4345;1463.7235
40.1343;243.3264;905.4051;-10.3852;325.9756;1141.1818;-63.4412;338.5905;1463.8448
40.7085;244.7211;905.5010;-10.2912;327.1381;1141.3610;-63.5358;339.5052;1464.0302
41.2977;246.1179;905.6329;-10.2044;328.2846;1141.4631;-63.6135;340.1115;1464.1244
41.8929;247.4945;905.7261;-10.1086;329.4371;1141.5631;-63.6135;340.5472;1464.5231
42.4322;248.9472;905.8717;-10.0266;330.6521;1141.7599;-63.6036;340.9109;1464.6623
42.9782;250.3915;906.0330;-9.9658;331.8540;1141.8808;-63.6036;341.2259;1465.0975
43.5225;251.8770;906.2053;-9.9019;333.0661;1142.0090;-63.6135;341.6883;1465.4321
44.0936;253.4508;906.3553;-9.8207;334.3366;1142.2135;-63.6373;342.2540;1465.8774
44.6566;255.0572;906.4871;-9.7563;335.5498;1142.3151;-63.7023;342.8631;1466.0985
45.2378;256.6901;906.5997;-9.6796;336.8146;1142.4972;-63.8094;343.5156;1466.2994
45.7836;258.3247;906.7177;-9.6033;338.0719;1142.6131;-63.8970;344.2486;1466.4489
46.3813;260.0199;906.8359;-9.5469;339.3155;1142.7624;-63.9012;345.0517;1466.6470
46.9326;261.6769;906.9299;-9.5209;340.5830;1142.9053;-63.9982;345.8497;1466.7927
47.5005;263.3928;906.9977;-9.4691;341.8411;1143.0226;-64.0477;346.6701;1466.9476
48.0273;265.1615;907.0714;-9.4042;343.1192;1143.1627;-64.1507;347.4400;1467.0458
48.5651;266.9565;907.2126;-9.3639;344.3966;1143.2787;-64.2316;348.1853;1467.1851
49.0982;268.7596;907.3436;-9.3135;345.7157;1143.4298;-64.3617;348.8696;1467.2927
49.5821;270.5451;907.4924;-9.3050;346.9740;1143.4637;-64.3961;349.6724;1467.4161
49.9933;272.4337;907.7863;-9.2816;348.2825;1143.6009;-64.5181;350.3607;1467.5049
50.5266;274.2751;907.9235;-9.2435;349.6068;1143.6903;-64.6462;351.1140;1467.5750
51.1038;276.1265;908.0020;-9.2237;350.9649;1143.8001;-64.9091;351.7895;1467.5935
51.7293;277.9744;908.1118;-9.1428;352.4834;1144.1050;-65.2041;351.9609;1467.6191
52.0076;279.1802;908.6315;-9.0337;353.9050;1144.2358;-65.4964;352.1653;1467.7297
52.6259;280.8703;909.1576;-8.8831;355.4249;1144.3997;-65.9172;352.1653;1467.7854
53.2714;282.5866;909.4375;-8.7030;356.9781;1144.5500;-66.3780;352.1653;1467.8872
54.0968;284.2061;909.9651;-8.5288;358.7116;1144.7575;-66.8948;352.1007;1467.9553
55.1028;285.8490;910.6486;-8.3266;360.5219;1145.0119;-67.2588;351.7407;1468.1172
56.3332;287.5003;911.5018;-7.7316;362.1844;1145.4544;-67.8434;351.2291;1468.1172
57.6804;288.9748;912.6468;-7.1716;364.1389;1145.6627;-68.3123;350.9142;1468.1172
59.2102;290.3276;914.0247;-6.6176;366.4273;1146.0335;-68.8004;350.5747;1468.1148
60.8978;291.5669;915.5875;-6.0503;368.9206;1146.4019;-69.1825;350.5420;1468.1148
62.7942;292.7553;917.1877;-5.3271;371.6964;1146.9980;-69.5522;350.5420;1468.1148
64.8481;293.7413;919.0849;-4.5508;374.6245;1147.6358;-69.5522;350.3641;1468.2295
67.1968;294.6209;921.2049;-3.7230;377.6853;1148.3178;-69.5522;350.2094;1468.3318
69.8307;295.4357;923.5347;-3.0762;380.7976;1148.9240;-64.4284;349.0696;1468.5856
72.8671;296.1658;926.1872;-2.3267;383.9646;1149.4049;-63.0018;349.0696;1468.6882
76.0209;296.6851;928.9516;-1.5938;387.2413;1150.0316;-62.7604;349.0696;1469.2341
79.6055;297.1714;932.0130;-0.8086;390.7008;1150.8746;-62.4795;350.7508;1469.4622
83.4284;297.4614;935.4499;0.1116;394.1722;1151.7151;-62.3403;352.6316;1469.5711
87.6134;297.6857;939.2341;1.0962;397.7128;1152.6482;-62.3385;354.2387;1469.5852
92.3121;298.0968;943.1562;2.1907;401.2611;1153.6310;-62.2447;355.8847;1469.6567
97.1365;298.0968;947.2394;3.3975;404.7667;1154.5891;-62.2205;357.2114;1469.7302
101.9402;298.0968;951.6511;4.8414;408.1425;1155.3834;-62.1464;358.6155;1469.7302
106.9249;297.6881;956.4810;6.0203;411.6247;1156.6743;-62.0298;359.3878;1469.7302
111.9847;296.9680;961.6830;7.4575;414.8563;1157.8654;-61.8367;359.8552;1469.6325
117.1283;296.0007;967.3169;8.9906;417.9403;1159.0358;-61.5856;360.0386;1469.4529
122.0814;294.7610;973.2221;10.6201;420.8189;1160.1759;-61.3310;360.0386;1469.2516
127.2058;293.2598;979.4020;12.3696;423.5792;1161.4004;-60.9454;360.0386;1468.9970
132.3749;291.3991;986.2281;14.1352;426.1870;1162.7081;-60.4991;359.5900;1468.5639
137.5979;289.2725;993.4701;16.0020;428.6444;1164.0811;-59.8603;358.7606;1468.2261
142.8341;286.9181;1000.8613;17.9307;430.9590;1165.5637;-59.2129;357.5929;1467.6639
148.1367;284.4591;1008.6628;19.9837;433.1237;1167.1430;-58.7232;356.0094;1466.8144
153.4316;281.7555;1016.6177;22.0916;435.1376;1168.7167;-57.5427;354.4193;1466.2463
158.7275;278.9591;1024.9710;24.2967;436.7840;1170.0753;-56.6522;353.1769;1465.6347
163.9446;276.1233;1033.5536;26.6530;438.1547;1171.5292;-56.0146;351.9904;1464.8857
169.4809;273.2879;1041.8157;29.0908;439.3035;1173.0036;-55.1423;351.2355;1464.5307
174.8254;270.3960;1050.8834;31.6322;440.1131;1174.4327;-54.3750;351.0038;1464.5307
179.9480;267.0110;1059.4652;34.1602;440.1220;1175.7126;-53.6766;350.9562;1464.5307
184.9994;263.7235;1068.3124;36.4962;440.1220;1176.5921;-52.9905;350.7585;1464.7042
189.8578;260.3141;1077.2259;39.3227;440.1220;1177.9339;-52.1929;350.7732;1464.9829
192.9137;258.1465;1086.7684;42.2422;439.5034;1179.1453;-51.4610;350.9246;1465.0634
196.7845;255.2172;1095.7793;45.1872;438.5087;1180.2557;-50.6088;350.9246;1465.5722
201.6076;251.3276;1104.4908;48.2377;437.1302;1181.2689;-50.0338;350.9246;1465.8946
205.8018;247.2649;1113.1761;51.3209;435.4928;1182.2871;-49.3515;351.3272;1466.4940
210.0511;242.8563;1121.7714;54.4924;433.5180;1183.3060;-48.9195;351.7573;1466.8328
214.0511;238.0950;1130.3481;57.7328;431.1448;1184.2996;-48.3571;352.2860;1467.5311
217.4360;233.3643;1139.2881;60.9811;428.3788;1185.3212;-47.9587;353.0197;1468.1881
221.0261;228.7443;1148.2049;64.2188;425.2230;1186.3658;-47.5270;353.6921;1468.9769
224.5747;224.0259;1156.9441;67.4199;421.6999;1187.4808;-47.1727;354.2155;1469.8079
228.2053;219.2476;1165.4202;70.5372;417.9776;1188.5490;-46.9650;354.6178;1470.5682
231.6638;214.3512;1173.7236;73.7037;414.0363;1189.7226;-46.8787;355.0717;1471.3940
234.7931;209.8649;1181.9322;73.7037;409.8843;1189.7226;-46.7313;355.6407;1471.3940
237.5527;205.4487;1189.7113;73.7037;405.6924;1189.7226;-46.5353;355.8496;1471.3940
240.4895;200.0693;1197.0669;-270.6264;189.6686;1161.2374;77.7366;455.2779;1425.9916
243.2377;195.2016;1204.4498;NaN;NaN;NaN;NaN;NaN;NaN
245.8700;190.4090;1211.5028;NaN;NaN;NaN;NaN;NaN;NaN
248.4728;185.7238;1218.2403;NaN;NaN;NaN;NaN;NaN;NaN
250.7415;181.0406;1224.4547;NaN;NaN;NaN;NaN;NaN;NaN
253.2145;176.4209;1230.7286;NaN;NaN;NaN;NaN;NaN;NaN
255.6805;171.8834;1236.5985;NaN;NaN;NaN;NaN;NaN;NaN
256.3034;168.0739;1242.3260;65.6085;339.2418;1187.2090;-27.1310;422.6798;1488.9603
257.9632;164.1765;1247.6940;85.4887;334.7924;1194.6514;-36.9979;382.4186;1488.9603
259.8297;160.3247;1252.6121;94.3300;334.7924;1200.4530;-36.9979;382.4186;1490.5472
261.7414;156.4139;1257.0144;94.3300;334.7924;1200.4530;-36.9979;382.4186;1490.5472
263.8747;152.4375;1261.0732;102.9309;338.4661;1207.7748;-38.8305;369.7160;1490.5472
266.1623;148.7931;1264.9096;109.2993;338.4661;1212.3773;-39.4598;363.5162;1488.6940
268.2605;144.9119;1268.1969;114.2917;338.4661;1215.6998;-39.4598;360.1379;1487.6870
270.3970;141.0311;1271.1553;118.2826;336.4388;1218.3664;-39.4598;358.1858;1487.6870
272.4813;137.2261;1273.9179;121.5801;333.7453;1220.7116;-39.0760;357.1051;1487.6870
274.5090;133.3919;1276.4492;124.3417;330.7278;1222.7923;-38.3399;356.1480;1487.8137
276.3602;129.9305;1278.8321;126.8144;327.7840;1224.6542;-37.7842;355.6030;1488.2163
278.1610;126.5459;1280.9479;129.0458;324.8121;1226.4388;-37.3447;355.3459;1488.5360
279.8812;123.3860;1282.9164;131.0751;321.8774;1228.0536;-36.7875;355.1616;1488.8609
281.4361;120.4735;1284.7376;132.9546;319.0606;1229.5466;-36.1779;354.9332;1489.1145
282.9122;117.7629;1286.4664;134.6400;316.3549;1230.8767;-35.5038;354.7427;1489.3388
284.2425;115.1435;1287.9838;136.1772;313.7620;1232.0937;-34.8481;354.6056;1489.5122
285.4547;112.6618;1289.2773;137.6124;311.3617;1233.2077;-34.1497;354.4203;1489.6392
286.6571;110.4074;1290.4756;138.8851;309.0980;1234.1051;-33.3839;354.4203;1489.8004
287.6941;108.3021;1291.5611;140.1093;306.9764;1234.9276;-32.6910;354.4203;1489.8004
288.6711;106.2644;1292.4702;141.1954;304.9347;1235.6019;-31.9529;354.5567;1489.8004
289.5156;104.4672;1293.3127;142.1598;303.0419;1236.1376;-31.2329;354.6741;1489.7658
290.3730;102.6936;1293.9880;143.0108;301.2479;1236.5451;-30.4405;354.8656;1489.6535
291.0747;101.0965;1294.5064;143.7252;299.5750;1236.8117;-29.6514;355.0829;1489.5156
291.7537;99.6196;1294.9312;144.3848;298.0134;1236.9316;-28.9533;355.3233;1489.3112
292.2260;98.2425;1295.1506;144.9257;296.6134;1236.9316;-28.1451;355.4430;1489.1808
292.6349;96.9636;1295.1506;145.3792;295.3647;1236.9316;-27.2609;355.4430;1489.0997
292.9461;95.8948;1295.1506;145.7327;294.2590;1236.6976;-26.4469;355.4430;1488.9927
293.1151;94.9376;1294.9631;146.0466;293.3599;1236.3163;-25.3845;355.2080;1488.9623
293.2102;94.2396;1294.6360;146.1768;292.6390;1235.7807;-24.3746;354.8302;1488.9515
293.2982;93.8829;1294.3785;146.1768;292.0143;1235.1243;-23.2197;354.2853;1488.9415
293.2982;93.7369;1294.0288;146.1768;291.4646;1234.3922;-22.0877;353.7667;1488.9170
293.2982;93.4761;1293.5840;146.1172;290.9573;1233.6061;-20.9997;353.2229;1488.8806
293.1842;93.1468;1293.0212;145.9909;290.5190;1232.7485;-20.0937;352.7391;1488.7364
293.1423;93.1157;1292.4384;145.8311;290.1599;1231.8546;-19.2146;352.2563;1488.5938
293.1423;93.1157;1292.0427;145.6330;289.8194;1230.9715;-18.3255;351.8558;1488.3746
