XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-527.3874;242.3281;908.4025;-514.2502;354.0995;1125.7525;157.0786;307.8929;1864.5812
-527.3700;242.2214;908.4231;-514.5619;354.1683;1125.7317;156.4781;309.1944;1864.8947
-527.3476;242.1002;908.4576;-514.8804;354.2219;1125.7303;155.9292;310.4361;1864.8947
-527.3303;241.9702;908.5142;-515.1911;354.2565;1125.7303;155.3521;311.7970;1864.8947
-527.3136;241.8285;908.5823;-515.4956;354.2814;1125.7303;149.4965;1404.7600;976.6032
-527.2996;241.6819;908.6880;-515.7990;354.3053;1125.7397;146.5796;1406.2509;976.6032
-527.2875;241.5223;908.8051;-516.0996;354.3257;1125.7432;143.4007;1407.8286;976.6032
-527.2875;241.3257;908.9479;-516.4099;354.3647;1125.7739;143.4007;1407.8286;977.3676
-527.2875;241.1107;909.1273;-516.7256;354.4078;1125.8033;140.1298;1409.4072;978.7421
-527.3069;240.8322;909.3497;-517.0572;354.4587;1125.8261;136.7320;1411.0163;979.8993
-527.3312;240.4952;909.5834;-517.3950;354.4931;1125.8291;133.2804;1412.6488;981.4252
-527.3682;240.1271;909.8590;-517.7471;354.5262;1125.8317;130.2219;1414.1161;982.9983
-527.3690;239.7569;910.1057;-518.1238;354.5627;1125.8405;127.2414;1415.5995;984.5787
-527.3969;239.2636;910.4310;-518.5050;354.6086;1125.8760;124.5493;1416.9116;985.4130
-527.4186;238.7274;910.7739;-518.9148;354.6401;1125.9110;121.7211;1418.2228;986.0392
-527.4621;238.1860;911.1701;-519.3283;354.6567;1125.9355;118.3473;1419.7741;986.8595
-527.4843;237.5853;911.5986;-519.7710;354.6693;1125.9547;115.3659;1421.0822;986.8595
-527.5025;236.8734;912.0166;-520.2228;354.6864;1125.9883;112.2397;1422.4736;986.8595
-527.5347;236.0934;912.5174;-520.6870;354.7162;1126.0406;108.7714;1423.9284;986.3159
-527.5347;235.2007;913.0142;-521.1504;354.7594;1126.0717;105.5383;1425.2269;984.6185
-527.5347;234.2251;913.6021;-521.6382;354.8175;1126.1067;102.6660;1426.4316;982.8465
-527.5262;233.1532;914.2750;-522.1194;354.8975;1126.1372;99.9407;1427.5643;980.8581
-527.5003;231.9671;915.0527;-522.6002;355.0261;1126.1879;97.3663;1428.6159;978.1932
-527.4763;230.7130;915.9414;-523.1111;355.2023;1126.2295;94.6045;1429.7726;975.3223
-527.4468;229.3903;916.9329;-523.6290;355.4119;1126.2758;90.5776;1431.4380;973.1152
-527.4141;227.9870;918.0334;-524.1483;355.6556;1126.3171;88.4887;1432.2358;968.4995
-527.3534;226.4990;919.2346;-524.6862;355.9544;1126.3739;85.2938;1433.4974;964.5175
-527.2850;224.9126;920.5632;-525.2139;356.2946;1126.4178;81.7874;1434.8258;959.7521
-527.2315;223.2212;922.0282;-525.7418;356.7005;1126.4635;79.6992;1435.5481;953.6392
-527.1557;221.4244;923.5969;-526.2827;357.1545;1126.5201;77.1956;1436.4696;947.9687
-527.0727;219.5308;925.3240;-526.8293;357.6434;1126.5831;73.7627;1437.6844;942.2870
-526.9692;217.5314;927.1873;-527.3955;358.1296;1126.6472;69.6134;1439.1146;936.7832
-526.8483;215.4193;929.1816;-527.9710;358.6369;1126.7265;66.7264;1439.8672;929.3531
