XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
-490.3728;249.8651;919.1308;-456.4951;363.8974;1128.1199;-399.4729;368.2119;1456.9930
-490.7741;249.2473;919.4162;-456.9033;363.3139;1128.3398;-399.4491;367.0552;1457.1809
-491.1746;248.5807;919.7444;-457.1181;363.0464;1129.1206;-399.4385;366.0413;1457.4980
-491.5320;247.8715;920.1667;-457.4138;362.7042;1129.5980;-399.4238;364.9271;1457.7686
-491.8547;247.1189;920.6089;-457.7825;362.4029;1130.0316;-399.3911;363.6880;1458.0401
-492.1294;246.3020;921.0924;-458.2272;361.9348;1130.3544;-399.2903;362.5510;1458.2814
-492.3879;245.4929;921.5975;-458.6529;361.5033;1130.7110;-399.1864;361.4843;1458.5345
-492.6044;244.6334;922.1164;-459.0995;361.0984;1131.0789;-399.0746;360.4846;1458.7912
-492.8159;243.7750;922.6334;-459.5835;360.6660;1131.3964;-398.9637;359.5471;1459.0391
-493.0049;242.8792;923.2035;-460.0596;360.2723;1131.7310;-398.8615;358.7004;1459.2839
-493.1710;241.9736;923.7432;-460.5524;359.8655;1132.0473;-398.7583;357.8818;1459.5037
-493.3046;241.0217;924.2985;-461.0203;359.4581;1132.3684;-398.6461;357.1242;1459.7244
-493.4316;240.0529;924.8578;-461.4734;359.0542;1132.6937;-398.5272;356.4223;1459.9509
-493.5497;239.0277;925.4648;-461.8961;358.6291;1132.9936;-398.4260;355.7775;1460.1662
-493.6735;237.9575;926.0731;-462.2930;358.2074;1133.2530;-398.3229;355.1257;1460.4084
-493.7707;236.7890;926.6785;-462.6712;357.8099;1133.4849;-398.1891;354.4270;1460.6168
-493.8674;235.5630;927.3352;-463.0512;357.4041;1133.6953;-398.0013;353.7073;1460.7677
-493.8674;234.2397;928.0322;-463.4318;356.9878;1133.8661;-397.8056;352.9009;1460.9118
-493.8674;232.8336;928.8254;-463.8650;356.5855;1134.0492;-397.4965;352.0169;1460.9515
-493.8070;231.3516;929.6776;-464.2938;356.1612;1134.2431;-397.2058;351.1548;1461.0198
-493.6444;229.7867;930.6156;-464.7454;355.7615;1134.4261;-396.8309;350.2014;1461.0530
-493.4069;228.1246;931.6673;-465.1855;355.4016;1134.6664;-396.4346;349.2860;1461.0916
-493.0854;226.3646;932.8144;-465.6149;355.0788;1134.8862;-396.0719;348.3483;1461.2074
-492.6027;224.4633;933.8855;-466.0432;354.7894;1135.1718;-395.6939;347.4492;1461.3271
-492.0893;222.3813;935.3643;-466.5033;354.5117;1135.5092;-395.3348;346.6555;1461.4897
-491.3902;220.1402;936.8760;-466.9826;354.2208;1135.9666;-395.0279;346.0257;1461.7209
-490.5858;217.7035;938.7278;-467.5373;353.8947;1136.4794;-394.7638;345.5590;1462.0369
-489.6155;215.0199;940.9008;-468.1648;353.4974;1137.1068;-394.5520;345.2614;1462.4768
-488.5066;212.0814;943.3540;-468.8785;353.0366;1137.8135;-394.3572;345.2437;1462.9964
-487.2150;208.8896;946.0102;-469.5614;352.5071;1138.6035;-394.2941;345.2270;1463.6763
-485.7924;205.4058;948.9518;-470.3056;351.8576;1139.3686;-394.1922;345.1896;1464.3831
-484.1116;201.6137;952.1418;-471.0339;351.0863;1140.1461;-394.0713;345.1896;1465.1330
-482.2533;197.4723;955.6344;-471.7950;350.1814;1140.9038;-393.8567;344.9957;1465.8570
-480.1470;193.0063;959.4263;-472.5873;349.1084;1141.5742;-393.5396;344.5594;1466.5224
-477.7637;188.2393;963.4750;-473.3444;347.8649;1142.3527;-393.1403;344.1023;1467.1408
-475.1800;183.1384;967.8753;-474.0754;346.4636;1143.2164;-392.6194;343.6819;1467.5730
-472.3590;177.8130;972.5303;-474.8183;344.8476;1144.1482;-392.0918;343.5224;1468.0413
-469.3178;172.1690;977.4701;-475.4209;342.9613;1145.0402;-391.6072;343.5224;1468.5130
-466.0483;166.3194;982.7137;-475.9944;340.6361;1145.9126;-391.1346;343.5224;1468.9102
-462.4598;160.2013;988.2779;-476.0274;338.2142;1146.2237;-391.0908;344.4192;1469.6007
-458.5496;153.8069;994.0830;-476.0274;335.2448;1146.8677;-391.0333;345.2352;1470.2537
-454.3720;147.2153;1000.3613;-476.0274;332.1707;1147.6852;-390.7994;345.7788;1470.8816
-449.8727;140.3986;1006.9397;-475.9100;329.1152;1148.5954;-390.4286;345.7788;1471.4787
-445.0311;133.3883;1013.7432;-475.5180;326.6325;1149.6938;-389.9777;345.7788;1472.1848
-439.9998;126.2660;1020.9556;-475.2500;323.3332;1150.7384;-389.3756;345.7533;1472.6805
-434.7416;119.0034;1028.3384;-474.6992;319.5071;1151.7369;-388.8003;345.7533;1473.1034
-429.2089;111.5539;1035.9326;-474.0041;315.1761;1152.8037;-388.1875;345.7533;1473.3991
-423.5136;104.0324;1043.7840;-473.1535;310.3398;1153.8792;-387.4850;345.8583;1473.6013
-417.6711;96.4608;1051.9881;-472.0402;304.8641;1155.2666;-386.7612;346.0223;1473.7622
-411.3901;88.5155;1059.9320;-470.9140;299.1762;1156.5989;-385.9726;346.1210;1473.9247
-405.0671;80.6127;1068.2904;-469.3614;293.5784;1157.9390;-385.5718;346.4679;1474.3916
-398.6500;72.7377;1076.8332;-467.7495;287.6008;1159.3791;-385.0713;346.7643;1474.8430
-392.1792;64.9259;1085.6122;-465.8635;281.1874;1160.8091;-384.5903;347.0329;1475.2894
-385.3711;56.9935;1094.2093;-463.7179;274.3886;1162.3642;-384.0289;347.0329;1475.6711
-378.3321;49.0411;1102.8911;-461.3865;267.3296;1164.0057;-383.3714;347.0329;1476.0195
-371.5944;41.4849;1112.0667;-458.8129;259.9863;1165.7667;-382.6191;346.8904;1476.2072
-364.1201;33.8080;1120.9497;-455.9626;252.4807;1167.6375;-381.7917;346.2975;1476.4095
-356.9088;26.1598;1129.9382;-452.9599;244.7922;1169.7148;-380.7251;345.3545;1476.6254
-350.5856;18.5282;1140.0085;-449.6807;236.9566;1171.9500;-379.4953;344.1628;1476.8921
-343.4890;11.2769;1148.8442;-446.1791;229.0126;1174.3955;-378.2022;342.9652;1477.2416
-336.1644;4.2627;1157.6505;-442.5047;220.1854;1177.5932;-377.0685;342.4130;1477.3365
-328.6930;-2.5857;1166.4961;-438.4479;211.5131;1180.5341;-375.9296;341.6049;1477.6861
-321.0242;-9.1620;1175.3823;-433.7676;202.9593;1183.4700;-374.6265;340.4853;1478.2497
-313.2849;-15.5683;1184.3018;-429.2879;195.1702;1186.9833;-372.8208;338.9421;1478.9849
-305.5818;-21.7627;1193.1334;-424.8724;186.9057;1190.6495;-370.6708;337.1473;1479.7361
-297.9165;-27.7885;1201.7450;-420.0364;179.6709;1194.3838;-368.8753;335.5475;1480.7688
-290.3889;-33.6133;1210.1617;-415.3472;172.4076;1198.4530;-367.0598;334.2382;1481.6479
-282.8991;-39.2745;1218.1028;-410.8657;165.1561;1202.3316;-365.4659;333.2029;1482.4775
-275.5156;-44.7693;1225.8862;-405.2199;157.9774;1205.5487;-364.3694;332.2791;1483.6968
-267.4698;-50.1130;1233.4984;-399.6054;151.2263;1209.3904;-363.0534;331.4146;1484.8937
-260.8743;-55.3764;1240.8971;-394.0205;144.8001;1213.3182;-361.7541;330.5560;1486.1115
-253.9264;-60.1776;1247.9969;-388.0833;138.3654;1216.9510;-360.9950;330.0639;1487.1953
-247.0502;-64.7786;1254.7598;-382.9229;132.9153;1221.9115;-359.3600;329.3055;1488.2628
-240.2462;-69.1863;1261.0545;-377.6979;127.2078;1225.9518;-358.2291;328.7663;1489.2676
-233.6297;-73.5690;1266.9111;-372.4389;121.8917;1230.2982;-357.2282;328.3476;1490.2797
-227.0995;-77.7406;1272.5476;-367.0584;116.8793;1234.5288;-356.4305;328.1454;1491.2126
-220.7254;-81.7733;1277.9772;-361.6931;112.2242;1238.7086;-355.6736;328.0102;1492.1249
-214.5962;-85.4065;1283.2377;-356.3556;107.9152;1242.8705;-354.9389;327.8352;1493.1901
-208.6997;-88.9461;1288.1042;-351.0873;103.9536;1246.9238;-354.0579;327.5856;1494.2356
-202.9937;-92.2957;1292.6334;-345.9614;100.3411;1250.8870;-353.0142;327.2403;1495.4498
-197.4607;-95.5095;1296.7682;-340.9307;96.9615;1254.7800;-351.8687;326.8640;1496.7864
-192.2186;-98.3397;1300.7292;-336.0213;93.9209;1258.4963;-350.7326;326.5096;1498.1564
-187.1940;-101.0714;1304.2674;-331.2992;91.1497;1262.1360;-349.4346;326.1090;1499.5521
-182.3509;-103.5747;1307.5359;-326.7820;88.7147;1265.6305;-348.0591;325.6912;1501.0671
-177.7152;-105.8315;1310.5550;-322.3342;86.5321;1268.7976;-346.8498;325.3677;1502.5126
-172.9236;-107.7859;1313.1042;-318.1009;84.6276;1271.8582;-345.5308;325.0553;1503.9253
-168.6813;-109.5551;1315.6107;-314.1321;82.9837;1274.7741;-344.1122;324.7322;1505.3573
-164.9291;-111.0817;1317.9800;-310.3279;81.6643;1277.2169;-342.4719;324.2521;1507.0270
-161.3813;-112.1071;1320.1496;-306.8473;80.6237;1279.6433;-340.9320;323.9080;1508.6178
-157.7732;-112.9215;1322.1137;-303.5900;79.8553;1281.7809;-339.2963;323.5289;1510.2948
-154.6841;-113.3889;1323.9905;-300.6112;79.2691;1283.5806;-337.7106;323.1904;1511.9842
-151.5271;-113.5804;1325.7267;-297.8756;78.8481;1285.3265;-336.2809;323.0315;1513.4219
-148.5769;-113.5804;1327.2427;-295.3104;78.5423;1286.9433;-335.0302;323.0315;1514.6308
-145.8276;-113.5804;1328.6082;-292.9215;78.3304;1288.3872;-333.9058;323.0315;1515.6733
-143.1276;-113.3357;1329.7976;-290.6736;78.3304;1289.6126;-332.9964;323.1979;1516.5215
-140.4580;-112.9404;1330.8021;-288.5321;78.3304;1290.7107;-332.2849;323.4425;1517.2174
-138.2121;-112.3804;1331.6960;-286.6220;78.4215;1291.5813;-331.5870;323.6784;1517.8899
-136.0312;-111.7378;1332.3825;-284.9701;78.7023;1292.2780;-330.9233;323.9208;1518.5579
-134.5231;-110.8772;1333.0160;-283.5624;79.0679;1292.8082;-330.3100;324.2159;1519.1412
-132.8984;-109.9736;1333.3783;-282.3855;79.4995;1293.2408;-329.7435;324.5455;1519.6987
-131.3625;-109.0935;1333.4714;-281.3498;79.9856;1293.4699;-329.2874;324.8794;1520.1915
-129.9939;-108.2365;1333.4714;-280.4278;80.5468;1293.5868;-328.9856;325.2755;1520.5966
-128.7736;-107.3489;1333.4714;-279.6149;81.1789;1293.6891;-328.7785;325.7244;1520.8342
-127.7712;-106.5843;1333.2779;-278.9061;81.8114;1293.7614;-328.5986;326.2048;1520.9928
-126.9110;-105.8548;1332.9840;-278.2523;82.5229;1293.7614;-328.4791;326.6935;1521.0801
-126.1182;-105.1882;1332.4420;-277.6640;83.1950;1293.7614;-328.3170;327.1678;1521.1630
