XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
10.3824;186.8157;864.4913;-22.3133;274.0703;1053.8640;-34.2777;280.7240;1321.9006
10.6466;186.8957;864.6672;-22.4353;274.0703;1053.8854;-34.5624;280.4135;1321.8470
10.9329;186.8957;864.8629;-22.4672;274.0662;1053.9266;-34.9043;280.0064;1321.7632
11.1888;186.8957;864.9792;-22.4672;274.0186;1054.0068;-35.3282;279.4267;1321.6787
11.9236;186.8871;865.3013;-22.4672;273.8868;1054.1309;-35.8279;278.9503;1321.5527
12.6665;186.6638;865.5795;-22.2865;273.6586;1054.1435;-36.2998;278.6226;1321.4358
13.6883;186.1521;865.8026;-22.1137;273.1069;1054.1435;-36.6760;278.4744;1321.3676
14.9697;185.3399;866.0533;-21.5278;272.7543;1054.1309;-37.2853;278.0662;1321.1744
16.8239;184.2397;866.3921;-20.5761;272.1590;1054.1196;-37.8994;277.8515;1320.7983
19.1091;182.6687;866.8007;-19.3370;271.4172;1054.0905;-38.4361;277.8515;1320.2557
21.9493;180.7141;867.2461;-17.9021;270.4500;1053.9641;-38.7377;277.8515;1319.6067
25.3563;178.3399;867.8808;-16.2998;269.2555;1053.7565;-38.8564;278.5135;1318.9338
29.3062;175.4548;868.6624;-14.3741;267.8271;1053.7343;-39.0287;278.8911;1318.2616
33.9302;172.1286;870.0233;-12.1707;266.0907;1053.7343;-39.2183;278.8911;1317.7816
39.0337;168.2046;871.6754;-9.6890;264.0725;1053.7343;-39.4795;278.8911;1317.4796
44.6633;163.6761;873.6720;-6.9690;261.7473;1053.9623;-39.7245;278.3805;1317.2300
50.8719;158.6158;876.3125;-3.9372;259.1203;1054.3957;-40.1288;277.6780;1316.9057
57.5646;152.9688;879.4527;-0.6233;256.1640;1054.9865;-40.4667;277.2281;1316.6000
64.6819;146.9649;883.1477;3.0067;252.8666;1055.7990;-40.7636;277.2281;1315.9456
72.2665;140.1011;887.2471;6.9720;249.2330;1056.8494;-40.7783;277.2281;1315.8715
80.2942;132.8252;891.8050;11.3476;245.1067;1058.1341;-40.8494;277.5557;1315.3308
88.7957;125.0736;896.9336;15.9329;240.6225;1059.5600;-40.7783;278.5042;1314.9626
97.6468;116.7597;902.7136;20.9511;235.6565;1061.2844;-40.7783;279.5846;1314.2676
107.0078;107.7900;908.9424;26.1243;230.2209;1063.1885;-40.7482;280.7625;1313.5657
116.4537;98.6293;916.2357;31.5669;224.6261;1065.5055;-40.7044;280.7625;1312.6457
126.3847;89.1276;923.5894;37.1079;218.4475;1067.9023;-40.3488;280.7625;1311.9252
136.4741;79.2686;932.1454;42.8805;211.9798;1070.7881;-40.0761;280.5789;1311.2144
